""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm013119"	1.80329001004546	3.84454146582271	70.6279152026347	4.31369781070016e-17	6.02865151232212e-14
"PladumEVm030894"	2.36242404170226	4.53518794112172	69.5064460591705	7.61651860111479e-17	1.02351362847827e-13
"PladumEVm057675"	-9.96051561337688	0.178512267937263	68.084061088166	1.56671985503625e-16	2.0273935190782e-13
"PladumEVm086987"	-2.95388711735329	3.11514946452816	66.8493408988928	2.93070202253285e-16	3.65699278447412e-13
"PladumEVm025502"	2.21061148711265	1.44296762040534	66.6853127678451	3.18499305063999e-16	3.83725766194174e-13
"PladumEVm115996"	-2.43742311084874	4.01446233753863	66.5426367174074	3.42406716735786e-16	3.98778275867721e-13
"PladumEVm007310"	1.6051823192034	2.69397225768823	66.3525101158079	3.77078382216956e-16	4.24991664396072e-13
"PladumEVm046877"	-2.63166663547801	4.9657295048376	66.1418962761645	4.19601260231449e-16	4.58139013475832e-13
"PladumEVm035205"	-3.22177754438488	1.60636889853371	65.8355842759215	4.90152363066718e-16	5.18952527672365e-13
"PladumEVm031906"	1.85012597030164	2.84894424024811	65.7371655033515	5.152501492018e-16	5.28111025149098e-13
"PladumEVm016300"	1.38155021330751	3.85285751801238	65.6851380087298	5.29033054186394e-16	5.28111025149098e-13
"PladumEVm027215"	-6.52297910685593	1.08394640624749	65.4296269786797	6.02266371002792e-16	5.84516242679627e-13
"PladumEVm002400"	1.97180459663622	3.27014222876333	65.3172302082892	6.37614184410303e-16	6.0209735105707e-13
"PladumEVm003471"	1.85909390516698	3.22747862975989	64.7277451793325	8.59954151862898e-16	7.906825818931e-13
"PladumEVm005568"	1.67988451775857	3.86036424766854	64.6395566717609	8.9931684088443e-16	8.05672592401566e-13
"PladumEVm111672"	-3.41032952656238	3.69837254441915	64.362156362525	1.0352765849973e-15	8.91579630476982e-13
"PladumEVm064440"	2.07535038378307	1.44600953320459	64.3413912436653	1.04624530895436e-15	8.91579630476982e-13
"PladumEVm002666"	1.79544791304939	2.55284854856069	64.0952502293868	1.18546997785036e-15	9.86169894193188e-13
"PladumEVm002502"	1.63376923812382	3.36186009998367	63.8043666242459	1.3740866982908e-15	1.11649337561819e-12
"PladumEVm011548"	-3.36547226954478	2.18172299590518	63.2863456413576	1.78739022218105e-15	1.4193097039269e-12
"PladumEVm058575"	-1.62550102217675	3.21074433217159	62.8556513502057	2.2242450020468e-15	1.72695324725584e-12
"PladumEVm098292"	-4.20948265199178	2.29206530275292	62.4403287884672	2.74641194596036e-15	2.08601928217194e-12
"PladumEVm062339"	-4.17695735761396	3.14750217008404	62.1263441680233	3.22113289533405e-15	2.39453536659737e-12
"PladumEVm095904"	-2.41471457538248	3.8647480935934	61.9237735523	3.57013196678945e-15	2.59868418307618e-12
"PladumEVm022343"	1.5841809197868	7.01133721305928	61.1524524135726	5.28219306840137e-15	3.76641925748725e-12
"PladumEVm104642"	-3.32824180699306	3.65134866651517	60.1077332215245	8.98048087324238e-15	6.27538042460431e-12
"PladumEVm039764"	2.61703883403169	3.18215202571252	59.7462597121603	1.07910057694501e-14	7.30828328553969e-12
"PladumEVm000506"	1.78120210798845	3.73027911576956	59.7306421494266	1.0876977899999e-14	7.30828328553969e-12
"PladumEVm009852"	2.06014710753455	1.92275224673602	59.4112593288755	1.27935007382458e-14	8.43381362818057e-12
"PladumEVm034228"	1.36327371792751	3.08280812380774	59.2628590108424	1.37955896804099e-14	8.9260019971082e-12
"PladumEVm011142"	1.73732937261411	2.28904628486317	59.2019480043656	1.42292907891652e-14	9.03922165241171e-12
"PladumEVm017747"	1.91230591449777	1.86643061950921	58.9162877201543	1.64524668912726e-14	1.02648703698959e-11
"PladumEVm101557"	-1.79497881714236	6.76831997588325	58.3198992498693	2.22779276510184e-14	1.34536741918089e-11
"PladumEVm035670"	1.28920696805134	3.6911007273634	58.314990412469	2.23335843362695e-14	1.34536741918089e-11
"PladumEVm037978"	2.30965799854368	4.37895523160986	58.1807565398496	2.39106563109004e-14	1.41595664550263e-11
"PladumEVm014080"	-2.50315704845741	8.2415870900073	57.4830480336215	3.40904810228416e-14	1.98514552742844e-11
"PladumEVm026591"	2.05368389733575	3.81280071270495	57.3054441903549	3.73120975769171e-14	2.13712684793427e-11
"PladumEVm010807"	2.01917902031146	2.17153935156204	57.1234939081622	4.09287010588671e-14	2.30646433273509e-11
"PladumEVm080274"	-2.00752115590048	5.28611267486816	56.3788945326095	5.97684799142746e-14	3.28390651552053e-11
"PladumEVm000115"	1.77948913298011	3.33658284562533	56.3662715602584	6.01534150929661e-14	3.28390651552053e-11
"PladumEVm080151"	-9.15757394340264	0.353306467675085	56.178101382946	6.61947087265868e-14	3.55811835107418e-11
"PladumEVm020083"	1.46809196757666	2.62762876543719	56.1216409341423	6.81231452867921e-14	3.60629480784126e-11
"PladumEVm056680"	1.85078443717032	2.34701168053635	55.7113858090714	8.39307668499148e-14	4.37680158652116e-11
"PladumEVm043990"	1.45443262102679	4.67311567254575	55.5947048410251	8.90632111062546e-14	4.57614637182563e-11
"PladumEVm017271"	3.48231416773944	0.639758798978662	55.4979675299648	9.35556959456889e-14	4.73730791398033e-11
"PladumEVm073293"	2.29342131650731	2.6117047091776	55.4670099460549	9.50407227862677e-14	4.74375401918487e-11
"PladumEVm006153"	1.74226703870946	3.45778546703594	55.2521428387601	1.0601866492053e-13	5.21716356853294e-11
"PladumEVm013222"	1.65058352246137	1.39118495622898	55.1978521151438	1.08987771860116e-13	5.25379040213872e-11
"PladumEVm070140"	-2.82769841911927	4.74582947024805	55.1415969343739	1.12152114967633e-13	5.25379040213872e-11
"PladumEVm025019"	1.40455854288161	3.1126074096248	55.1336386427164	1.12607128842102e-13	5.25379040213872e-11
"PladumEVm038334"	1.48688795033391	4.56951398212147	55.1306622376566	1.12777778459717e-13	5.25379040213872e-11
"PladumEVm047647"	-4.72245026417856	0.977124560591482	55.0529368490855	1.17326879334379e-13	5.39379452245246e-11
"PladumEVm061353"	-1.82982260456585	7.58683244255108	54.6950554665905	1.40759990837685e-13	6.38703028555569e-11
"PladumEVm062868"	1.7180240879518	3.15154519648397	54.0656316693132	1.93903360258197e-13	8.68562756930915e-11
"PladumEVm005214"	1.56307124086385	3.56341880786819	53.9733366048012	2.03228844470985e-13	8.98811721135666e-11
"PladumEVm079089"	2.14044274143764	2.515429509067	53.8095701216802	2.20894130801116e-13	9.64727504507523e-11
"PladumEVm097482"	-3.49110429385208	0.403584530599059	53.7256293216841	2.30536194736119e-13	9.94407914553734e-11
"PladumEVm037395"	2.42327670107809	3.83512512600219	53.6631568862686	2.37984595710153e-13	1.01401753530696e-10
"PladumEVm020645"	1.31754722138728	3.36739570472599	53.4537970687805	2.64746663369483e-13	1.11445586403209e-10
"PladumEVm026877"	-2.42607580910475	3.87232524041299	53.1772763789291	3.04764011133488e-13	1.26763687916583e-10
"PladumEVm003754"	1.6679636919668	3.07448721891068	52.7057116320599	3.87462680222543e-13	1.59265395109358e-10
"PladumEVm045063"	-2.17260925811132	3.676264381093	52.6102256783348	4.06765811088416e-13	1.65255705507188e-10
"PladumEVm079446"	-4.69694545052083	2.51239631516068	52.3341977941341	4.68150557881926e-13	1.88008187837202e-10
"PladumEVm019947"	1.75037127373094	2.03586923690672	51.8004844170084	6.14366499426139e-13	2.42408482345966e-10
"PladumEVm093512"	-1.74816751406069	1.70227588322064	51.7905390871385	6.17486331285697e-13	2.42408482345966e-10
"PladumEVm014969"	1.35686196471649	5.65331617045725	51.5805793621562	6.87179821979607e-13	2.66770842223839e-10
"PladumEVm014325"	1.30414525653388	3.37188242933977	51.529671677228	7.05231451745603e-13	2.70770128489446e-10
"PladumEVm013800"	1.79843974914495	1.57523877760155	51.128331099029	8.6520506028359e-13	3.28580430448352e-10
"PladumEVm016367"	-3.54867712479705	4.44859827000144	50.9022581542584	9.70818332713665e-13	3.6472496480304e-10
"PladumEVm005013"	1.44870477534144	2.08628491169489	50.8001806000826	1.02264302054016e-12	3.8010770738992e-10
"PladumEVm018355"	1.36592153295778	2.77475861237881	50.1023896959139	1.45929168568579e-12	5.3669676006501e-10
"PladumEVm112722"	1.60985668248901	3.85977618249505	49.863055121573	1.64859798595556e-12	6.00003802409389e-10
"PladumEVm013602"	1.66573982933727	2.6266884991815	49.5061903665477	1.97746766577641e-12	7.07784194082919e-10
"PladumEVm010441"	1.70473020160157	2.35885436777891	49.4984790394034	1.98525576061496e-12	7.07784194082919e-10
"PladumEVm078260"	1.11807073362077	8.16373832983067	49.3819229758852	2.10678075252525e-12	7.43523360732119e-10
"PladumEVm056579"	-2.02007829899981	5.80119341762306	49.2402841984337	2.26452165720931e-12	7.91201221812359e-10
"PladumEVm057844"	1.66656091228547	1.83646313755515	49.1105435928519	2.41936261970287e-12	8.36931787819789e-10
"PladumEVm012074"	1.23826755766003	2.69465623411782	48.8586774731098	2.75085685232575e-12	9.42276348660877e-10
"PladumEVm033969"	-1.68442994630671	4.43160864607283	48.3348427157218	3.59310800878225e-12	1.21883107494022e-09
"PladumEVm063002"	-2.00239413499905	6.01674103048847	48.2484534474151	3.75494243392847e-12	1.26148013172141e-09
"PladumEVm041812"	-3.42538513449038	1.50024781954452	48.036451211464	4.18368610541613e-12	1.39213151273461e-09
"PladumEVm012078"	1.5473274420104	3.64089434939273	47.8219679809122	4.66732887280434e-12	1.53841324044255e-09
"PladumEVm002408"	1.40824866500102	3.27847651990893	47.7500350097548	4.84175589084659e-12	1.5809916735541e-09
"PladumEVm024643"	2.13245903502212	3.20756250094789	47.6324266257299	5.14110307101259e-12	1.66319444627879e-09
"PladumEVm136766"	1.60784184321274	2.47331543849903	47.5652171669159	5.32041568242355e-12	1.70541287640547e-09
"PladumEVm070927"	1.76839718980264	1.82077822348702	47.5012866068146	5.49678563706083e-12	1.74592903066608e-09
"PladumEVm016416"	-1.39520048973226	4.27073625857279	47.3998602899419	5.7886811665177e-12	1.82207866015281e-09
"PladumEVm000512"	-1.28330418146887	5.03521812011255	47.2573656169559	6.22516176338885e-12	1.94197256117003e-09
"PladumEVm011761"	1.37640926428125	3.03803998468512	47.0006560893236	7.09629452945805e-12	2.19413658906845e-09
"PladumEVm002230"	1.97700346772663	1.56165336021403	46.5809296751803	8.79116458132666e-12	2.68677456618601e-09
"PladumEVm001126"	-1.138607655861	4.57122328044164	46.562039061565	8.87632316682389e-12	2.68677456618601e-09
"PladumEVm025751"	-1.6800407648666	7.98153087168909	46.552357858992	8.92028534524679e-12	2.68677456618601e-09
"PladumEVm111573"	-2.21156571475748	2.46338883311165	46.3437993360404	9.92210031829303e-12	2.96297660701573e-09
"PladumEVm025933"	-2.11906590738403	7.83751383195553	46.1317059817886	1.10564603562719e-11	3.27374295243886e-09
"PladumEVm000458"	1.36671356360678	2.62343338046379	46.1116008254062	1.11705056093266e-11	3.27971676877531e-09
"PladumEVm016437"	-1.34910633625368	3.18213039686846	46.0684949261169	1.14190049536161e-11	3.32473845061995e-09
"PladumEVm018069"	-2.75020518168964	5.26416357189357	45.5083873971828	1.51986597588465e-11	4.37811386508337e-09
"PladumEVm033948"	-4.05626381993811	-0.244826167099465	45.4969720542351	1.52874979690366e-11	4.37811386508337e-09
"PladumEVm081354"	-3.39812473948734	3.72046990083824	45.4777793548701	1.54380353289345e-11	4.38528062079384e-09
"PladumEVm018922"	-3.59252808857712	0.0573666823686865	45.3604090034051	1.63914534506878e-11	4.61855638801275e-09
"PladumEVm079632"	-2.12654814230948	3.80860092570664	45.1419336327188	1.83258985369888e-11	5.12230855187083e-09
"PladumEVm024082"	-1.3215795303973	3.66961066610399	45.0681921837759	1.90291244240232e-11	5.27665538294402e-09
"PladumEVm049986"	-5.8599084703984	3.49618957844224	44.0796796339713	3.15276962999709e-11	8.67359197657230e-09
"PladumEVm001794"	1.19881799900765	3.57400805808127	43.9527821597088	3.36393844866978e-11	9.16903311579626e-09
"PladumEVm043965"	3.17277799978122	0.582621192705314	43.9403670204035	3.38534380473888e-11	9.16903311579626e-09
"PladumEVm068187"	-2.65419892715177	3.8374032149478	43.8240830073732	3.59257050986638e-11	9.65544777263243e-09
"PladumEVm018416"	-1.3007476084392	3.66263905188616	43.7105144876564	3.80720825472178e-11	1.01542022299026e-08
"PladumEVm035596"	-5.90054141612285	5.15503935443322	43.1880352541732	4.97238195110952e-11	1.31613676507436e-08
"PladumEVm013711"	1.57598538799475	2.53394462196769	43.0347229664718	5.37769023132627e-11	1.4127151803933e-08
"PladumEVm058122"	-1.60013709603348	5.34215450736092	42.4215569454897	7.35746264440901e-11	1.91837602487318e-08
"PladumEVm086471"	-2.32039066732289	4.04674747730067	42.2666808359528	7.96378442946658e-11	2.05420469568889e-08
"PladumEVm075867"	1.95648382513533	1.26390193919301	42.25878834611	7.99598839731213e-11	2.05420469568889e-08
"PladumEVm011998"	2.36826846922606	0.269654389635475	42.1462201175945	8.46974968219983e-11	2.16003346092248e-08
"PladumEVm014335"	1.70096286271211	2.34907880788712	42.0574631844434	8.86302839888771e-11	2.24395180600535e-08
"PladumEVm085941"	-1.96594995238122	1.90773965824061	41.7879441349698	1.01728744647985e-10	2.55705079802587e-08
"PladumEVm092092"	-2.65863868500738	3.16696636643791	41.3791079801614	1.25390355129165e-10	3.12619916862861e-08
"PladumEVm034998"	-1.21345710492847	7.78497822489035	41.3671298812816	1.26161047189855e-10	3.12619916862861e-08
"PladumEVm025531"	1.32311591326503	2.74146134227772	41.0648673231924	1.47259720225566e-10	3.62331504574721e-08
"PladumEVm011197"	1.05201632693879	2.72467453415164	40.9954608530004	1.52583184735627e-10	3.7280446793553e-08
"PladumEVm017675"	1.64640370989222	2.16041257942686	40.8919120413619	1.60885593832073e-10	3.9035984464575e-08
"PladumEVm048689"	1.40368755310031	2.56186168636423	40.839454945376	1.65262604314878e-10	3.98214491872933e-08
"PladumEVm003836"	1.11407101540482	3.82011117786041	40.6290331907216	1.84051560090362e-10	4.40450510821724e-08
"PladumEVm005553"	1.13213395812534	3.95538505776171	40.4091830710282	2.05970731044512e-10	4.89551794011171e-08
"PladumEVm036502"	-4.09641140831146	1.135077503423	40.3310147905519	2.14378566039841e-10	5.0609275127473e-08
"PladumEVm025417"	1.05949521862217	3.05103041398376	40.1245664315898	2.38273586525996e-10	5.58727573129649e-08
"PladumEVm020236"	-1.35903155954179	2.39070411433733	40.1066309538512	2.4047132662051e-10	5.60121845386267e-08
"PladumEVm044426"	1.04668293469321	7.67872069782619	40.0716647600373	2.44814458150048e-10	5.66461745251955e-08
"PladumEVm046282"	1.52595455795059	2.6841713782031	39.6637224585982	3.01677532563042e-10	6.93441533567113e-08
"PladumEVm070730"	-1.66996094637283	3.22584752438689	39.6385682931884	3.05588266796438e-10	6.97839768209199e-08
"PladumEVm005811"	1.22670174079782	2.42633689908503	39.6050718373725	3.10874887421841e-10	7.05302447508551e-08
"PladumEVm064304"	1.23393948309553	4.65389987956535	39.5208360269679	3.24577707730441e-10	7.3164003421896e-08
"PladumEVm098962"	-1.40700142100729	3.35757420152536	39.475792735708	3.32151450865552e-10	7.43912791140483e-08
"PladumEVm096432"	2.42566732683803	1.61786745039129	39.2069492235287	3.81181112136604e-10	8.48285788340179e-08
"PladumEVm037373"	-4.32601968327106	0.153315292720287	39.1480291350701	3.92859637574052e-10	8.66241511553548e-08
"PladumEVm019962"	2.40020214268814	1.83154828016527	39.1413386927883	3.94208192383909e-10	8.66241511553548e-08
"PladumEVm045496"	-2.09453957642714	3.88127550384129	39.1159215810648	3.99373758719078e-10	8.72107484742867e-08
"PladumEVm044915"	-1.8237070607588	2.19354571473264	39.1030280942775	4.02019977145033e-10	8.72433290774553e-08
"PladumEVm009688"	1.47282790585749	2.1307149406941	38.97214892245	4.29895054818903e-10	9.27166871624546e-08
"PladumEVm014202"	-3.57894503272744	1.79593233156231	38.9297677649485	4.39329996674855e-10	9.41702500234525e-08
"PladumEVm085825"	-1.72383546821788	5.28705614248023	38.7219854225838	4.88673710333846e-10	1.04108358325331e-07
"PladumEVm097343"	-1.93633433417333	3.39129920427296	38.6831751863714	4.98487461468804e-10	1.05555475250052e-07
"PladumEVm047557"	1.46743182589611	3.21492660739571	38.649282399423	5.07219024929438e-10	1.06757382602468e-07
"PladumEVm034997"	1.12203940067136	3.20402289021604	38.6139870589093	5.16474717964504e-10	1.08054551921927e-07
"PladumEVm033989"	1.26071105387152	5.44274001181883	38.5883357450067	5.2330733274748e-10	1.08832350588477e-07
"PladumEVm048398"	-2.04454141920161	4.49534409249896	38.3808902151074	5.81995186809555e-10	1.19871140456069e-07
"PladumEVm008668"	1.79466150744726	1.08090890870019	38.3766946411504	5.83247771187833e-10	1.19871140456069e-07
"PladumEVm025422"	-3.01931322611907	0.145621854241411	38.3229635332428	5.99529793145947e-10	1.22496909021791e-07
"PladumEVm002872"	1.59414041029494	1.80962906407484	38.2772466810996	6.13741106580653e-10	1.24671514667566e-07
"PladumEVm075631"	4.21519072802864	0.273440691125906	38.0818549067792	6.78380745327064e-10	1.37005461624175e-07
"PladumEVm084823"	1.68016092734087	2.30717426660317	37.9334372512522	7.31998640620833e-10	1.46984485658915e-07
"PladumEVm010722"	1.45097373004949	1.5136270371455	37.76371819487	7.98531949826094e-10	1.59428044542708e-07
"PladumEVm001484"	1.12917750664356	4.35512442777014	37.4557563392906	9.35103061538019e-10	1.85633896972027e-07
"PladumEVm053942"	-1.98461602247846	4.61449980505082	37.3181462466712	1.00346548275526e-09	1.98079550858679e-07
"PladumEVm014410"	2.01050018105343	1.16499447280856	37.2694787487349	1.0288222286012e-09	2.01943931714029e-07
"PladumEVm044055"	1.39230592419068	2.99849814455896	37.2392693314031	1.04488363615237e-09	2.0318738106739e-07
"PladumEVm010045"	-1.45763294831842	3.24655949889583	37.2357182026551	1.04678807613641e-09	2.0318738106739e-07
"PladumEVm084906"	-3.02362143579925	2.51808212530276	37.2190216134142	1.05578900480081e-09	2.03802276457102e-07
"PladumEVm052753"	-2.12622740839944	6.41938188760865	37.198699234221	1.06684918046073e-09	2.04190584252659e-07
"PladumEVm012179"	1.0380532322144	7.7397028636737	37.1899332812057	1.07165567139217e-09	2.04190584252659e-07
"PladumEVm033648"	2.13756577504478	3.91701577458825	37.1755658605089	1.07958045896228e-09	2.04190584252659e-07
"PladumEVm069233"	-2.63709025012372	3.20078122470625	37.1726833903692	1.08117742599221e-09	2.04190584252659e-07
"PladumEVm102960"	-3.70689110832162	3.40095770546278	37.1618369739336	1.08720786079158e-09	2.04225566925791e-07
"PladumEVm000478"	1.45518653555369	3.00288043141078	37.1509409517209	1.09329978533866e-09	2.04271664170841e-07
"PladumEVm011241"	1.18496346438149	2.86980906398474	37.0156801983056	1.17183084359137e-09	2.17779775767228e-07
"PladumEVm020987"	1.5431540634374	2.82632584721521	36.9722709187108	1.19821215749629e-09	2.21504415718322e-07
"PladumEVm011363"	3.13562295013459	0.603596817471069	36.9439568737344	1.21573919239006e-09	2.23561640225876e-07
"PladumEVm046679"	1.37199722103185	3.21103661336438	36.922771890389	1.22902086367576e-09	2.23998883117283e-07
"PladumEVm045284"	1.43369413045593	2.28644468154515	36.9197309617258	1.23093922432005e-09	2.23998883117283e-07
"PladumEVm043733"	-3.3583545287189	0.771991004974572	36.8827002749094	1.25454188106283e-09	2.27111081774374e-07
"PladumEVm074405"	-3.60044623328604	1.61870319291848	36.8039675498587	1.30624148407515e-09	2.35251398000523e-07
"PladumEVm066532"	-4.57754013741157	3.36487775108182	36.7765032635836	1.32477328356717e-09	2.37365403869504e-07
"PladumEVm089920"	-1.6518129518873	3.4733442924252	36.6691965343477	1.39973824850344e-09	2.4951762583909e-07
"PladumEVm101891"	6.72084006598106	-0.693688788173063	36.6128812297681	1.44076501382536e-09	2.55527354406316e-07
"PladumEVm076567"	-1.62830635227429	5.00266726873885	36.5995854765301	1.4506256233449e-09	2.55976811384078e-07
"PladumEVm044471"	-5.11389272790344	-0.212236443653217	36.2531372123682	1.73280844628572e-09	3.04234142235059e-07
"PladumEVm035594"	1.13132840816122	2.36950349873455	36.2261399327163	1.75697997398966e-09	3.06935616556123e-07
"PladumEVm050082"	-8.72480940688822	0.14410284049501	36.1920354705398	1.78799802831486e-09	3.10800313986532e-07
"PladumEVm051704"	1.13382623150605	3.23117162543108	36.0783774429118	1.89538369928101e-09	3.27835698362274e-07
"PladumEVm031319"	2.20026427174956	0.540293580783109	35.9562173955123	2.01801415700654e-09	3.4732707700321e-07
"PladumEVm008426"	1.15170612994346	5.09671252588474	35.9051258448507	2.0716299542346e-09	3.54807249857856e-07
"PladumEVm083190"	1.79389183023974	2.61961029484385	35.6730095370628	2.33375053511436e-09	3.9775078022615e-07
"PladumEVm039024"	2.11517693173568	4.01452636034313	35.5103568157048	2.53698062963254e-09	4.2968563004966e-07
"PladumEVm035831"	1.17980292375821	6.92812284202444	35.5036580314353	2.54572041043761e-09	4.2968563004966e-07
"PladumEVm045954"	-7.64983249455629	3.72337216894922	35.4797852776785	2.57711265336598e-09	4.32892975942087e-07
"PladumEVm016424"	-1.60723142199959	2.30347290578142	35.2931796812168	2.83623555210695e-09	4.73038040831158e-07
"PladumEVm080299"	-1.4259614860768	6.70322315886885	35.2884145286085	2.84318350767175e-09	4.73038040831158e-07
"PladumEVm070260"	1.03901427087036	3.08078636222466	35.2442092560778	2.90845614385623e-09	4.81604498626507e-07
"PladumEVm039322"	1.87119249354785	1.11925904197348	34.9320810620362	3.4140895758165e-09	5.62664507969116e-07
"PladumEVm072696"	-2.75498212838646	1.93531753287962	34.7781846806942	3.6949061376635e-09	6.06086035417019e-07
"PladumEVm114218"	-2.17083550838015	2.99969803303833	34.5754859816576	4.10037659853446e-09	6.66339804540445e-07
"PladumEVm000140"	1.55281779314828	3.69492998047983	34.3416970434118	4.62368703778855e-09	7.47902784320806e-07
"PladumEVm033399"	-4.61281755217018	-0.0540033801324428	34.0294694401366	5.42836597580856e-09	8.74016953127997e-07
"PladumEVm003598"	1.1469483603939	2.1145475407513	34.0176192517023	5.46152696197817e-09	8.75322433598878e-07
"PladumEVm045771"	1.27913982977199	3.52358568988046	33.948786706319	5.6581958788705e-09	8.98598662781165e-07
"PladumEVm031171"	3.38448418306234	-0.598231060243898	33.93378046436	5.70200483205401e-09	9.01458582928213e-07
"PladumEVm046529"	1.22723506408643	4.25312128495659	33.7466682825311	6.27764660870893e-09	9.87994120998565e-07
"PladumEVm110092"	1.10253894877925	3.80389751532754	33.7229929314756	6.35451442239356e-09	9.95607082529187e-07
"PladumEVm031331"	1.09413624490121	3.3362589897229	33.680448513436	6.49502196594096e-09	1.01307844851791e-06
"PladumEVm126989"	1.35731411697969	2.52037772800273	33.6529024700829	6.58765099816963e-09	1.02295972544466e-06
"PladumEVm009497"	-1.38524826852128	3.8896228748607	33.6191404816628	6.7029888846083e-09	1.03626428601473e-06
"PladumEVm020735"	1.06619229750176	3.17797693589131	33.5638906000201	6.89611293791683e-09	1.06142418474835e-06
"PladumEVm001825"	1.41177689986785	2.75935995345607	33.5122698469757	7.08158415437789e-09	1.0791153531576e-06
"PladumEVm119597"	1.29889294922531	4.06577542296976	33.5104646377356	7.08815983359156e-09	1.0791153531576e-06
"PladumEVm061610"	-5.0601335341922	-0.130329922055451	33.5021943636129	7.11836351400021e-09	1.0791153531576e-06
"PladumEVm083103"	2.3141861654561	3.91180437859596	33.497764168346	7.13459591228729e-09	1.0791153531576e-06
"PladumEVm027895"	-3.47101308428249	0.106300033608612	33.4656471433968	7.25338773332343e-09	1.09235393971805e-06
"PladumEVm014011"	1.26382832977614	2.0387960880498	33.3510417713954	7.69365953779214e-09	1.15368571069064e-06
"PladumEVm006576"	1.05849498680558	4.87565954367455	33.2865590315917	7.9530435958918e-09	1.18748457349087e-06
"PladumEVm031430"	-2.49333698398199	0.769616921722969	33.1709656780126	8.44014124009615e-09	1.25485146718179e-06
"PladumEVm007844"	1.84626941607386	0.492933488835982	32.9721831019194	9.34869338201314e-09	1.37820252351965e-06
"PladumEVm019061"	-4.11167736688258	1.65098214329219	32.7311649677956	1.05826791245508e-08	1.55356397450706e-06
"PladumEVm017708"	1.11623025332228	3.98146420526048	32.637647484343	1.11042892802787e-08	1.62331700068477e-06
"PladumEVm051697"	-1.56701666567065	4.27628988203858	32.5127022658762	1.18416026994413e-08	1.71673757973353e-06
"PladumEVm009611"	1.69381701702486	2.36617624213237	32.4926469489815	1.1964435927889e-08	1.72737779704344e-06
"PladumEVm061286"	2.08082054902792	0.692490461785943	32.4284182159418	1.23664732540083e-08	1.77807493424607e-06
"PladumEVm002416"	1.66315124487043	2.70671055627089	32.4095317826453	1.24872466052769e-08	1.78808159484331e-06
"PladumEVm010829"	1.40021346649524	2.31934745882803	32.3826058506155	1.26614759025843e-08	1.80562982269548e-06
"PladumEVm031433"	-2.3186893201514	2.1149576858086	32.2189283630197	1.37742299478397e-08	1.9563326022259e-06
"PladumEVm098883"	-3.11624155474445	1.5536720942385	32.1676857436152	1.41423448839453e-08	2.00048335182253e-06
