"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm014774",7.046,9.27,7.938,7.938
"PladumEVm014781",9.997,12.314,10.264,10.264
"PladumEVm014803",6.433,9.932,7.761,7.761
"PladumEVm014812",32.909,40.323,42.168,40.323
"PladumEVm014813",14.925,14.645,15.533,14.925
"PladumEVm014819",7.806,7.818,7.223,7.806
"PladumEVm014820",14.156,13.503,14.094,14.094
"PladumEVm014829",26.384,14.536,17.843,17.843
"PladumEVm014831",22.397,24.346,19.039,22.397
"PladumEVm014841",6.82,7.881,7.56,7.56
"PladumEVm014846",30.573,37.948,42.824,37.948
"PladumEVm014852",32.387,48.667,64.455,48.667
"PladumEVm014853",5.15,3.123,6.754,5.15
"PladumEVm014854",72.691,38.072,46.676,46.676
"PladumEVm014856",58.85,48.108,51.729,51.729
"PladumEVm014857",7.819,8.856,9.811,8.856
"PladumEVm014861",33.069,35.213,42.634,35.213
"PladumEVm014865",17.477,19.405,19.745,19.405
"PladumEVm014866",11.729,7.346,9.616,9.616
"PladumEVm014867",5.692,7.11,5.085,5.692
"PladumEVm014868",14.888,11.484,9.168,11.484
"PladumEVm014870",5.618,5.57,7.451,5.618
"PladumEVm014886",7.198,8.042,5.134,7.198
"PladumEVm014887",5.457,5.996,5.533,5.533
"PladumEVm014897",17.922,9.904,12.3,12.3
"PladumEVm014898",5.044,6.984,5.826,5.826
"PladumEVm014902",11.066,11.641,10.872,11.066
"PladumEVm014907",26.424,22.106,23.292,23.292
"PladumEVm014910",15.426,7.96,10.698,10.698
"PladumEVm014928",4.368,5.139,5.306,5.139
"PladumEVm014934",23.209,24.111,29.879,24.111
"PladumEVm014948",20.284,15.907,15.401,15.907
"PladumEVm014957",8.54,9.81,9.424,9.424
"PladumEVm014958",14.844,13.565,14.22,14.22
"PladumEVm014960",15.79,17.044,18.023,17.044
"PladumEVm014961",25.497,28.502,28.938,28.502
"PladumEVm014965",31.76,68.916,58.475,58.475
"PladumEVm014969",26.579,29.839,31.654,29.839
"PladumEVm014973",23.412,22.428,21.571,22.428
"PladumEVm014977",29.895,35.954,44.894,35.954
"PladumEVm014980",23.54,23.988,24.885,23.988
"PladumEVm014981",48.336,48.228,54.12,48.336
"PladumEVm014992",11.115,7.177,3.387,7.177
"PladumEVm014997",17.104,17.477,16.798,17.104
"PladumEVm015005",35.244,32.861,35.956,35.244
"PladumEVm015013",18.764,15.922,13.128,15.922
"PladumEVm015014",7.913,6.221,7.557,7.557
"PladumEVm015018",5.876,4.418,5.822,5.822
"PladumEVm015020",16.46,20.592,13.853,16.46
"PladumEVm015022",8.722,9.864,10.375,9.864
"PladumEVm015027",10.447,8.604,9.698,9.698
"PladumEVm015036",3.94,6.567,6.227,6.227
"PladumEVm015045",8.319,9.973,9.305,9.305
"PladumEVm015053",34.468,30.472,32.292,32.292
"PladumEVm015054",15.981,14.374,12.894,14.374
"PladumEVm015056",18.143,27.135,21.501,21.501
"PladumEVm015057",8.08,10.003,8.986,8.986
"PladumEVm015059",26.716,15.105,20.012,20.012
"PladumEVm015061",2.956,21.718,8.97,8.97
"PladumEVm015062",15.865,12.816,9.557,12.816
"PladumEVm015064",7.608,8.084,11.881,8.084
"PladumEVm015069",23.581,27.04,29.202,27.04
"PladumEVm015075",6.84,5.894,6.268,6.268
"PladumEVm015076",5.029,3.771,5.555,5.029
"PladumEVm015077",146.755,127.783,119.585,127.783
"PladumEVm015078",8.442,6.961,8.48,8.442
"PladumEVm015080",42.987,37.224,36.941,37.224
"PladumEVm015082",6.078,5.774,6.84,6.078
"PladumEVm015083",8.327,8.056,9.317,8.327
"PladumEVm015084",8.205,8.493,8.864,8.493
"PladumEVm015087",20.314,21.713,21.586,21.586
"PladumEVm015089",6.017,5.434,6.041,6.017
"PladumEVm015092",7.087,6.252,6.885,6.885
"PladumEVm015094",7.515,3.78,5.955,5.955
"PladumEVm015099",5.699,5.119,6.019,5.699
"PladumEVm015112",22.4,20.437,17.887,20.437
"PladumEVm015117",9.715,8,9.112,9.112
"PladumEVm015121",5.729,4.91,5.589,5.589
"PladumEVm015133",7.471,8.69,7.877,7.877
"PladumEVm015137",19.19,16.557,16.946,16.946
"PladumEVm015146",13.517,11.652,12.374,12.374
"PladumEVm015147",5.19,5.934,5.407,5.407
"PladumEVm015148",15.16,12.229,15.169,15.16
"PladumEVm015150",21.681,23.547,24.484,23.547
"PladumEVm015161",5.434,6.8,6.884,6.8
"PladumEVm015171",21.437,12.518,13.037,13.037
"PladumEVm015172",5.853,5.778,7.586,5.853
"PladumEVm015175",4.965,5.94,6.272,5.94
"PladumEVm015182",232.396,226.127,187.808,226.127
"PladumEVm015186",47.067,42.709,39.888,42.709
"PladumEVm015187",7.11,7.314,5.001,7.11
"PladumEVm015197",13.562,11.768,12.516,12.516
"PladumEVm015198",13.927,12.326,14.583,13.927
"PladumEVm015211",7.822,8.4,7.395,7.822
"PladumEVm015212",167.644,135.579,185.872,167.644
"PladumEVm015220",6.94,6.604,5.942,6.604
"PladumEVm015222",9.933,12.994,13.144,12.994
"PladumEVm015227",10.164,11.231,9.621,10.164
"PladumEVm015230",6.272,8.649,7.493,7.493
"PladumEVm015232",8.212,8.049,9.534,8.212
"PladumEVm015238",52.287,49.129,52.139,52.139
"PladumEVm015240",11.063,10.88,9.787,10.88
"PladumEVm015244",25.22,19.908,16.579,19.908
"PladumEVm015250",43.66,37.515,40.06,40.06
"PladumEVm015251",11.067,8.571,9.65,9.65
"PladumEVm015254",4.638,6.655,5.242,5.242
"PladumEVm015256",5.206,7.083,7.961,7.083
"PladumEVm015258",53.587,47.313,53.193,53.193
"PladumEVm015268",29.117,25.025,40.652,29.117
"PladumEVm015272",15.476,17.729,17.076,17.076
"PladumEVm015274",5.803,8.212,5.213,5.803
"PladumEVm015306",16.122,17.785,15.615,16.122
"PladumEVm015310",4.791,5.74,5.083,5.083
"PladumEVm015314",6.377,5.22,8.079,6.377
"PladumEVm015321",46.027,46.878,48.11,46.878
"PladumEVm015332",75.207,76.243,65.461,75.207
"PladumEVm015333",14.375,8.802,10.133,10.133
"PladumEVm015335",9.683,7.115,7.163,7.163
"PladumEVm015336",5.854,4.514,6.337,5.854
"PladumEVm015337",16.265,23.321,22.383,22.383
"PladumEVm015340",48.204,37.452,36.266,37.452
"PladumEVm015347",10.439,10.301,10.699,10.439
"PladumEVm015348",10.901,9.673,9.602,9.673
"PladumEVm015354",8.038,8.791,7.571,8.038
"PladumEVm015365",16.891,16.27,16.513,16.513
"PladumEVm015374",5.664,5.381,6.046,5.664
"PladumEVm015380",79.644,76.668,62.782,76.668
"PladumEVm015381",8.183,1.659,6.382,6.382
"PladumEVm015383",19.18,17.374,19.051,19.051
"PladumEVm015395",12.535,11.205,11.403,11.403
"PladumEVm015414",28.041,25.832,23.194,25.832
"PladumEVm015419",6.457,6.706,6.099,6.457
"PladumEVm015420",5.053,4.239,5.714,5.053
"PladumEVm015421",6.596,5.706,6.808,6.596
"PladumEVm015424",10.298,10.509,7.835,10.298
"PladumEVm015427",23.607,17.814,24.672,23.607
"PladumEVm015428",19.399,25.078,19.788,19.788
"PladumEVm015431",7.806,7.346,9.193,7.806
"PladumEVm015432",32.928,28.963,27.046,28.963
"PladumEVm015433",44.188,24.768,61.219,44.188
"PladumEVm015434",81.3,76.273,88.108,81.3
"PladumEVm015435",30.292,29.959,28.277,29.959
"PladumEVm015436",45.408,48.34,42.659,45.408
"PladumEVm015439",17.097,26.673,33.463,26.673
"PladumEVm015449",8.798,7.424,9.124,8.798
"PladumEVm015453",27.961,24.879,27.158,27.158
"PladumEVm015454",16.457,16.697,15.293,16.457
"PladumEVm015459",5.498,6.095,4.661,5.498
"PladumEVm015463",9.168,8.002,6.829,8.002
"PladumEVm015469",6.053,7.403,6.112,6.112
"PladumEVm015470",98.822,99.1,101.787,99.1
"PladumEVm015473",26.878,23.156,19.505,23.156
"PladumEVm015474",8.044,6.577,7.182,7.182
"PladumEVm015478",5.53,4.943,5.487,5.487
"PladumEVm015482",34.52,40.159,36.764,36.764
"PladumEVm015483",30.274,24.034,33.691,30.274
"PladumEVm015486",9.738,12.115,11.108,11.108
"PladumEVm015492",15.312,17.944,17.893,17.893
"PladumEVm015496",63.448,62.036,59.058,62.036
"PladumEVm015500",27.609,22.063,24.344,24.344
"PladumEVm015501",19.836,19.286,21.249,19.836
"PladumEVm015511",6.694,6.764,6.602,6.694
"PladumEVm015514",6.537,4.277,6.653,6.537
"PladumEVm015517",11.439,16.295,9.604,11.439
"PladumEVm015519",58.733,51.563,42.487,51.563
"PladumEVm015525",9.347,10.633,9.657,9.657
"PladumEVm015526",14.403,19.083,34.947,19.083
"PladumEVm015534",6.077,6.381,6.669,6.381
"PladumEVm015536",4.756,5.118,5.404,5.118
"PladumEVm015541",8.532,7.745,7.023,7.745
"PladumEVm015558",194.541,242.547,224.416,224.416
"PladumEVm015560",28.183,26.479,33.462,28.183
"PladumEVm015567",6.539,6.32,5.354,6.32
"PladumEVm015569",283.286,271.106,246.566,271.106
"PladumEVm015572",8.125,7.398,8.672,8.125
"PladumEVm015580",79.456,31.959,82.46,79.456
"PladumEVm015582",7.476,7.634,10.2,7.634
"PladumEVm015583",7.252,7.963,8.212,7.963
"PladumEVm015589",13.808,7.887,9.752,9.752
"PladumEVm015605",7.191,5.815,8.734,7.191
"PladumEVm015615",11.071,26.414,15.616,15.616
"PladumEVm015618",18.645,16.856,18.874,18.645
"PladumEVm015623",5.38,5.47,5.324,5.38
"PladumEVm015630",37.742,44.732,36.582,37.742
"PladumEVm015631",13.882,21.58,11.382,13.882
"PladumEVm015635",12.75,15.413,15.888,15.413
"PladumEVm015636",3.475,6.059,5.952,5.952
"PladumEVm015637",70.206,66.049,68.735,68.735
"PladumEVm015645",22.333,19.02,18.67,19.02
"PladumEVm015647",7.058,8.067,8.151,8.067
"PladumEVm015650",5.251,5.736,4.886,5.251
"PladumEVm015655",5.363,4.355,6.941,5.363
"PladumEVm015656",11.602,10.945,10.186,10.945
"PladumEVm015666",6.756,9.018,9.704,9.018
"PladumEVm015671",13.684,13.429,13.047,13.429
"PladumEVm015672",16.279,14.298,16.857,16.279
"PladumEVm015674",12.717,17.884,9.379,12.717
"PladumEVm015678",7.96,8.524,8.906,8.524
"PladumEVm015679",6.722,7.42,7.543,7.42
"PladumEVm015680",6.435,5.562,5.13,5.562
"PladumEVm015683",10.174,10.837,11.123,10.837
"PladumEVm015685",25.367,31.279,19.955,25.367
"PladumEVm015693",5.579,6.53,5.937,5.937
"PladumEVm015695",125.657,168.702,168.384,168.384
"PladumEVm015697",19.755,18.02,18.104,18.104
"PladumEVm015699",8.343,7.744,7.415,7.744
"PladumEVm015702",28.014,49.349,44.317,44.317
"PladumEVm015712",9.253,11.145,10.093,10.093
"PladumEVm015713",16.808,15.106,16.646,16.646
"PladumEVm015714",20.911,25.725,25.717,25.717
"PladumEVm015716",39.743,30.112,30.21,30.21
"PladumEVm015717",49.902,53.429,55.006,53.429
"PladumEVm015721",39.821,37.634,34.278,37.634
"PladumEVm015729",9.449,8.331,7.971,8.331
"PladumEVm015736",12.699,9.142,11.379,11.379
"PladumEVm015739",405.965,466.72,622.955,466.72
"PladumEVm015741",15.153,15.81,14.106,15.153
"PladumEVm015742",7.779,6.244,7.591,7.591
"PladumEVm015743",9.948,8.245,8.795,8.795
"PladumEVm015746",33.551,28.981,31.598,31.598
"PladumEVm015749",10.283,10.481,11.004,10.481
"PladumEVm015757",8.218,7.217,6.082,7.217
"PladumEVm015760",77.203,97.479,82.936,82.936
"PladumEVm015771",7.899,6.936,7.615,7.615
"PladumEVm015780",2.417,9.482,5.571,5.571
"PladumEVm015783",112.24,125.201,160.491,125.201
"PladumEVm015785",7.015,6.69,7.576,7.015
"PladumEVm015786",20.205,19.656,18.743,19.656
"PladumEVm015788",10.244,10.896,12.078,10.896
"PladumEVm015792",15.069,13.989,14.417,14.417
"PladumEVm015794",5.233,7.627,5.782,5.782
"PladumEVm015802",21.354,17.116,18.228,18.228
"PladumEVm015807",43.142,37.453,48.944,43.142
"PladumEVm015808",10.917,10.007,9.736,10.007
"PladumEVm015812",4.092,16.21,9.59,9.59
"PladumEVm015815",6.192,6.079,5.693,6.079
"PladumEVm015816",6.461,7.053,6.458,6.461
"PladumEVm015817",10.687,11.894,13.272,11.894
"PladumEVm015818",22.523,20.554,17.298,20.554
"PladumEVm015831",9.876,8.3,9.206,9.206
"PladumEVm015842",10.607,14.332,13.369,13.369
"PladumEVm015854",23.372,28.75,22.272,23.372
"PladumEVm015862",20.44,18.426,19.958,19.958
"PladumEVm015863",8.67,9.117,9.085,9.085
"PladumEVm015864",9.176,7.848,11.499,9.176
"PladumEVm015876",15.322,14.271,15.489,15.322
"PladumEVm015877",24.614,21.361,18.437,21.361
"PladumEVm015878",8.999,9.976,8.538,8.999
"PladumEVm015882",6.443,7.813,6.356,6.443
"PladumEVm015892",8.191,7.291,8.951,8.191
"PladumEVm015893",50.179,41.821,41.849,41.849
"PladumEVm015896",29.604,30.323,28.266,29.604
"PladumEVm015898",9.091,7.539,10.62,9.091
"PladumEVm015907",5.923,4.829,5.934,5.923
"PladumEVm015916",18.525,19.085,16.95,18.525
"PladumEVm015918",33.219,29.588,34.383,33.219
"PladumEVm015926",15.212,15.234,17.229,15.234
"PladumEVm015931",12.784,11.831,11.391,11.831
"PladumEVm015939",22.172,20.634,19.61,20.634
"PladumEVm015941",8.252,7.043,8.647,8.252
"PladumEVm015947",14.506,13.04,14.613,14.506
"PladumEVm015949",6.512,10.686,11.614,10.686
"PladumEVm015952",32.999,31.35,31.441,31.441
"PladumEVm015954",6.191,5.8,6.307,6.191
"PladumEVm015956",12.05,9.891,12.327,12.05
"PladumEVm015959",10.094,8.671,10.954,10.094
"PladumEVm015960",10.111,11.389,11.045,11.045
"PladumEVm015963",32.454,19.232,21.074,21.074
"PladumEVm015965",9.428,9.349,15.472,9.428
"PladumEVm015967",8.873,6.819,15.306,8.873
"PladumEVm015969",8.996,9.239,11.056,9.239
"PladumEVm015982",15.285,17.696,13.368,15.285
"PladumEVm015986",36.694,32.727,29.11,32.727
"PladumEVm015989",8.365,8.253,7.386,8.253
"PladumEVm015992",9.178,8.617,10.917,9.178
"PladumEVm015995",17.628,17.859,24.697,17.859
"PladumEVm015997",8.058,7.36,7.072,7.36
"PladumEVm016007",11.173,8.715,9.021,9.021
"PladumEVm016010",12.391,12.452,12.141,12.391
"PladumEVm016011",11.43,11.5,9.759,11.43
"PladumEVm016025",6.893,4.893,11.328,6.893
"PladumEVm016037",4.944,5.238,6.233,5.238
"PladumEVm016039",5.712,6.116,6.447,6.116
"PladumEVm016050",5.469,5.163,5.832,5.469
"PladumEVm016052",33.627,51.669,66.119,51.669
"PladumEVm016053",11.982,14.02,9.555,11.982
"PladumEVm016055",9.406,8.449,15.277,9.406
"PladumEVm016057",477.967,468.017,392.972,468.017
"PladumEVm016058",6.112,5.293,7.634,6.112
"PladumEVm016060",7.529,7.89,9.503,7.89
"PladumEVm016061",24.261,20.05,29.213,24.261
"PladumEVm016064",5.129,5.164,3.206,5.129
"PladumEVm016066",7.01,24.514,14.844,14.844
"PladumEVm016068",5.487,4.853,5.576,5.487
"PladumEVm016070",42.02,35.065,39.905,39.905
"PladumEVm016073",34.203,36.682,74.521,36.682
"PladumEVm016075",29.733,26.961,28.941,28.941
"PladumEVm016077",3.739,6.739,6.427,6.427
"PladumEVm016102",20.984,17.461,16.214,17.461
"PladumEVm016108",5.412,5.393,5.437,5.412
"PladumEVm016110",5.903,5.703,7.944,5.903
"PladumEVm016116",12.962,11.612,21.034,12.962
"PladumEVm016118",12.209,13.783,11.873,12.209
"PladumEVm016122",106.301,95.655,90.749,95.655
"PladumEVm016123",5.192,5.555,5.882,5.555
"PladumEVm016140",23.213,23.626,20.05,23.213
"PladumEVm016141",10.683,18.557,18.353,18.353
"PladumEVm016147",6.721,5.565,6.614,6.614
"PladumEVm016148",6.921,7.166,8.349,7.166
"PladumEVm016150",236.548,269.916,202.294,236.548
"PladumEVm016152",9.375,7.139,8.254,8.254
"PladumEVm016158",10.134,8.816,10.604,10.134
"PladumEVm016169",5.701,4.49,5.989,5.701
"PladumEVm016171",14.62,8.932,10.439,10.439
"PladumEVm016172",7.217,5.296,5.923,5.923
"PladumEVm016179",43.726,43.129,39.086,43.129
"PladumEVm016181",4.45,6.191,5.473,5.473
"PladumEVm016182",7.339,6.19,6.854,6.854
"PladumEVm016186",21.58,21.22,22.202,21.58
"PladumEVm016199",6.241,6.436,5.74,6.241
"PladumEVm016206",5.201,5.411,4.261,5.201
"PladumEVm016207",13.57,17.229,18.237,17.229
"PladumEVm016211",89.025,80.981,80.862,80.981
"PladumEVm016216",11.713,10.032,10.035,10.035
"PladumEVm016217",23.327,22.39,20.418,22.39
"PladumEVm016228",5.76,6.363,5.716,5.76
"PladumEVm016244",24.425,37.344,30.376,30.376
"PladumEVm016245",6.438,6.676,4.934,6.438
"PladumEVm016247",7.091,5.946,6.573,6.573
"PladumEVm016249",170.202,156.884,132.957,156.884
"PladumEVm016259",8.163,7.749,8.073,8.073
"PladumEVm016279",16.841,8.111,17.986,16.841
"PladumEVm016280",16.548,14.812,14.501,14.812
"PladumEVm016288",4.175,5.634,6.973,5.634
"PladumEVm016300",8.293,8.229,7.706,8.229
"PladumEVm016301",13.911,17.009,19.28,17.009
"PladumEVm016302",14.793,12.509,13.854,13.854
"PladumEVm016305",8.326,8.429,17.47,8.429
"PladumEVm016308",1395.005,1555.88,1373.584,1395.005
"PladumEVm016309",8.601,7.207,8.281,8.281
"PladumEVm016316",6.085,6.851,6.374,6.374
"PladumEVm016318",13.419,19.035,18.139,18.139
"PladumEVm016322",6.91,6.896,5.813,6.896
"PladumEVm016331",11.114,12.465,12.719,12.465
"PladumEVm016348",11.754,11.019,9.337,11.019
"PladumEVm016350",28.001,26.904,25.434,26.904
"PladumEVm016351",33.848,29.793,35.163,33.848
"PladumEVm016352",8.885,5.994,4.618,5.994
"PladumEVm016353",20.224,17.034,17.081,17.081
"PladumEVm016354",5.633,5.941,4.145,5.633
"PladumEVm016357",10.715,9.447,8.21,9.447
"PladumEVm016359",9.109,8.306,9.993,9.109
"PladumEVm016360",16.409,16.124,16.781,16.409
"PladumEVm016362",11.9,15.774,15.568,15.568
"PladumEVm016364",14.366,13.048,12.742,13.048
"PladumEVm016367",32.385,67.823,21.12,32.385
"PladumEVm016371",8.917,10.207,12.333,10.207
"PladumEVm016373",6.711,6.83,6.441,6.711
"PladumEVm016375",6.261,6.844,10.144,6.844
"PladumEVm016393",22.688,26.117,22.774,22.774
"PladumEVm016394",5.368,6.627,6.577,6.577
"PladumEVm016396",5.709,5.46,3.095,5.46
"PladumEVm016404",45.903,43.736,38.143,43.736
"PladumEVm016410",8.222,12.498,9.093,9.093
"PladumEVm016413",13.707,16.444,10.436,13.707
"PladumEVm016414",19.595,22.336,21.716,21.716
"PladumEVm016415",7.656,8.069,5.543,7.656
"PladumEVm016416",55.16,40.879,40.354,40.879
"PladumEVm016424",14.393,11.334,11.73,11.73
"PladumEVm016437",23.579,22.243,22.486,22.486
"PladumEVm016442",4.736,5.922,6.284,5.922
"PladumEVm016446",10.259,11.11,10.726,10.726
"PladumEVm016447",70.652,70.238,69.267,70.238
"PladumEVm016448",6.319,5.411,7.698,6.319
"PladumEVm016462",9.05,11.161,9.617,9.617
"PladumEVm016473",9.205,10.294,11.578,10.294
"PladumEVm016481",9.985,13.464,12.618,12.618
"PladumEVm016488",12.529,11.689,12.8,12.529
"PladumEVm016490",13.21,12.357,21.281,13.21
"PladumEVm016497",8.209,8.45,8.461,8.45
"PladumEVm016498",15.816,19.187,17.075,17.075
"PladumEVm016510",20.062,24.614,26.802,24.614
"PladumEVm016515",7.827,9.69,9.975,9.69
"PladumEVm016517",25.888,23.022,33.158,25.888
"PladumEVm016523",11.996,14.104,11.123,11.996
"PladumEVm016524",6.119,6.089,6.866,6.119
"PladumEVm016528",8.557,8.623,10.585,8.623
"PladumEVm016530",18.622,52.716,60.116,52.716
"PladumEVm016531",6.137,4.644,6.953,6.137
"PladumEVm016532",403.697,353.093,356.584,356.584
"PladumEVm016539",9.841,10.237,12.368,10.237
"PladumEVm016545",11.619,10.496,11.882,11.619
"PladumEVm016547",7.469,17.833,25.979,17.833
"PladumEVm016549",5.927,6.411,7.516,6.411
"PladumEVm016552",14.534,15.295,13.657,14.534
"PladumEVm016554",9.263,8.436,9.08,9.08
"PladumEVm016556",8.869,9.415,10.026,9.415
"PladumEVm016570",10.072,11.918,10.557,10.557
"PladumEVm016586",36.775,36.622,36.57,36.622
"PladumEVm016588",123.392,188.831,149.62,149.62
"PladumEVm016593",8.204,10.577,8.754,8.754
"PladumEVm016594",5.342,5.04,4.176,5.04
"PladumEVm016595",7.288,6.272,8.089,7.288
"PladumEVm016596",11.669,9.654,11.292,11.292
"PladumEVm016597",8.727,9.48,9.823,9.48
"PladumEVm016600",18.914,15.334,22.019,18.914
"PladumEVm016602",10.248,10.189,8.81,10.189
"PladumEVm016606",28.29,25.014,24.27,25.014
"PladumEVm016607",9.404,9.811,10.337,9.811
"PladumEVm016608",6.209,7.222,7.338,7.222
"PladumEVm016620",39.571,37.286,32.342,37.286
"PladumEVm016622",27.088,31.87,27.456,27.456
"PladumEVm016632",8.174,10.072,8.91,8.91
"PladumEVm016633",12.128,10.688,11.754,11.754
"PladumEVm016636",7.401,5.537,6.191,6.191
"PladumEVm016638",7.029,7.74,7.705,7.705
"PladumEVm016641",5.115,5.12,5.884,5.12
"PladumEVm016642",6.093,4.817,5.125,5.125
"PladumEVm016645",15.35,25.924,26.652,25.924
"PladumEVm016647",6.006,5.473,6.531,6.006
"PladumEVm016648",3.481,7.673,5.734,5.734
"PladumEVm016655",50.763,36.338,50.91,50.763
"PladumEVm016657",15.689,12.468,19.004,15.689
"PladumEVm016658",10.843,9.094,9.714,9.714
"PladumEVm016662",5.316,5.317,4.424,5.316
"PladumEVm016675",14.08,11.769,13.558,13.558
"PladumEVm016682",21.972,19.237,18.179,19.237
"PladumEVm016687",12.559,11.672,15.915,12.559
"PladumEVm016692",10.776,10.419,10.331,10.419
"PladumEVm016701",16.226,15.341,16.999,16.226
"PladumEVm016702",6.12,5.783,4.875,5.783
"PladumEVm016704",16.43,14.718,12.467,14.718
"PladumEVm016709",5.349,5.868,5.92,5.868
"PladumEVm016716",33.853,42.112,36.6,36.6
"PladumEVm016719",5.245,6.435,4.872,5.245
"PladumEVm016720",21.058,24.312,27.864,24.312
"PladumEVm016726",18.88,18.405,18.133,18.405
"PladumEVm016737",6.71,12.462,6.768,6.768
"PladumEVm016742",6.019,13.631,7.224,7.224
"PladumEVm016743",10.009,7.632,6.596,7.632
"PladumEVm016750",9.844,8.795,9.521,9.521
"PladumEVm016762",8.719,8.291,9.146,8.719
"PladumEVm016765",5.279,6.843,6.533,6.533
"PladumEVm016772",6.464,6.727,5.447,6.464
"PladumEVm016778",76.8,74.878,76.455,76.455
"PladumEVm016782",27.81,24.842,27.585,27.585
"PladumEVm016792",9.348,10.216,8.628,9.348
"PladumEVm016793",9.783,9.366,6.813,9.366
"PladumEVm016795",11.874,11.157,11.171,11.171
"PladumEVm016801",40.277,38.998,38.066,38.998
"PladumEVm016802",5.035,6.994,8.866,6.994
"PladumEVm016805",5.429,4.465,11.455,5.429
"PladumEVm016810",5.326,5.202,3.933,5.202
"PladumEVm016811",6.609,5.142,5.083,5.142
"PladumEVm016818",50.916,58.641,57.355,57.355
"PladumEVm016824",7.3,7.686,7.632,7.632
"PladumEVm016825",5.457,6.03,6.031,6.03
"PladumEVm016827",7.48,7.778,7.969,7.778
"PladumEVm016839",26.262,34.595,29.366,29.366
"PladumEVm016852",8,9.781,11.916,9.781
"PladumEVm016854",50.558,73.278,55.049,55.049
"PladumEVm016864",9.504,5.597,3.501,5.597
"PladumEVm016868",14.391,18.035,19.68,18.035
"PladumEVm016876",25.146,32.93,30.959,30.959
"PladumEVm016877",10.981,11.806,11.951,11.806
"PladumEVm016893",23.875,29.126,33.214,29.126
"PladumEVm016894",271.204,289.486,280.433,280.433
"PladumEVm016895",7.23,8.665,8.659,8.659
"PladumEVm016897",51.61,44.924,49.558,49.558
"PladumEVm016898",23.215,26.975,23.188,23.215
"PladumEVm016904",6.154,5.201,4.821,5.201
"PladumEVm016906",6.659,8.359,10.122,8.359
"PladumEVm016907",8.553,7.752,9.25,8.553
"PladumEVm016911",17.122,13.635,15.668,15.668
"PladumEVm016912",9.991,9.058,9.701,9.701
"PladumEVm016915",4.931,7.813,8.67,7.813
"PladumEVm016916",5.316,5.817,5.884,5.817
"PladumEVm016923",19.933,14.742,15.88,15.88
"PladumEVm016941",7.583,5.337,5.144,5.337
"PladumEVm016943",5.29,5.822,5.308,5.308
"PladumEVm016944",4.228,5.14,5.641,5.14
"PladumEVm016950",8.006,9.063,8.584,8.584
"PladumEVm016953",7.528,6.12,7.796,7.528
"PladumEVm016968",79.913,96.798,79.663,79.913
"PladumEVm016969",18.884,27.07,27.335,27.07
"PladumEVm016970",23.576,21.138,24.687,23.576
"PladumEVm016984",160.498,190.421,177.427,177.427
"PladumEVm016991",5.676,6.385,6.079,6.079
"PladumEVm016998",3.25,6.58,5.791,5.791
"PladumEVm016999",16.087,13.474,12.958,13.474
"PladumEVm017002",7.44,7.502,8.327,7.502
"PladumEVm017003",680.735,673.526,672.762,673.526
"PladumEVm017011",15.898,15.629,11.35,15.629
"PladumEVm017037",29.464,23.176,24.845,24.845
"PladumEVm017041",7.838,7.185,5.683,7.185
"PladumEVm017042",5.626,5.162,4.899,5.162
"PladumEVm017043",7.586,6.081,8.345,7.586
"PladumEVm017048",17.433,24.143,20.992,20.992
"PladumEVm017060",7.01,6.189,6.929,6.929
"PladumEVm017061",6.122,5.791,10.106,6.122
"PladumEVm017063",5.217,5.456,4.774,5.217
"PladumEVm017092",6.772,7.68,8.905,7.68
"PladumEVm017095",10.276,9.371,9.311,9.371
"PladumEVm017096",8.763,10.547,8.841,8.841
"PladumEVm017101",20.697,21.902,20.853,20.853
"PladumEVm017103",5.877,4.326,7.036,5.877
"PladumEVm017125",8.192,10.503,8.215,8.215
"PladumEVm017127",12.109,9.452,13.634,12.109
"PladumEVm017129",5.642,6.232,5.972,5.972
"PladumEVm017139",7.358,8.688,7.694,7.694
"PladumEVm017155",5.803,5.312,7.281,5.803
"PladumEVm017157",8.293,8.371,6.718,8.293
"PladumEVm017158",73.974,100.162,76.277,76.277
"PladumEVm017165",28.646,30.053,29.053,29.053
"PladumEVm017172",15.232,17.487,17.796,17.487
"PladumEVm017175",51.341,57.025,60.462,57.025
"PladumEVm017191",296.19,347.562,306.515,306.515
"PladumEVm017192",15.592,25.643,22.516,22.516
"PladumEVm017194",15.376,14.8,14.022,14.8
"PladumEVm017204",8.551,6.006,7.427,7.427
"PladumEVm017229",74.326,71.754,63.763,71.754
"PladumEVm017230",6.251,10.961,10.394,10.394
"PladumEVm017232",13.752,12.324,12.69,12.69
"PladumEVm017245",4.263,5.963,5.783,5.783
"PladumEVm017273",7.914,5.239,4.617,5.239
"PladumEVm017276",5.225,4.815,6.171,5.225
"PladumEVm017277",7.088,7.361,7.686,7.361
"PladumEVm017278",5.732,5.856,4.548,5.732
"PladumEVm017282",6.029,7.082,5.853,6.029
"PladumEVm017284",8.238,7.763,8.584,8.238
"PladumEVm017297",33.937,35.947,38.534,35.947
"PladumEVm017298",6.626,7.156,9.219,7.156
"PladumEVm017329",5.708,4.758,5.725,5.708
"PladumEVm017336",68.321,66.869,63.325,66.869
"PladumEVm017347",18.087,20.27,16.301,18.087
"PladumEVm017353",6.155,7.204,7.127,7.127
