"","LY_2dpa_rep1","LY_2dpa_rep2","LY_2dpa_rep3","median_LY_2dpa"
"PladumEVm061031",10.833,10.978,11.201,10.978
"PladumEVm061042",12.488,9.849,7.161,9.849
"PladumEVm061075",22.8,25.156,41.222,25.156
"PladumEVm061089",3.843,6.061,6.476,6.061
"PladumEVm061129",14.63,8.64,9.276,9.276
"PladumEVm061131",17.869,17.825,14.383,17.825
"PladumEVm061178",26.101,41.162,37.221,37.221
"PladumEVm061235",6.656,8.305,5.225,6.656
"PladumEVm061255",0.677,37.45,35.965,35.965
"PladumEVm061267",24.294,31.084,32.473,31.084
"PladumEVm061314",5.084,5.954,6.461,5.954
"PladumEVm061327",13.047,11.816,13.638,13.047
"PladumEVm061328",15.124,14.814,21.311,15.124
"PladumEVm061334",10.989,9.286,6.876,9.286
"PladumEVm061353",27.501,44.449,32.428,32.428
"PladumEVm061374",10.817,10.096,10.274,10.274
"PladumEVm061375",16.539,15.038,8.034,15.038
"PladumEVm061380",12.933,13.942,14.282,13.942
"PladumEVm061406",12.361,14.632,17.276,14.632
"PladumEVm061417",11.8,13.937,13.514,13.514
"PladumEVm061420",8.371,5.058,6.626,6.626
"PladumEVm061422",10.194,9.176,10.078,10.078
"PladumEVm061423",5.395,5.324,4.116,5.324
"PladumEVm061563",89.485,83.168,115.94,89.485
"PladumEVm061568",0.532,29.191,24.554,24.554
"PladumEVm061611",6.971,6.003,6.609,6.609
"PladumEVm061645",106.944,101.987,129.306,106.944
"PladumEVm061648",0.814,29.042,33.557,29.042
"PladumEVm061665",16.354,21.89,22.497,21.89
"PladumEVm061666",22.884,7.6,6.626,7.6
"PladumEVm061669",73.003,78.998,60.267,73.003
"PladumEVm061692",1336.898,1283.904,1461.017,1336.898
"PladumEVm061698",111.53,131.263,160.266,131.263
"PladumEVm061749",6.808,8.172,4.69,6.808
"PladumEVm061765",8.653,7.667,7.748,7.748
"PladumEVm061776",16.931,18.697,21.385,18.697
"PladumEVm061777",9.438,12.224,16.301,12.224
"PladumEVm061782",3.372,5.565,8.201,5.565
"PladumEVm061784",6.626,9.041,9.535,9.041
"PladumEVm061803",101.907,100.302,100.59,100.59
"PladumEVm061809",17.877,18.398,14.425,17.877
"PladumEVm061818",6137.929,1791.379,1585.857,1791.379
"PladumEVm061919",5.234,6.023,4.786,5.234
"PladumEVm061931",9.212,11.833,14.271,11.833
"PladumEVm062037",2610.011,2821.093,3212.658,2821.093
"PladumEVm062071",96.896,110.906,114.482,110.906
"PladumEVm062089",10.099,16.943,15.007,15.007
"PladumEVm062094",7.728,5.916,7.058,7.058
"PladumEVm062105",31.338,29.36,43.716,31.338
"PladumEVm062106",92.006,128.669,152.054,128.669
"PladumEVm062110",7.391,9.425,10.715,9.425
"PladumEVm062114",32.451,28.964,25.891,28.964
"PladumEVm062118",18.818,18.644,23.715,18.818
"PladumEVm062130",7.711,6.511,4.66,6.511
"PladumEVm062131",37.888,38.786,40.057,38.786
"PladumEVm062147",80.187,82.072,91.101,82.072
"PladumEVm062157",21.693,14.735,16.334,16.334
"PladumEVm062160",15.339,10.269,11.996,11.996
"PladumEVm062195",11.921,15.379,14.01,14.01
"PladumEVm062200",15.815,19.867,22.119,19.867
"PladumEVm062202",18.496,14.899,19.244,18.496
"PladumEVm062203",12.287,13.59,14.733,13.59
"PladumEVm062209",8.98,9.167,11.938,9.167
"PladumEVm062219",10.331,12.44,16.725,12.44
"PladumEVm062220",43.871,30.088,27.094,30.088
"PladumEVm062302",83.133,91.057,82.671,83.133
"PladumEVm062321",6.681,5.666,8.008,6.681
"PladumEVm062322",39.519,38.765,29.548,38.765
"PladumEVm062420",83.76,187.032,174.202,174.202
"PladumEVm062443",3591.811,3819.185,4271.943,3819.185
"PladumEVm062453",14.596,17.77,25.119,17.77
"PladumEVm062457",5.402,5.375,6.452,5.402
"PladumEVm062474",7.469,14.716,11.357,11.357
"PladumEVm062498",0.995,26.809,25.741,25.741
"PladumEVm062509",10.088,8.721,11.283,10.088
"PladumEVm062527",18.535,21.143,25.235,21.143
"PladumEVm062542",10.772,11.466,15.086,11.466
"PladumEVm062551",102.556,119.624,120.26,119.624
"PladumEVm062572",11.205,17.293,16.328,16.328
"PladumEVm062576",20.868,29.296,32.309,29.296
"PladumEVm062577",7.559,15.237,11.877,11.877
"PladumEVm062579",12.539,16.177,16.005,16.005
"PladumEVm062588",9.172,10.197,15.454,10.197
"PladumEVm062596",35.461,42.489,51.189,42.489
"PladumEVm062601",9.088,7.15,18.753,9.088
"PladumEVm062614",4.687,5.975,7.299,5.975
"PladumEVm062618",153.116,194.388,204.316,194.388
"PladumEVm062624",13.479,17.727,11.116,13.479
"PladumEVm062634",92.383,85.664,96.53,92.383
"PladumEVm062644",9.307,9.845,7.742,9.307
"PladumEVm062646",51.76,37.302,39.456,39.456
"PladumEVm062656",6.591,3.384,5.883,5.883
"PladumEVm062710",3.935,14.481,13.534,13.534
"PladumEVm062774",8.345,10.599,15.163,10.599
"PladumEVm062838",6.018,5.619,5.639,5.639
"PladumEVm062868",13.321,19.167,13.6,13.6
"PladumEVm062880",5.087,7.446,5.668,5.668
"PladumEVm062884",16.413,15.963,20.076,16.413
"PladumEVm062916",5.305,5.79,5.172,5.305
"PladumEVm062931",2.906,7.988,9.024,7.988
"PladumEVm062937",38.86,41.761,42.928,41.761
"PladumEVm062954",719.347,1106.422,3401.354,1106.422
"PladumEVm062969",14.396,8.024,6.393,8.024
"PladumEVm062984",37.494,34.298,52.141,37.494
"PladumEVm062987",41.567,48.497,31.63,41.567
"PladumEVm062989",17.341,37.196,50.624,37.196
"PladumEVm063002",7.451,11.798,4.493,7.451
"PladumEVm063007",56.576,62.967,72.095,62.967
"PladumEVm063015",25.703,30.519,30.247,30.247
"PladumEVm063048",259.178,285.49,259.823,259.823
"PladumEVm063061",14.562,16.3,15.999,15.999
"PladumEVm063064",65.143,74.706,77.539,74.706
"PladumEVm063070",27.056,31.814,30.171,30.171
"PladumEVm063073",16.629,14.424,15.802,15.802
"PladumEVm063077",19.973,18.097,15.793,18.097
"PladumEVm063290",5.6,6.548,5.775,5.775
"PladumEVm063298",6.34,9.849,9.551,9.551
"PladumEVm063309",4.736,7.279,8.022,7.279
"PladumEVm063349",44.402,34.658,51.724,44.402
"PladumEVm063351",26.506,30.796,29.324,29.324
"PladumEVm063373",7.222,5.466,2.958,5.466
"PladumEVm063375",25.954,19.947,29.003,25.954
"PladumEVm063381",190.122,239.266,339.598,239.266
"PladumEVm063397",62.325,77.185,91.452,77.185
"PladumEVm063400",6.6,6.305,9.284,6.6
"PladumEVm063418",20.67,16.443,23.545,20.67
"PladumEVm063433",10.52,18.859,22.929,18.859
"PladumEVm063436",1.421,40.222,40.963,40.222
"PladumEVm063437",2885.016,3322.776,3886.342,3322.776
"PladumEVm063441",4.799,6.466,5.679,5.679
"PladumEVm063469",4.525,5.118,5.053,5.053
"PladumEVm063511",58.107,51.265,59.798,58.107
"PladumEVm063518",8.811,8.723,10.846,8.811
"PladumEVm063532",10.245,11.448,9.987,10.245
"PladumEVm063533",9.456,12.959,7.655,9.456
"PladumEVm063535",6.9,5.144,3.872,5.144
"PladumEVm063599",8.864,10.208,10.378,10.208
"PladumEVm063688",4.996,7.005,9.15,7.005
"PladumEVm063779",14.237,15.528,17.529,15.528
"PladumEVm063781",5.273,4.325,5.352,5.273
"PladumEVm063811",29.096,19.564,17.041,19.564
"PladumEVm063836",30.723,20.576,32.058,30.723
"PladumEVm063838",0.191,5.073,5.974,5.073
"PladumEVm063840",1.043,27.507,26.113,26.113
"PladumEVm063841",7.222,7.626,8.253,7.626
"PladumEVm063842",1.014,32.009,33.855,32.009
"PladumEVm063855",9.063,8.231,9.907,9.063
"PladumEVm063866",7.489,11.222,9.971,9.971
"PladumEVm063876",36.813,58.756,56.206,56.206
"PladumEVm063895",4.03,5.43,5.75,5.43
"PladumEVm063896",6.74,7.079,5.273,6.74
"PladumEVm063900",29.802,21.313,29.326,29.326
"PladumEVm063913",13.108,13.578,14.512,13.578
"PladumEVm063923",40.968,46.189,45.967,45.967
"PladumEVm063949",10.486,11.403,14.959,11.403
"PladumEVm063951",16.486,10.692,16.679,16.486
"PladumEVm063961",11.012,8.173,15.203,11.012
"PladumEVm063982",13.409,12.789,10.248,12.789
"PladumEVm064039",6.207,9.593,6.399,6.399
"PladumEVm064088",25.534,22.673,29.348,25.534
"PladumEVm064136",3.825,10.298,19.915,10.298
"PladumEVm064206",3529.025,4121.403,3886.667,3886.667
"PladumEVm064228",32.485,36.048,38.243,36.048
"PladumEVm064245",15.452,16.728,14.002,15.452
"PladumEVm064257",2387.753,2909.178,3109.403,2909.178
"PladumEVm064268",9.466,20.832,15.502,15.502
"PladumEVm064279",244.356,260.523,258.249,258.249
"PladumEVm064283",4.409,8.234,7.615,7.615
"PladumEVm064297",1.315,12.949,14.768,12.949
"PladumEVm064298",21.171,19.437,21.418,21.171
"PladumEVm064304",26.633,27.906,17.517,26.633
"PladumEVm064305",8.771,7.888,8.661,8.661
"PladumEVm064323",19.798,32.485,27.504,27.504
"PladumEVm064326",21.139,21.207,28.029,21.207
"PladumEVm064336",40.115,35.701,58.169,40.115
"PladumEVm064337",26.907,32.861,23.918,26.907
"PladumEVm064344",18.658,28.017,44.883,28.017
"PladumEVm064370",12.544,6.665,4.725,6.665
"PladumEVm064399",6.123,9.027,613.279,9.027
"PladumEVm064405",15.174,29.64,27.808,27.808
"PladumEVm064430",5.073,6.409,9.337,6.409
"PladumEVm064436",26.067,30.506,34.39,30.506
"PladumEVm064441",27.83,25.114,32.928,27.83
"PladumEVm064443",77.919,79.291,70.265,77.919
"PladumEVm064445",18.884,13.738,12.323,13.738
"PladumEVm064505",5.173,5.642,6.682,5.642
"PladumEVm064577",11.295,12.828,14.436,12.828
"PladumEVm064601",14.706,21.993,26.387,21.993
"PladumEVm064612",8.909,13.501,9.059,9.059
"PladumEVm064622",7.335,10.441,7.288,7.335
"PladumEVm064671",13.585,11.333,12.743,12.743
"PladumEVm064697",5.274,4.931,11.483,5.274
"PladumEVm064704",19.676,13.999,12.9,13.999
"PladumEVm064713",82.56,108.649,127.256,108.649
"PladumEVm064715",24.997,25.397,27.608,25.397
"PladumEVm064746",6.588,5.368,6.411,6.411
"PladumEVm064753",5.553,8.776,8.114,8.114
"PladumEVm064757",15.895,19.921,19.552,19.552
"PladumEVm064758",5.798,6.011,8.854,6.011
"PladumEVm064760",5.043,6.425,7.617,6.425
"PladumEVm064761",4.809,5.277,5.567,5.277
"PladumEVm064762",36.137,55.071,78.997,55.071
"PladumEVm064781",0.754,25.345,26.699,25.345
"PladumEVm064799",29.667,30.842,31.262,30.842
"PladumEVm064808",88.955,99.245,101.102,99.245
"PladumEVm064818",42.998,51.693,62.682,51.693
"PladumEVm064822",33.961,36.885,41.911,36.885
"PladumEVm064829",12.546,11.951,12.755,12.546
"PladumEVm064830",12.207,11.735,17.052,12.207
"PladumEVm064835",6.512,10.35,12.596,10.35
"PladumEVm064871",63.334,63.518,72.445,63.518
"PladumEVm064881",14.659,15.669,19.853,15.669
"PladumEVm064893",9.896,8.117,6.252,8.117
"PladumEVm064908",0.985,6.98,7.652,6.98
"PladumEVm065079",3.044,10.374,13.801,10.374
"PladumEVm065088",5.423,4.748,11.947,5.423
"PladumEVm065130",1112.315,1302.592,1102.807,1112.315
"PladumEVm065149",2431.499,2903.398,3088.77,2903.398
"PladumEVm065154",4.055,5.303,7.508,5.303
"PladumEVm065164",47.573,66.565,81.745,66.565
"PladumEVm065167",4265.195,4802.615,4979.888,4802.615
"PladumEVm065174",27.965,25.869,28.974,27.965
"PladumEVm065178",14.051,15.193,18.877,15.193
"PladumEVm065218",8.357,6.115,5.335,6.115
"PladumEVm065219",12.276,15.278,20.249,15.278
"PladumEVm065222",9.582,15.048,12.248,12.248
"PladumEVm065252",1.513,53.709,73.211,53.709
"PladumEVm065255",2.695,8.132,17.084,8.132
"PladumEVm065256",10.672,19.437,23.482,19.437
"PladumEVm065257",30.882,38.453,46.729,38.453
"PladumEVm065267",15.877,17.461,14.878,15.877
"PladumEVm065282",41.876,57.111,54.35,54.35
"PladumEVm065289",6.343,4.908,5.405,5.405
"PladumEVm065294",5.805,7.109,6.885,6.885
"PladumEVm065301",14.809,11.752,13.817,13.817
"PladumEVm065310",57.422,74.123,95.135,74.123
"PladumEVm065319",112.122,184.53,203.828,184.53
"PladumEVm065337",7.953,7.815,4.679,7.815
"PladumEVm065339",6.171,7.872,9.242,7.872
"PladumEVm065341",9.456,12.636,8.038,9.456
"PladumEVm065344",2.973,6.845,7.831,6.845
"PladumEVm065352",97.275,103.792,124.845,103.792
"PladumEVm065365",28.835,40.747,20.663,28.835
"PladumEVm065374",25.35,31.015,32.491,31.015
"PladumEVm065387",132.691,102.296,49.687,102.296
"PladumEVm065388",6.247,6.199,6.202,6.202
"PladumEVm065393",11.34,8.714,9.419,9.419
"PladumEVm065414",5.74,4.896,7.222,5.74
"PladumEVm065466",0.917,13.167,10.072,10.072
"PladumEVm065544",24.813,19.209,23.226,23.226
"PladumEVm065545",14.869,18.565,18.367,18.367
"PladumEVm065549",9.785,8.746,8.337,8.746
"PladumEVm065602",1.146,36.814,41.125,36.814
"PladumEVm065608",11.36,5.463,3.834,5.463
"PladumEVm065627",8.828,11.512,21.542,11.512
"PladumEVm065642",0.288,11.968,14.085,11.968
"PladumEVm065645",19.826,43.673,48.185,43.673
"PladumEVm065652",58.71,59.915,64.901,59.915
"PladumEVm065666",71.936,100.849,108.879,100.849
"PladumEVm065668",7.226,8.73,8.423,8.423
"PladumEVm065706",116.163,320.881,199.484,199.484
"PladumEVm065717",6.93,8.719,7.668,7.668
"PladumEVm065722",13.799,13.387,19.882,13.799
"PladumEVm065744",29.178,39.323,44.214,39.323
"PladumEVm065762",27.469,40.618,36.026,36.026
"PladumEVm065769",7.177,6.814,6.907,6.907
"PladumEVm065780",8.07,10.893,11.403,10.893
"PladumEVm065794",28.456,31.88,41.511,31.88
"PladumEVm065809",5.996,6.618,0.815,5.996
"PladumEVm065810",15.144,14.809,19.687,15.144
"PladumEVm065817",8.553,10.708,7.481,8.553
"PladumEVm065819",356.024,385.86,385.206,385.206
"PladumEVm065825",91.357,94.932,90.568,91.357
"PladumEVm065831",9.018,9.731,8.932,9.018
"PladumEVm065832",55.616,16.319,7.505,16.319
"PladumEVm065956",4340.84,4599.746,3488.284,4340.84
"PladumEVm065976",0.514,24.814,25.723,24.814
"PladumEVm065981",48.45,39.923,61.306,48.45
"PladumEVm066023",20.302,3.872,11.824,11.824
"PladumEVm066045",26.054,31.97,27.187,27.187
"PladumEVm066081",2477.437,2806.446,2760.378,2760.378
"PladumEVm066127",21.838,31.689,28.359,28.359
"PladumEVm066153",3.253,7.312,8.447,7.312
"PladumEVm066158",5.853,16.824,5.33,5.853
"PladumEVm066162",13.216,18.459,13.069,13.216
"PladumEVm066164",26.709,19.845,19.687,19.845
"PladumEVm066173",26.604,31.817,30.53,30.53
"PladumEVm066175",0.341,23.63,22.954,22.954
"PladumEVm066180",18.087,22.83,17.497,18.087
"PladumEVm066184",23.208,28.81,30.941,28.81
"PladumEVm066193",37.327,32.129,48.781,37.327
"PladumEVm066204",111.504,123.441,115.321,115.321
"PladumEVm066214",8.494,9.158,13.355,9.158
"PladumEVm066223",6.527,8.522,7.765,7.765
"PladumEVm066225",12.085,11.132,14.491,12.085
"PladumEVm066231",5.605,2.849,5.171,5.171
"PladumEVm066232",27.557,34.042,41.723,34.042
"PladumEVm066239",8.96,6.523,8.991,8.96
"PladumEVm066245",9.626,11.134,13.499,11.134
"PladumEVm066259",4.751,7.666,8.046,7.666
"PladumEVm066260",27.617,27.488,24.108,27.488
"PladumEVm066271",8.024,9.995,11.111,9.995
"PladumEVm066273",5.068,5.549,5.281,5.281
"PladumEVm066276",5.39,6.017,5.867,5.867
"PladumEVm066295",15.008,20.658,21.205,20.658
"PladumEVm066297",3.886,5.869,7.233,5.869
"PladumEVm066303",113.166,117.475,109.273,113.166
"PladumEVm066309",23.014,20.138,14.275,20.138
"PladumEVm066462",33.417,9.058,11.329,11.329
"PladumEVm066534",24.986,31.209,49.472,31.209
"PladumEVm066574",0.798,14.887,13.153,13.153
"PladumEVm066590",6.323,6.413,6.933,6.413
"PladumEVm066616",9.02,15.867,15.124,15.124
"PladumEVm066632",40.293,43.7,46.034,43.7
"PladumEVm066659",8.273,9.023,11.243,9.023
"PladumEVm066671",9.14,11.377,13.497,11.377
"PladumEVm066676",4.584,7.682,11.166,7.682
"PladumEVm066679",10.336,8.697,10.639,10.336
"PladumEVm066682",10.137,5.939,7.767,7.767
"PladumEVm066701",145.534,157.058,171.377,157.058
"PladumEVm066706",58.735,37.685,22.378,37.685
"PladumEVm066717",28.593,37.157,46.283,37.157
"PladumEVm066719",39.369,43.04,42.656,42.656
"PladumEVm066737",3.91,5.264,5.251,5.251
"PladumEVm066752",357.441,390.661,350.464,357.441
"PladumEVm066753",78.333,101.183,113.033,101.183
"PladumEVm066755",5.305,3.999,5.907,5.305
"PladumEVm066768",46.657,54.527,51.172,51.172
"PladumEVm066771",11.656,8.015,11.066,11.066
"PladumEVm066774",5.429,5.043,5.604,5.429
"PladumEVm066782",5.455,6.307,4.525,5.455
"PladumEVm066789",16.931,7.461,25.399,16.931
"PladumEVm066828",5.574,8.399,11.262,8.399
"PladumEVm066933",7.621,4.76,6.681,6.681
"PladumEVm066941",29.059,33.02,38.007,33.02
"PladumEVm067013",9.844,5.776,6.545,6.545
"PladumEVm067026",28.901,34.627,32.484,32.484
"PladumEVm067056",0.278,9.672,12.738,9.672
"PladumEVm067079",34.904,41.607,40.265,40.265
"PladumEVm067098",25.879,45.425,40.773,40.773
"PladumEVm067099",29.117,22.763,23.063,23.063
"PladumEVm067109",11.019,8.493,8.713,8.713
"PladumEVm067115",5.847,15.234,8.266,8.266
"PladumEVm067127",11.734,10.499,12.059,11.734
"PladumEVm067143",41.794,57.877,36.542,41.794
"PladumEVm067147",56.702,60.724,102.966,60.724
"PladumEVm067181",24.323,26.749,26.925,26.749
"PladumEVm067186",7.124,4.514,7.374,7.124
"PladumEVm067201",7.133,7.714,5.527,7.133
"PladumEVm067203",12.733,12.596,14.733,12.733
"PladumEVm067212",5.103,3.42,5.095,5.095
"PladumEVm067231",18.361,21.597,28.456,21.597
"PladumEVm067232",8.97,11.319,12.926,11.319
"PladumEVm067233",33.945,27.113,22.315,27.113
"PladumEVm067237",10.491,12.577,15.204,12.577
"PladumEVm067264",21.873,26.661,24.111,24.111
"PladumEVm067265",2.319,11.157,6.292,6.292
"PladumEVm067266",53.436,61.437,96.7,61.437
"PladumEVm067272",6.582,4.047,5.057,5.057
"PladumEVm067275",7.398,5.532,5.604,5.604
"PladumEVm067341",30.008,20.12,10.831,20.12
"PladumEVm067346",13.398,12.204,21.001,13.398
"PladumEVm067353",52.613,50.801,16.454,50.801
"PladumEVm067414",0.981,5.771,5.152,5.152
"PladumEVm067421",31.931,36.731,38.098,36.731
"PladumEVm067431",0.797,37.103,38.681,37.103
"PladumEVm067552",9.986,7.811,10.046,9.986
"PladumEVm067563",0.792,26.839,24.414,24.414
"PladumEVm067565",10.52,11.85,12.941,11.85
"PladumEVm067572",9.479,10.514,10.651,10.514
"PladumEVm067573",11.869,5.817,2.995,5.817
"PladumEVm067575",0.647,34.05,29.651,29.651
"PladumEVm067579",7.86,6.944,8.11,7.86
"PladumEVm067595",61.922,67.826,78.265,67.826
"PladumEVm067608",9.084,6.37,7.97,7.97
"PladumEVm067610",20.883,27.932,29.128,27.932
"PladumEVm067630",6.61,7.054,6.395,6.61
"PladumEVm067634",35.984,40.917,34.593,35.984
"PladumEVm067645",4.016,5.527,5.907,5.527
"PladumEVm067694",7.663,10.369,8.322,8.322
"PladumEVm067696",34.492,52.553,41.659,41.659
"PladumEVm067697",5.482,10.888,9.935,9.935
"PladumEVm067709",5.564,6.152,10.863,6.152
"PladumEVm067728",93.27,124.396,141.344,124.396
"PladumEVm067729",11.545,12.037,12.979,12.037
"PladumEVm067734",8.126,8.413,4.189,8.126
"PladumEVm067735",6.217,12.315,5.289,6.217
"PladumEVm067742",42.465,21.512,40.477,40.477
"PladumEVm067744",4.336,6.409,6.766,6.409
"PladumEVm067749",5.802,6.155,2.998,5.802
"PladumEVm067765",7.115,7.376,10.647,7.376
"PladumEVm067774",7.225,9.037,10.189,9.037
"PladumEVm067784",131.708,135.018,139.8,135.018
"PladumEVm067790",175.551,136.059,157.304,157.304
"PladumEVm067792",47.25,46.397,33.475,46.397
"PladumEVm067868",17.324,17.957,14.954,17.324
"PladumEVm067970",26.374,17.171,9.905,17.171
"PladumEVm068119",10.829,14.172,13.506,13.506
"PladumEVm068121",6.271,8.691,10.673,8.691
"PladumEVm068133",22.673,26.446,26.937,26.446
"PladumEVm068135",6.261,5.994,6.106,6.106
"PladumEVm068160",5.245,5.908,6.54,5.908
"PladumEVm068164",26.416,55.879,83.808,55.879
"PladumEVm068171",85.618,94.885,133.912,94.885
"PladumEVm068177",10.081,14.918,14.555,14.555
"PladumEVm068190",32.794,15.898,13.701,15.898
"PladumEVm068191",10.862,9.347,9.448,9.448
"PladumEVm068227",5.49,4.93,6.525,5.49
"PladumEVm068235",7.143,5.967,5.877,5.967
"PladumEVm068240",21.329,22.947,23.397,22.947
"PladumEVm068249",6.99,5.949,3.125,5.949
"PladumEVm068250",20.76,21.458,20.297,20.76
"PladumEVm068272",6.041,6.558,11.79,6.558
"PladumEVm068278",20.978,22.727,32.855,22.727
"PladumEVm068288",21.375,17.208,24.216,21.375
"PladumEVm068353",4.571,6.136,8.028,6.136
"PladumEVm068428",6.052,6.933,8.523,6.933
"PladumEVm068446",10.442,15.017,10.909,10.909
"PladumEVm068478",38.432,33.559,21.714,33.559
"PladumEVm068488",16.589,26.077,29.32,26.077
"PladumEVm068503",1887.004,2319.032,2374.88,2319.032
"PladumEVm068510",1613.3,1810.937,2421.937,1810.937
"PladumEVm068514",27.658,24.363,18.164,24.363
"PladumEVm068553",4.944,10.702,9.322,9.322
"PladumEVm068555",11.127,14.655,15.82,14.655
"PladumEVm068586",19.45,24.205,26.318,24.205
"PladumEVm068588",5.344,3.9,6.013,5.344
"PladumEVm068599",23.913,81.927,77.413,77.413
"PladumEVm068611",23.136,22.679,38.862,23.136
"PladumEVm068624",20.713,24.657,22.611,22.611
"PladumEVm068630",52.153,42.569,64.908,52.153
"PladumEVm068634",16.778,3.332,16.675,16.675
"PladumEVm068640",24.381,24.127,34.363,24.381
"PladumEVm068642",6.728,7.17,10.776,7.17
"PladumEVm068643",4.504,6.499,6.367,6.367
"PladumEVm068649",3.24,12.851,28.927,12.851
"PladumEVm068653",20.518,22.227,24.197,22.227
"PladumEVm068677",45.257,60.66,68.98,60.66
"PladumEVm068681",6.522,7.219,6.203,6.522
"PladumEVm068702",149.602,156.191,215.243,156.191
"PladumEVm068704",7.402,5.945,5.69,5.945
"PladumEVm068707",5.507,7.321,8.502,7.321
"PladumEVm068719",15.904,17.002,10.299,15.904
"PladumEVm068721",68.958,83.578,92.46,83.578
"PladumEVm068746",403.27,453.099,494.877,453.099
"PladumEVm068756",51.738,45.823,44.925,45.823
"PladumEVm068757",5.718,3.896,6.04,5.718
"PladumEVm068769",4.468,9.255,6.886,6.886
"PladumEVm068770",7.763,11.236,11.38,11.236
"PladumEVm068775",13.508,13.229,13.668,13.508
"PladumEVm068779",13.792,10.365,21.968,13.792
"PladumEVm068781",22.216,16.601,5.465,16.601
"PladumEVm068788",15.913,18.204,15.775,15.913
"PladumEVm068790",5.261,5.4,5.46,5.4
"PladumEVm068791",23.386,20.905,21.241,21.241
"PladumEVm068823",9.249,8.705,7.723,8.705
"PladumEVm068862",19.224,11.324,9.754,11.324
"PladumEVm068879",250.791,224.584,321.407,250.791
"PladumEVm068933",5.287,6.081,2.948,5.287
"PladumEVm069020",7.438,4.236,8.28,7.438
"PladumEVm069058",6.906,6.768,4.814,6.768
"PladumEVm069065",5.292,5.126,2.939,5.126
"PladumEVm069072",2470.987,2765.06,3187.086,2765.06
"PladumEVm069077",21.797,16.852,17.566,17.566
"PladumEVm069113",10.699,10.601,10.126,10.601
"PladumEVm069121",10.897,6.874,13.716,10.897
"PladumEVm069130",4.472,5.205,7.151,5.205
"PladumEVm069131",1.644,8.356,6.778,6.778
"PladumEVm069137",7.322,6.073,4.997,6.073
"PladumEVm069138",5.412,7.175,8.796,7.175
"PladumEVm069142",21.15,25.789,31.384,25.789
"PladumEVm069155",5.598,2.596,6.553,5.598
"PladumEVm069165",5.762,6.162,8.776,6.162
"PladumEVm069172",12.167,9.15,18.693,12.167
"PladumEVm069186",78.019,87.501,103.801,87.501
"PladumEVm069188",5.399,5.825,8.292,5.825
"PladumEVm069236",256.09,421.201,573.168,421.201
"PladumEVm069304",12.682,10.01,8.295,10.01
"PladumEVm069313",10.784,9.481,7.803,9.481
"PladumEVm069317",9.441,5.547,4.024,5.547
"PladumEVm069334",6.827,5.855,4.788,5.855
"PladumEVm069341",4.563,5.628,10.274,5.628
"PladumEVm069348",10.534,9.774,10.396,10.396
"PladumEVm069351",10.869,10.702,10.203,10.702
"PladumEVm069358",10.183,7.419,7.451,7.451
"PladumEVm069363",0.872,16.414,20.33,16.414
"PladumEVm069367",130.05,111.25,86.775,111.25
"PladumEVm069375",7.16,7.285,6.184,7.16
"PladumEVm069430",9.68,3.25,7.89,7.89
"PladumEVm069442",21.049,33.481,22.074,22.074
"PladumEVm069581",8.372,8.808,12.953,8.808
"PladumEVm069643",5.496,8.598,6.565,6.565
"PladumEVm069656",5.7,4.297,5.892,5.7
"PladumEVm069679",32.308,28.929,21.26,28.929
"PladumEVm069715",144.27,153.165,174.341,153.165
"PladumEVm069722",22.177,13.466,10.239,13.466
"PladumEVm069742",6.178,6.622,8.95,6.622
"PladumEVm069749",13.853,15.65,17.812,15.65
"PladumEVm069755",15.706,16.883,20.821,16.883
"PladumEVm069774",67.348,74.329,74.69,74.329
"PladumEVm069775",137.207,151.636,161.524,151.636
"PladumEVm069776",18.146,14.076,10.267,14.076
"PladumEVm069794",5.303,6.371,4.069,5.303
"PladumEVm069798",140.243,188.63,229.32,188.63
"PladumEVm069804",71.557,99.928,106.795,99.928
"PladumEVm069826",3.893,5.507,5.977,5.507
"PladumEVm069831",6.643,10.352,8.778,8.778
"PladumEVm069834",7.953,5.886,9.81,7.953
"PladumEVm069875",6.959,4.925,6.745,6.745
"PladumEVm069900",13.126,9.047,6.895,9.047
"PladumEVm069942",12.778,11.623,26.321,12.778
"PladumEVm069979",13.664,10.71,13.189,13.189
"PladumEVm070047",11.912,12.088,14.28,12.088
"PladumEVm070176",55.646,62.8,69.473,62.8
"PladumEVm070211",6.763,6.401,12.199,6.763
"PladumEVm070214",6.658,3.851,6.288,6.288
"PladumEVm070245",69.182,68.493,72.616,69.182
"PladumEVm070251",3.971,7.099,5.636,5.636
"PladumEVm070260",8.011,8.096,8.55,8.096
"PladumEVm070265",8.123,8.787,11.722,8.787
"PladumEVm070288",9.235,6.982,8.979,8.979
"PladumEVm070291",562.238,687.568,780.245,687.568
"PladumEVm070302",11.238,9.931,6.286,9.931
"PladumEVm070304",8.084,10.974,30.897,10.974
"PladumEVm070311",6.625,4.709,7.444,6.625
"PladumEVm070318",460.923,553.784,621.653,553.784
"PladumEVm070321",29.136,30.418,26.013,29.136
"PladumEVm070345",14.675,16.229,24.187,16.229
"PladumEVm070356",18.077,15.732,24.598,18.077
"PladumEVm070357",34.897,46.849,53.382,46.849
"PladumEVm070359",20.168,25.926,23.967,23.967
"PladumEVm070364",16.556,19.14,16.654,16.654
"PladumEVm070384",20.965,24.742,36.971,24.742
"PladumEVm070396",19.458,20.995,21.837,20.995
