"","LY_2dpa_rep1","LY_2dpa_rep2","LY_2dpa_rep3","median_LY_2dpa"
"PladumEVm029416",26.711,33.516,36.456,33.516
"PladumEVm029423",15.795,18.514,24.353,18.514
"PladumEVm029433",10.278,10.74,13.878,10.74
"PladumEVm029443",161.668,201.082,198.982,198.982
"PladumEVm029452",31.456,37.061,47.885,37.061
"PladumEVm029474",12.205,13.42,11.293,12.205
"PladumEVm029484",9.962,13.116,14.57,13.116
"PladumEVm029520",3178.543,3788.821,4026.497,3788.821
"PladumEVm029524",19.144,14.554,17.225,17.225
"PladumEVm029529",25.938,29.435,30.423,29.435
"PladumEVm029539",16.312,18.537,18.542,18.537
"PladumEVm029547",41.134,49.738,59.637,49.738
"PladumEVm029553",13.35,14.506,21.205,14.506
"PladumEVm029555",28.261,22.668,22.432,22.668
"PladumEVm029577",31.412,31.568,28.083,31.412
"PladumEVm029579",14.799,17.545,14.619,14.799
"PladumEVm029580",144.562,166.717,147.695,147.695
"PladumEVm029583",79.532,89.741,86.282,86.282
"PladumEVm029585",9.503,10.206,10.897,10.206
"PladumEVm029591",15.685,13.957,12.513,13.957
"PladumEVm029641",15.803,10.36,13.455,13.455
"PladumEVm029651",7.215,12.027,13.978,12.027
"PladumEVm029657",28.088,38.111,45.401,38.111
"PladumEVm029659",9.179,10.16,11.12,10.16
"PladumEVm029666",17.068,18.351,18.857,18.351
"PladumEVm029672",7.487,11.103,12.297,11.103
"PladumEVm029674",14.018,14.755,18.264,14.755
"PladumEVm029692",23.758,30.186,24.911,24.911
"PladumEVm029706",2.092,53.589,66.881,53.589
"PladumEVm029730",13.93,15.189,17.082,15.189
"PladumEVm029734",39.256,25.76,37.547,37.547
"PladumEVm029737",1584.306,1924.031,2243.724,1924.031
"PladumEVm029741",0.957,29.239,29.789,29.239
"PladumEVm029767",20.821,15.696,19.248,19.248
"PladumEVm029775",43.247,53.989,60.446,53.989
"PladumEVm029776",18.226,21.767,29.491,21.767
"PladumEVm029787",8.381,12.112,11.613,11.613
"PladumEVm029803",36.204,39.124,41.34,39.124
"PladumEVm029826",27.601,33.171,37.429,33.171
"PladumEVm029852",0.719,34.169,32.717,32.717
"PladumEVm029858",22.018,25.481,31.529,25.481
"PladumEVm029881",1.256,30.11,28.7,28.7
"PladumEVm029895",0.207,12.892,13.343,12.892
"PladumEVm029896",10.308,12.915,12.307,12.307
"PladumEVm029901",14.692,14.383,16.663,14.692
"PladumEVm029902",15.738,17.202,18.868,17.202
"PladumEVm029908",14.998,14.148,15.583,14.998
"PladumEVm029937",21.59,23.035,35.4,23.035
"PladumEVm029950",35.717,25.79,32.56,32.56
"PladumEVm029955",23.261,30.39,32.715,30.39
"PladumEVm029957",94.356,120.591,122.838,120.591
"PladumEVm029977",1.346,51.384,64.148,51.384
"PladumEVm029979",55.066,59.593,104.623,59.593
"PladumEVm030015",35.105,41.072,41.285,41.072
"PladumEVm030031",1.114,29.952,30.759,29.952
"PladumEVm030044",14.074,14.076,19.324,14.076
"PladumEVm030072",70.039,68.472,99.179,70.039
"PladumEVm030105",167.751,198.33,250.462,198.33
"PladumEVm030127",19.545,18.008,17.978,18.008
"PladumEVm030130",24.512,17.079,23.14,23.14
"PladumEVm030146",10.736,10.834,21.152,10.834
"PladumEVm030155",116.826,151.689,160.467,151.689
"PladumEVm030186",34.732,42.001,53.905,42.001
"PladumEVm030191",0.819,14.832,15.67,14.832
"PladumEVm030212",26.024,32.063,45.507,32.063
"PladumEVm030213",25.429,35.384,48.776,35.384
"PladumEVm030216",372.451,373.158,383.895,373.158
"PladumEVm030230",13.879,23.639,28.108,23.639
"PladumEVm030232",25.654,29.752,31.282,29.752
"PladumEVm030233",19.225,22.991,29.024,22.991
"PladumEVm030236",11.261,11.507,11.315,11.315
"PladumEVm030237",12.906,14.002,15.006,14.002
"PladumEVm030244",12.01,11.815,8.124,11.815
"PladumEVm030264",12.404,13.496,14.618,13.496
"PladumEVm030266",10.989,13.024,13.101,13.024
"PladumEVm030272",16.378,24.616,25.865,24.616
"PladumEVm030273",12.494,11.779,20.512,12.494
"PladumEVm030274",20.726,20.471,20.573,20.573
"PladumEVm030287",25.595,28.776,39.909,28.776
"PladumEVm030312",48.614,49.765,70.59,49.765
"PladumEVm030317",33.589,31.701,36.219,33.589
"PladumEVm030327",10.46,8.827,11.869,10.46
"PladumEVm030330",40.146,42.928,42.716,42.716
"PladumEVm030350",15.534,19.217,14.99,15.534
"PladumEVm030404",15.52,17.397,21.13,17.397
"PladumEVm030408",10.97,13.981,11.451,11.451
"PladumEVm030414",21.685,23.387,20.4,21.685
"PladumEVm030418",24.169,30.196,28.573,28.573
"PladumEVm030419",10.538,11.422,12.962,11.422
"PladumEVm030424",11.835,11.302,12.401,11.835
"PladumEVm030457",18.689,21.729,28.213,21.729
"PladumEVm030458",89.922,108.776,108.037,108.037
"PladumEVm030459",15.719,16.645,13.07,15.719
"PladumEVm030510",27.746,30.286,33.38,30.286
"PladumEVm030517",0.733,13.74,16.038,13.74
"PladumEVm030524",8.765,10.996,13.401,10.996
"PladumEVm030567",10.662,12.744,10.921,10.921
"PladumEVm030571",149.254,168.212,173.248,168.212
"PladumEVm030611",31.779,31.146,28.403,31.146
"PladumEVm030627",16.455,20.015,22.39,20.015
"PladumEVm030641",61.462,73.901,80.177,73.901
"PladumEVm030652",18.539,21.285,20.48,20.48
"PladumEVm030656",10.805,12.518,14.067,12.518
"PladumEVm030666",7.172,11.281,12.836,11.281
"PladumEVm030673",35.352,38.923,40.248,38.923
"PladumEVm030707",21.474,28.095,33.374,28.095
"PladumEVm030739",29.956,33.911,27.45,29.956
"PladumEVm030752",13.656,18.207,20.521,18.207
"PladumEVm030755",16.487,15.433,13.64,15.433
"PladumEVm030756",29.14,31.47,38.304,31.47
"PladumEVm030763",8.393,11.001,11.017,11.001
"PladumEVm030765",27.515,41.014,45.458,41.014
"PladumEVm030766",33.368,34.755,38.311,34.755
"PladumEVm030779",50.892,42.476,55.354,50.892
"PladumEVm030781",21.364,22.965,14.74,21.364
"PladumEVm030801",10.75,10.941,10.855,10.855
"PladumEVm030802",44.321,49.386,45.612,45.612
"PladumEVm030822",0.923,42.633,33.606,33.606
"PladumEVm030845",20.714,26.098,27.753,26.098
"PladumEVm030847",9.608,13.513,17.688,13.513
"PladumEVm030856",12.081,12.096,14.668,12.096
"PladumEVm030873",14.117,17.093,18.383,17.093
"PladumEVm030894",36.238,37.247,33.826,36.238
"PladumEVm030906",23.403,22.432,25.433,23.403
"PladumEVm030918",19.586,23.852,20.405,20.405
"PladumEVm030978",10.118,12.239,12.008,12.008
"PladumEVm030982",7.224,12.129,15.422,12.129
"PladumEVm030991",16.32,20.317,19.971,19.971
"PladumEVm030996",15.05,16.495,19.662,16.495
"PladumEVm031009",86.365,116.055,140.88,116.055
"PladumEVm031014",21.917,23.369,30.641,23.369
"PladumEVm031015",118.407,118.495,199.383,118.495
"PladumEVm031017",79.664,79.786,77.288,79.664
"PladumEVm031024",34.499,45.123,63.574,45.123
"PladumEVm031026",56.941,61.95,58.777,58.777
"PladumEVm031068",0.365,18.049,14.664,14.664
"PladumEVm031094",17.989,21.123,21.317,21.123
"PladumEVm031098",49.035,66.559,67.523,66.559
"PladumEVm031100",27.034,36.915,42.001,36.915
"PladumEVm031112",7.879,10.826,11.415,10.826
"PladumEVm031117",20.344,21.01,25.823,21.01
"PladumEVm031119",59.714,61.591,75.126,61.591
"PladumEVm031131",33.737,35.479,53.266,35.479
"PladumEVm031203",8.248,10.337,12.342,10.337
"PladumEVm031211",11.616,13.636,14.785,13.636
"PladumEVm031212",11.721,13.785,16.671,13.785
"PladumEVm031215",25.569,26.818,31.785,26.818
"PladumEVm031226",54.845,73.189,76.825,73.189
"PladumEVm031243",30.907,30.749,33.233,30.907
"PladumEVm031247",36.091,40.027,49.56,40.027
"PladumEVm031250",96.39,103.577,84.382,96.39
"PladumEVm031252",27.302,26.676,27.806,27.302
"PladumEVm031291",14.11,15.442,13.901,14.11
"PladumEVm031294",2656.224,2877.414,3145.232,2877.414
"PladumEVm031300",10.777,14.369,16.839,14.369
"PladumEVm031309",19.969,19.719,24.937,19.969
"PladumEVm031310",74.312,82.742,63.924,74.312
"PladumEVm031313",15.599,17.342,15.346,15.599
"PladumEVm031314",11.592,12.723,16.838,12.723
"PladumEVm031331",11.506,17.882,15.99,15.99
"PladumEVm031333",192.024,215.444,284.208,215.444
"PladumEVm031338",77.388,95.106,93.352,93.352
"PladumEVm031348",5.169,13.616,14.767,13.616
"PladumEVm031367",11.476,17.933,23.5,17.933
"PladumEVm031396",17.71,22.293,15.923,17.71
"PladumEVm031424",10.122,9.793,10.087,10.087
"PladumEVm031437",17.49,17.438,17.713,17.49
"PladumEVm031568",11.729,14.635,17.465,14.635
"PladumEVm031578",68.73,83.438,100.661,83.438
"PladumEVm031587",51.761,60.83,59.63,59.63
"PladumEVm031594",24.246,30.964,25.94,25.94
"PladumEVm031652",24.276,26.219,28.723,26.219
"PladumEVm031662",78.048,90.622,120.303,90.622
"PladumEVm031702",15.909,21.938,21.825,21.825
"PladumEVm031751",58.046,67.816,94.727,67.816
"PladumEVm031755",21.313,23.807,24.917,23.807
"PladumEVm031757",5.103,10.326,12.069,10.326
"PladumEVm031787",9.543,12.404,11.785,11.785
"PladumEVm031798",9.429,13.857,17.185,13.857
"PladumEVm031799",9.11,10.813,10.8,10.8
"PladumEVm031812",9.915,10.867,10.416,10.416
"PladumEVm031821",14.806,15.244,13.312,14.806
"PladumEVm031838",31.618,35.516,40.189,35.516
"PladumEVm031871",14.679,14.605,22.719,14.679
"PladumEVm031873",10.515,11.288,9.956,10.515
"PladumEVm031878",24.203,34.353,49.593,34.353
"PladumEVm031894",28.03,30.791,35.222,30.791
"PladumEVm031898",10.119,11.22,12.317,11.22
"PladumEVm031899",31.168,39.912,46.18,39.912
"PladumEVm031906",10.633,11.866,14.679,11.866
"PladumEVm031907",14.388,14.317,15.518,14.388
"PladumEVm031941",12.207,10.197,16.738,12.207
"PladumEVm032009",248.648,292.551,329.57,292.551
"PladumEVm032025",11.679,14.003,15.44,14.003
"PladumEVm032049",15.061,15.125,15.26,15.125
"PladumEVm032052",12.637,17.585,18.129,17.585
"PladumEVm032132",14.278,16.074,24.819,16.074
"PladumEVm032141",10.139,9.192,11.185,10.139
"PladumEVm032142",22.144,26.353,28.513,26.353
"PladumEVm032161",81.154,83.869,152.714,83.869
"PladumEVm032163",21.631,25.296,21.571,21.631
"PladumEVm032172",36.534,38.292,43.385,38.292
"PladumEVm032173",102.884,87.377,120.276,102.884
"PladumEVm032223",8.776,15.076,14.839,14.839
"PladumEVm032224",11.474,18.399,14.177,14.177
"PladumEVm032268",77.365,91.109,104.97,91.109
"PladumEVm032283",19.042,21.094,18.712,19.042
"PladumEVm032292",28.687,77.907,117.915,77.907
"PladumEVm032353",8.801,10.484,11.425,10.484
"PladumEVm032354",10.922,18.127,13.607,13.607
"PladumEVm032358",0.946,15.009,19.962,15.009
"PladumEVm032366",7.32,10.61,10.462,10.462
"PladumEVm032380",20.988,25.437,29.24,25.437
"PladumEVm032384",32.507,37.126,40.646,37.126
"PladumEVm032391",12.441,12.63,16.64,12.63
"PladumEVm032398",11.248,14.066,15.324,14.066
"PladumEVm032412",38.26,40.229,52.312,40.229
"PladumEVm032422",16.756,18.58,19.435,18.58
"PladumEVm032436",140.068,172.12,230.452,172.12
"PladumEVm032446",12.11,14.169,16.059,14.169
"PladumEVm032495",6.614,18.943,16.47,16.47
"PladumEVm032498",21.061,23.753,28.038,23.753
"PladumEVm032499",11.136,13.376,12.956,12.956
"PladumEVm032512",9.111,10.038,12.193,10.038
"PladumEVm032515",43.395,48.968,49.293,48.968
"PladumEVm032517",9.353,10.567,10.022,10.022
"PladumEVm032521",49.912,54.672,52.236,52.236
"PladumEVm032539",13.788,15.701,12.734,13.788
"PladumEVm032554",9.842,11.948,14.596,11.948
"PladumEVm032584",17.04,6.044,23.71,17.04
"PladumEVm032614",30.439,33.11,41.259,33.11
"PladumEVm032615",15.049,14.297,20.594,15.049
"PladumEVm032616",9.938,17.496,16.671,16.671
"PladumEVm032627",15.609,14.959,22.431,15.609
"PladumEVm032636",10.033,10.011,10.078,10.033
"PladumEVm032643",18.825,21.109,22.195,21.109
"PladumEVm032649",11.25,15.976,18.899,15.976
"PladumEVm032662",21.274,26.057,23.476,23.476
"PladumEVm032678",11.504,13.401,9.688,11.504
"PladumEVm032720",59.271,65.755,66.356,65.755
"PladumEVm032722",20.128,23.045,22.378,22.378
"PladumEVm032731",11.458,8.775,10.33,10.33
"PladumEVm032767",13.389,10.472,12.887,12.887
"PladumEVm032771",14.414,18.315,17.319,17.319
"PladumEVm032805",1.058,37.416,38.103,37.416
"PladumEVm032820",12.485,16.092,14.289,14.289
"PladumEVm032840",127.484,173.75,218.876,173.75
"PladumEVm032843",7.806,11.332,10.584,10.584
"PladumEVm032862",11.392,13.948,18.535,13.948
"PladumEVm032879",11.079,10.507,16.728,11.079
"PladumEVm032935",23.175,23.705,35.23,23.705
"PladumEVm032940",35.236,50.694,72.837,50.694
"PladumEVm032953",12.996,17.22,12.158,12.996
"PladumEVm032955",45.551,50.405,50.789,50.405
"PladumEVm032964",54.579,70.536,57.31,57.31
"PladumEVm032967",27.739,28.209,24.115,27.739
"PladumEVm032969",19.896,21.393,35.915,21.393
"PladumEVm032975",39.69,61.547,61.02,61.02
"PladumEVm033021",11.911,16.696,19.258,16.696
"PladumEVm033022",21.12,22.471,21.511,21.511
"PladumEVm033037",19.141,19.283,19.086,19.141
"PladumEVm033047",8.198,10.768,11.552,10.768
"PladumEVm033057",7.52,14.363,16.029,14.363
"PladumEVm033073",31.515,23.446,47.15,31.515
"PladumEVm033092",9.61,11.862,12.241,11.862
"PladumEVm033105",9.924,11.649,15.068,11.649
"PladumEVm033169",13.571,15.957,16.253,15.957
"PladumEVm033198",10.466,14.33,12.249,12.249
"PladumEVm033204",49.588,59.369,71.001,59.369
"PladumEVm033206",10.175,10.901,11.208,10.901
"PladumEVm033214",13.174,19.513,14.912,14.912
"PladumEVm033218",97.391,118.183,145.989,118.183
"PladumEVm033221",10.777,9.416,12.223,10.777
"PladumEVm033224",321.611,380.023,374.095,374.095
"PladumEVm033225",56.145,63.786,77.155,63.786
"PladumEVm033233",95.197,116.302,102.404,102.404
"PladumEVm033278",9.389,10.981,10.124,10.124
"PladumEVm033280",7.077,13.302,13.258,13.258
"PladumEVm033304",23.746,27.009,32.204,27.009
"PladumEVm033315",11.575,17.094,17.924,17.094
"PladumEVm033320",39.916,45.245,51.064,45.245
"PladumEVm033324",8.131,11.674,13.66,11.674
"PladumEVm033328",102.731,112.163,126.601,112.163
"PladumEVm033337",11.818,14.882,15.134,14.882
"PladumEVm033339",18.56,23.295,17.008,18.56
"PladumEVm033375",11.135,11.103,8.173,11.103
"PladumEVm033378",28.837,13.848,16.058,16.058
"PladumEVm033394",18.267,27.021,31.518,27.021
"PladumEVm033395",0.182,13.634,13.117,13.117
"PladumEVm033397",30.971,38.268,34.904,34.904
"PladumEVm033402",15.045,15.923,16.908,15.923
"PladumEVm033414",30.171,33.713,36.506,33.713
"PladumEVm033428",205.707,266.992,327.346,266.992
"PladumEVm033441",26.086,20.58,20.391,20.58
"PladumEVm033442",14.107,10.893,12.843,12.843
"PladumEVm033450",13.601,12.816,12.2,12.816
"PladumEVm033512",28.905,29.984,27.036,28.905
"PladumEVm033628",0.582,33.133,30.606,30.606
"PladumEVm033629",11.233,17.11,17.838,17.11
"PladumEVm033631",108.743,145.896,165.364,145.896
"PladumEVm033642",25.158,27.282,37.027,27.282
"PladumEVm033648",14.532,17.921,14.346,14.532
"PladumEVm033683",23.547,32.034,37.109,32.034
"PladumEVm033713",96.709,121.152,179.98,121.152
"PladumEVm033722",88.717,99.856,114.685,99.856
"PladumEVm033744",1.013,28.772,26.789,26.789
"PladumEVm033746",16.315,15.165,17.049,16.315
"PladumEVm033766",16.266,16.369,16.026,16.266
"PladumEVm033769",12.188,12.241,14.154,12.241
"PladumEVm033776",39.098,40.355,39.627,39.627
"PladumEVm033778",32.908,40.509,47.755,40.509
"PladumEVm033782",19.264,15.332,13.269,15.332
"PladumEVm033786",27.597,30.01,26.948,27.597
"PladumEVm033797",18.181,11.29,6.976,11.29
"PladumEVm033851",31.178,35.791,38.263,35.791
"PladumEVm033863",74.601,139.742,123.521,123.521
"PladumEVm033885",14.195,13.127,13.423,13.423
"PladumEVm033903",33.92,15.255,24.807,24.807
"PladumEVm033908",16.759,20.732,22.052,20.732
"PladumEVm033942",3569.688,4369.767,4852.648,4369.767
"PladumEVm033985",29.742,30.772,31.087,30.772
"PladumEVm033988",30.754,38.825,37.765,37.765
"PladumEVm033989",54.758,69.531,71.222,69.531
"PladumEVm033998",13.405,17.253,15.604,15.604
"PladumEVm033999",8.398,10.521,13.037,10.521
"PladumEVm034088",15.619,19.054,20.834,19.054
"PladumEVm034091",16.625,26.737,29.707,26.737
"PladumEVm034092",670.279,777.82,808.455,777.82
"PladumEVm034101",0.999,35.286,37.2,35.286
"PladumEVm034124",16.136,24.835,22.86,22.86
"PladumEVm034146",59.319,66.951,64.775,64.775
"PladumEVm034159",37.897,38.967,43.383,38.967
"PladumEVm034221",386.888,464.745,511.098,464.745
"PladumEVm034223",11.912,27.193,28.469,27.193
"PladumEVm034226",18.237,11.167,20.498,18.237
"PladumEVm034228",12.054,13.422,13.067,13.067
"PladumEVm034234",24.806,29.754,31.05,29.754
"PladumEVm034240",86.786,112.099,199.301,112.099
"PladumEVm034248",13.98,14.649,20.301,14.649
"PladumEVm034254",57.409,63.222,89.766,63.222
"PladumEVm034264",54.472,46.015,84.902,54.472
"PladumEVm034278",10.961,11.758,13.223,11.758
"PladumEVm034293",76.121,61.747,57.424,61.747
"PladumEVm034294",15.287,18.152,15.377,15.377
"PladumEVm034325",1.033,40.382,51.133,40.382
"PladumEVm034346",1012.492,1144.037,1214.006,1144.037
"PladumEVm034347",162.879,197.799,239.267,197.799
"PladumEVm034383",12.191,15.538,16.481,15.538
"PladumEVm034384",9.699,13.967,10.28,10.28
"PladumEVm034387",116.097,155.002,190.735,155.002
"PladumEVm034391",9.59,10.178,11.004,10.178
"PladumEVm034404",63.63,78.145,85.244,78.145
"PladumEVm034418",17.101,20.172,21.365,20.172
"PladumEVm034439",12.923,13.018,10.881,12.923
"PladumEVm034476",31.055,35.361,39.75,35.361
"PladumEVm034497",16.181,26.602,33.582,26.602
"PladumEVm034504",70.337,29.839,33.71,33.71
"PladumEVm034524",222.452,269.891,298.389,269.891
"PladumEVm034528",26.443,28.819,30.022,28.819
"PladumEVm034534",10.787,11.522,12.571,11.522
"PladumEVm034558",78.036,99.821,73.626,78.036
"PladumEVm034602",11.429,25.247,16.893,16.893
"PladumEVm034631",12.979,13.923,16.726,13.923
"PladumEVm034638",33.037,65.654,73.079,65.654
"PladumEVm034673",10.386,11.848,10.531,10.531
"PladumEVm034682",44.287,56.165,52.013,52.013
"PladumEVm034697",256.388,258.336,239.731,256.388
"PladumEVm034757",11.71,15.906,16.277,15.906
"PladumEVm034762",8.562,10.575,10.121,10.121
"PladumEVm034780",19.323,14.85,21.043,19.323
"PladumEVm034796",11.404,12.717,12.501,12.501
"PladumEVm034816",12.215,14.164,11.501,12.215
"PladumEVm034838",0.767,23.987,21.948,21.948
"PladumEVm034864",3965.366,4328.471,4936.334,4328.471
"PladumEVm034868",54.2,54.245,55.445,54.245
"PladumEVm034874",96.265,86.723,167.277,96.265
"PladumEVm034875",51.31,52.43,71.426,52.43
"PladumEVm034889",49.281,59.175,83.717,59.175
"PladumEVm034891",21.948,26.522,24.601,24.601
"PladumEVm034906",11.444,13.212,10.711,11.444
"PladumEVm034907",59.245,59.035,97.64,59.245
"PladumEVm034923",30.073,31.383,30.69,30.69
"PladumEVm034957",15.792,21.043,18.737,18.737
"PladumEVm034992",0.804,26.772,26.36,26.36
"PladumEVm034997",13.248,14.424,13.926,13.926
"PladumEVm034998",120.398,135.237,122.216,122.216
"PladumEVm035001",9.574,11.981,15.1,11.981
"PladumEVm035019",9.335,10.218,12.818,10.218
"PladumEVm035034",20.103,43.627,49.335,43.627
"PladumEVm035094",13.128,11.795,12.843,12.843
"PladumEVm035106",2299.628,2687.564,3183.353,2687.564
"PladumEVm035107",0.453,36.817,32.651,32.651
"PladumEVm035125",240.72,429.057,484.721,429.057
"PladumEVm035135",22.669,16.198,26.767,22.669
"PladumEVm035141",19.164,29.107,40.183,29.107
"PladumEVm035142",17.124,24.791,22.775,22.775
"PladumEVm035154",23.505,24.516,24.568,24.516
"PladumEVm035165",20.531,23.048,31.328,23.048
"PladumEVm035170",37.855,41.953,58.88,41.953
"PladumEVm035216",3557.965,4155.806,4673.656,4155.806
"PladumEVm035242",15.773,14.861,30.591,15.773
"PladumEVm035246",19.675,22.968,31.159,22.968
"PladumEVm035304",9.308,10.913,13.275,10.913
"PladumEVm035307",109.045,100.663,85.891,100.663
"PladumEVm035313",34.722,31.95,37.567,34.722
"PladumEVm035369",14.287,14.998,12.237,14.287
"PladumEVm035377",83.422,102.091,101.936,101.936
"PladumEVm035391",9.62,12.745,15.832,12.745
"PladumEVm035393",17.904,21.036,26.335,21.036
"PladumEVm035415",36.297,39.771,38.545,38.545
"PladumEVm035443",52.685,65.276,79.941,65.276
"PladumEVm035448",22.001,27.734,26.797,26.797
"PladumEVm035473",27.246,24.752,23.805,24.752
"PladumEVm035535",13.923,10.786,18.896,13.923
"PladumEVm035538",8.216,14.126,11.477,11.477
"PladumEVm035550",29.159,39.667,39.787,39.667
"PladumEVm035558",11.496,10.81,14.433,11.496
"PladumEVm035560",7.293,11.019,10.644,10.644
"PladumEVm035570",8.44,12.057,13.507,12.057
"PladumEVm035589",50.028,61.018,61.029,61.018
"PladumEVm035599",32.21,38.439,33.729,33.729
"PladumEVm035630",0.888,38.169,33.966,33.966
"PladumEVm035666",26.023,31.895,43.563,31.895
"PladumEVm035670",17.821,21.554,18.589,18.589
"PladumEVm035693",62.66,79.723,90.957,79.723
"PladumEVm035697",12.038,13.194,15.654,13.194
"PladumEVm035699",9.336,10.671,13.791,10.671
"PladumEVm035715",25.784,41.675,46.591,41.675
"PladumEVm035718",7.123,13.954,13.332,13.332
"PladumEVm035785",0.973,33.179,35.193,33.179
"PladumEVm035790",11.426,12.162,15.052,12.162
"PladumEVm035802",26.487,37.491,52.636,37.491
"PladumEVm035807",115.223,146.254,152.164,146.254
"PladumEVm035816",0.469,10.654,12.255,10.654
"PladumEVm035821",28.588,29.61,36.703,29.61
"PladumEVm035825",23.768,23.951,29.474,23.951
"PladumEVm035826",13.961,16.103,16.095,16.095
"PladumEVm035831",155.404,192.078,204.334,192.078
"PladumEVm035859",23.662,28.526,38.027,28.526
"PladumEVm035862",7.277,10.68,10.453,10.453
"PladumEVm035865",16.972,19.641,19.121,19.121
"PladumEVm035872",9.715,12.928,11.864,11.864
"PladumEVm035879",10.21,10.76,8.767,10.21
"PladumEVm035904",73.947,55.468,72.051,72.051
"PladumEVm035922",4311.26,4862.505,5310.842,4862.505
"PladumEVm035960",12.718,11.27,15.001,12.718
"PladumEVm035961",16.449,22.245,17.997,17.997
"PladumEVm035964",41.073,57.2,63.414,57.2
"PladumEVm035989",15.05,18.522,18.156,18.156
"PladumEVm036008",19.357,18.295,27.102,19.357
"PladumEVm036016",24.597,32.797,32.909,32.797
"PladumEVm036022",140.541,149.078,137.706,140.541
"PladumEVm036067",13.489,16.782,15.085,15.085
"PladumEVm036078",0.36,12.541,13.132,12.541
"PladumEVm036096",352.04,392.136,424.512,392.136
"PladumEVm036100",2778.82,3366.657,3718.238,3366.657
"PladumEVm036103",0.659,10.586,15.757,10.586
"PladumEVm036109",30.486,33.169,43.737,33.169
"PladumEVm036112",11.116,13.736,8.588,11.116
"PladumEVm036120",11.288,15.247,14.275,14.275
"PladumEVm036123",18.265,19.323,23.693,19.323
"PladumEVm036132",10.448,12.365,15.806,12.365
"PladumEVm036142",15.251,17.688,21.023,17.688
"PladumEVm036149",15.187,15.882,14.993,15.187
"PladumEVm036151",14.158,15.204,14.968,14.968
"PladumEVm036153",9.506,13.255,11.171,11.171
"PladumEVm036219",6.965,11.414,11.603,11.414
"PladumEVm036231",0.857,37.415,31.479,31.479
"PladumEVm036261",12.263,12.542,12.244,12.263
"PladumEVm036264",13.683,13.747,22.251,13.747
"PladumEVm036268",20.354,15.177,18.209,18.209
"PladumEVm036278",18.67,29.401,37.178,29.401
"PladumEVm036283",29.882,39.587,42.166,39.587
"PladumEVm036289",25.874,24.587,23.063,24.587
"PladumEVm036345",2830.125,3146.246,3479.669,3146.246
"PladumEVm036364",2780.394,3261.22,3607.21,3261.22
"PladumEVm036375",127.413,170.17,191.296,170.17
"PladumEVm036386",11.406,12.567,10.857,11.406
"PladumEVm036419",13.534,13.622,12.823,13.534
"PladumEVm036428",11.881,12.895,10.783,11.881
"PladumEVm036435",9.626,11.041,10.601,10.601
"PladumEVm036442",11.224,12.311,13.746,12.311
"PladumEVm036490",0.721,25.952,26.939,25.952
"PladumEVm036504",21.935,26.288,33.495,26.288
"PladumEVm036529",73.321,119.498,119.721,119.498
"PladumEVm036531",76.174,92.607,110.263,92.607
"PladumEVm036532",13.593,16.148,17.537,16.148
"PladumEVm036540",20.786,24.604,23.168,23.168
"PladumEVm036555",27.608,35.95,33.141,33.141
"PladumEVm036577",17.254,22.296,26.144,22.296
"PladumEVm036583",215.031,229.585,224.494,224.494
"PladumEVm036585",37.39,42.278,44.6,42.278
"PladumEVm036655",34.765,35.029,47.092,35.029
"PladumEVm036659",10.46,10.393,13.01,10.46
"PladumEVm036663",14.025,15.02,16.801,15.02
"PladumEVm036714",14.144,12.567,14.938,14.144
"PladumEVm036717",43.842,16.93,67.336,43.842
"PladumEVm036719",17.835,21.786,19.024,19.024
"PladumEVm036725",13.878,14.753,17.83,14.753
"PladumEVm036736",41.752,35.429,51.33,41.752
"PladumEVm036738",24.772,28.135,24.453,24.772
"PladumEVm036762",13.111,13.186,11.801,13.111
"PladumEVm036790",7.737,10.142,10.628,10.142
"PladumEVm036793",23.586,29.378,30.81,29.378
"PladumEVm036809",210.436,261.605,277.679,261.605
"PladumEVm036827",14.643,17.015,22.766,17.015
"PladumEVm036828",13.352,19.572,32.947,19.572
"PladumEVm036829",10.325,8.281,17.889,10.325
"PladumEVm036843",13.216,19.11,15.945,15.945
"PladumEVm036857",9.433,12.547,13.252,12.547
"PladumEVm036866",25.12,35.771,29.915,29.915
"PladumEVm036870",52.519,50.089,49.771,50.089
"PladumEVm036881",27.334,33.605,38.172,33.605
"PladumEVm036965",234.166,340.836,261.396,261.396
"PladumEVm036975",68.326,78.039,87.431,78.039
"PladumEVm036980",29.771,25.102,31.148,29.771
"PladumEVm036985",13.163,15.211,19.951,15.211
"PladumEVm036990",71.097,87.921,78.908,78.908
"PladumEVm036994",57.059,69.512,61.784,61.784
"PladumEVm036998",41.241,47.931,50.631,47.931
"PladumEVm037010",14.958,19.944,24.674,19.944
"PladumEVm037012",21.512,23.842,15.685,21.512
"PladumEVm037019",88.838,90.355,83.587,88.838
"PladumEVm037022",14.297,11.732,4.654,11.732
"PladumEVm037097",29.245,26.827,30.843,29.245
"PladumEVm037104",132.872,166.462,178.402,166.462
"PladumEVm037110",21.783,25.64,34.293,25.64
"PladumEVm037118",20.587,25.913,25.256,25.256
"PladumEVm037125",69.563,86.991,126.201,86.991
"PladumEVm037127",47.013,56.801,77.162,56.801
"PladumEVm037128",11.404,11.988,13.636,11.988
"PladumEVm037138",30.038,28.923,35.314,30.038
"PladumEVm037147",15.441,16,13.012,15.441
"PladumEVm037251",17.269,20.266,20.129,20.129
