"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm060801",46.859,89.714,41.995,46.859
"PladumEVm060809",19.967,21.832,45.426,21.832
"PladumEVm060827",13.325,17.007,13.768,13.768
"PladumEVm060834",36.267,36.667,96.051,36.667
"PladumEVm060858",3.894,7.102,5.607,5.607
"PladumEVm060859",67.008,74.105,69.37,69.37
"PladumEVm060861",5.759,9.378,2.637,5.759
"PladumEVm060870",14.243,20.287,23.238,20.287
"PladumEVm060873",14.811,15.35,12.104,14.811
"PladumEVm060895",7.025,7.924,6.384,7.025
"PladumEVm060924",8.597,8.119,10.327,8.597
"PladumEVm060926",13.32,12.989,9.596,12.989
"PladumEVm060928",15.651,16.244,20.879,16.244
"PladumEVm060930",13.309,7.133,14.888,13.309
"PladumEVm060937",480.389,569.092,443.533,480.389
"PladumEVm060960",878.32,1003.793,785.054,878.32
"PladumEVm060961",4.252,6.825,5.084,5.084
"PladumEVm060974",5.99,9.111,6.409,6.409
"PladumEVm060986",22.838,24.689,22.56,22.838
"PladumEVm061014",85.641,235.657,126.019,126.019
"PladumEVm061020",37.392,28.142,34.493,34.493
"PladumEVm061023",138.93,157.692,139.332,139.332
"PladumEVm061030",6.518,9.031,9.318,9.031
"PladumEVm061031",10.486,12.764,9.56,10.486
"PladumEVm061042",11.071,10.099,12.501,11.071
"PladumEVm061075",11.968,34.491,21.418,21.418
"PladumEVm061129",15.741,7.616,12.242,12.242
"PladumEVm061131",19.714,18.973,17.459,18.973
"PladumEVm061178",50.785,77.313,47.331,50.785
"PladumEVm061235",5.038,6.765,3.993,5.038
"PladumEVm061255",21.959,22.456,61.678,22.456
"PladumEVm061267",22.663,32.947,23.958,23.958
"PladumEVm061327",12.662,13.769,13.23,13.23
"PladumEVm061328",10.788,13.127,13.704,13.127
"PladumEVm061334",9.661,8.968,9.23,9.23
"PladumEVm061353",204.49,272.081,212.343,212.343
"PladumEVm061374",8.429,11.197,10.686,10.686
"PladumEVm061375",16.309,15.297,17.593,16.309
"PladumEVm061380",12.546,11.973,13.779,12.546
"PladumEVm061388",5.706,6.974,7.136,6.974
"PladumEVm061406",18.68,12.897,12.911,12.911
"PladumEVm061417",11.847,12.363,11.279,11.847
"PladumEVm061420",9.291,5.686,10.78,9.291
"PladumEVm061422",8.218,8.378,7.97,8.218
"PladumEVm061563",88.251,96.312,78.323,88.251
"PladumEVm061568",15.524,21.084,54.091,21.084
"PladumEVm061611",4.384,5.413,5.402,5.402
"PladumEVm061645",118.907,122.694,100.484,118.907
"PladumEVm061648",16.241,16.819,54.488,16.819
"PladumEVm061665",41.535,39.206,56.251,41.535
"PladumEVm061666",7.012,39.564,85.167,39.564
"PladumEVm061669",65.732,65.644,57.07,65.644
"PladumEVm061692",1153.824,1085.887,1093.13,1093.13
"PladumEVm061698",115.741,138.934,114.29,115.741
"PladumEVm061722",4.516,5.034,5.876,5.034
"PladumEVm061724",5.485,11.06,31.365,11.06
"PladumEVm061749",4.698,6.932,5.279,5.279
"PladumEVm061765",8.16,7.412,8.527,8.16
"PladumEVm061776",15.452,16.911,15.937,15.937
"PladumEVm061777",8.596,9.857,9.676,9.676
"PladumEVm061782",2.785,5.647,5.432,5.432
"PladumEVm061784",4.459,6.155,6.815,6.155
"PladumEVm061803",105.699,89.153,99.332,99.332
"PladumEVm061809",14.712,21.127,12.26,14.712
"PladumEVm061818",1402.169,1503.018,1659.389,1503.018
"PladumEVm061919",101.207,108.981,90.729,101.207
"PladumEVm061931",11.59,9.473,8.371,9.473
"PladumEVm061949",5.876,22.986,5.354,5.876
"PladumEVm062037",2642.032,3315.656,2248.676,2642.032
"PladumEVm062049",5.685,6.32,6.113,6.113
"PladumEVm062071",76.836,77.382,61.253,76.836
"PladumEVm062089",17.422,23.262,21.61,21.61
"PladumEVm062094",6.141,5.159,6.234,6.141
"PladumEVm062105",29.687,30.545,24.49,29.687
"PladumEVm062106",73.326,99.624,82.537,82.537
"PladumEVm062110",53.229,17.742,47.547,47.547
"PladumEVm062111",7.051,9.158,9.013,9.013
"PladumEVm062114",36.53,29.855,37.279,36.53
"PladumEVm062118",16.139,21.337,17.684,17.684
"PladumEVm062130",10.114,8.997,8.264,8.997
"PladumEVm062131",20.641,19.086,16.231,19.086
"PladumEVm062147",75.704,81.591,63.175,75.704
"PladumEVm062157",21.932,24.498,16.244,21.932
"PladumEVm062160",14.048,11.833,12.744,12.744
"PladumEVm062170",3.742,5.453,5.534,5.453
"PladumEVm062195",8.298,7.153,5.488,7.153
"PladumEVm062200",12.928,16.222,12.777,12.928
"PladumEVm062202",11.586,12.56,10.38,11.586
"PladumEVm062203",14.084,12.448,12.52,12.52
"PladumEVm062209",10.426,11.596,12.261,11.596
"PladumEVm062219",4.556,6.35,6.401,6.35
"PladumEVm062220",42.619,35.786,51.313,42.619
"PladumEVm062302",58.152,57.084,63.387,58.152
"PladumEVm062315",4.779,5.085,5.785,5.085
"PladumEVm062321",6.415,7.786,5.686,6.415
"PladumEVm062322",27.111,38.177,22.981,27.111
"PladumEVm062339",11.299,15.445,10.224,11.299
"PladumEVm062420",79.953,167.962,119.151,119.151
"PladumEVm062443",3501.498,4107.842,3018.671,3501.498
"PladumEVm062453",15.054,18.767,21.853,18.767
"PladumEVm062457",4.114,5.31,6.142,5.31
"PladumEVm062474",5.551,8.501,5.242,5.551
"PladumEVm062498",15.344,16.639,47.729,16.639
"PladumEVm062509",8.295,11.125,7.907,8.295
"PladumEVm062527",17.759,17.065,16.847,17.065
"PladumEVm062529",4.668,6.37,6.041,6.041
"PladumEVm062535",5.058,6.864,14.993,6.864
"PladumEVm062542",9.688,11.973,8.814,9.688
"PladumEVm062551",97.336,69.295,96.436,96.436
"PladumEVm062572",12.742,12.694,11.867,12.694
"PladumEVm062576",16.482,17.843,15.769,16.482
"PladumEVm062577",7.901,9.287,8.417,8.417
"PladumEVm062579",13.836,16.669,13.844,13.844
"PladumEVm062588",8.239,16.514,14.35,14.35
"PladumEVm062596",23.411,28.574,25.434,25.434
"PladumEVm062601",8.772,16.392,5.506,8.772
"PladumEVm062618",140.636,160.049,139.545,140.636
"PladumEVm062624",14.116,11.342,9.315,11.342
"PladumEVm062634",73.805,71.284,80.1,73.805
"PladumEVm062644",8.038,7.156,7.018,7.156
"PladumEVm062646",47.839,38.013,36.512,38.013
"PladumEVm062710",5.073,11.61,7.762,7.762
"PladumEVm062774",10.028,12.481,10.253,10.253
"PladumEVm062830",8.97,5.739,6.237,6.237
"PladumEVm062868",12.576,10.912,10.016,10.912
"PladumEVm062880",75.318,102.29,84.345,84.345
"PladumEVm062884",12.393,13.914,11.292,12.393
"PladumEVm062916",5.093,7.301,3.793,5.093
"PladumEVm062931",8.233,13.6,9.623,9.623
"PladumEVm062937",33.61,29.785,31.788,31.788
"PladumEVm062954",987.524,1142.202,887.895,987.524
"PladumEVm062969",8.491,6.858,10.038,8.491
"PladumEVm062984",31.659,32.277,33.289,32.277
"PladumEVm062987",60.829,37.7,42.778,42.778
"PladumEVm062989",26.141,53.698,33.371,33.371
"PladumEVm063002",81.151,123.623,84.455,84.455
"PladumEVm063007",54.766,58.072,49.039,54.766
"PladumEVm063015",22.046,23.783,23.837,23.783
"PladumEVm063048",266.117,294.636,228.333,266.117
"PladumEVm063061",14.523,13.483,16.489,14.523
"PladumEVm063064",61.344,72.916,64.484,64.484
"PladumEVm063070",31.004,27.992,30.264,30.264
"PladumEVm063073",12.199,10.576,11.266,11.266
"PladumEVm063077",19.905,17.614,20.211,19.905
"PladumEVm063290",7.564,7.235,4.896,7.235
"PladumEVm063298",7.968,8.526,6.304,7.968
"PladumEVm063309",7.026,8.18,8.376,8.18
"PladumEVm063349",329.773,263.47,290.589,290.589
"PladumEVm063351",26.899,28.619,24.747,26.899
"PladumEVm063373",7.273,7.932,9.453,7.932
"PladumEVm063375",18.124,12.122,23.279,18.124
"PladumEVm063381",218.111,259.807,210.324,218.111
"PladumEVm063384",12.196,14.489,12.086,12.196
"PladumEVm063397",63.279,71.849,58.697,63.279
"PladumEVm063400",6.898,7.302,4.874,6.898
"PladumEVm063418",14.529,18.03,15.357,15.357
"PladumEVm063433",7.122,9.591,7.533,7.533
"PladumEVm063436",28.459,28.942,71.465,28.942
"PladumEVm063437",2988.561,3736.712,2727.826,2988.561
"PladumEVm063441",3.576,5.075,5.225,5.075
"PladumEVm063511",42.544,39.191,46.988,42.544
"PladumEVm063518",9.206,19.284,12.226,12.226
"PladumEVm063532",11.593,9.464,9.162,9.464
"PladumEVm063533",11.079,10.118,14.857,11.079
"PladumEVm063535",5.237,5.014,6.53,5.237
"PladumEVm063599",7.679,9.549,8.696,8.696
"PladumEVm063779",16.084,19.772,14.002,16.084
"PladumEVm063780",6.454,4.992,5.238,5.238
"PladumEVm063811",39.745,8.915,22.349,22.349
"PladumEVm063836",23.373,30.866,19.663,23.373
"PladumEVm063840",18.394,19.977,45.985,19.977
"PladumEVm063841",11.477,12.502,11.261,11.477
"PladumEVm063842",25.383,21.527,61.977,25.383
"PladumEVm063855",10.048,8.224,10.301,10.048
"PladumEVm063866",6.872,7.117,8.729,7.117
"PladumEVm063876",56.487,60.51,45.205,56.487
"PladumEVm063896",8.408,6.725,5.941,6.725
"PladumEVm063900",20.076,9.254,9.479,9.479
"PladumEVm063913",12.749,13.703,10.095,12.749
"PladumEVm063923",37.259,44.115,34.416,37.259
"PladumEVm063949",7.212,7.25,9.273,7.25
"PladumEVm063951",14.862,15.786,14.097,14.862
"PladumEVm063961",9.689,9.964,7.18,9.689
"PladumEVm063975",5.648,6.063,4.145,5.648
"PladumEVm063982",10.579,9.314,11.1,10.579
"PladumEVm064039",5.87,8.652,8.603,8.603
"PladumEVm064088",29.296,24.146,28.303,28.303
"PladumEVm064100",4.599,8.663,5.819,5.819
"PladumEVm064136",3.707,12.692,11.784,11.784
"PladumEVm064206",3439.068,4072.369,3041.106,3439.068
"PladumEVm064228",65.463,64.996,38.438,64.996
"PladumEVm064245",12.632,15.035,9.734,12.632
"PladumEVm064257",2590.367,3132.698,2239.4,2590.367
"PladumEVm064268",22.925,11.784,15.744,15.744
"PladumEVm064279",270.336,269.856,232.316,269.856
"PladumEVm064283",10.552,19.923,23.652,19.923
"PladumEVm064298",20.377,19.763,19.571,19.763
"PladumEVm064304",67.098,50.757,45.76,50.757
"PladumEVm064305",8.286,9.007,8.799,8.799
"PladumEVm064323",20.611,32.87,21.589,21.589
"PladumEVm064326",20.75,21.238,20.108,20.75
"PladumEVm064336",30.736,40.12,34.954,34.954
"PladumEVm064337",35.968,32.881,26.467,32.881
"PladumEVm064344",22.835,45.264,47.898,45.264
"PladumEVm064370",16.07,14.499,19.066,16.07
"PladumEVm064377",5.021,4.895,5.568,5.021
"PladumEVm064399",31.689,8.271,8.282,8.282
"PladumEVm064405",14.607,25.686,26.185,25.686
"PladumEVm064436",23.429,24.39,25.978,24.39
"PladumEVm064441",21.283,27.01,24.765,24.765
"PladumEVm064443",76.327,73.667,70.332,73.667
"PladumEVm064445",22.235,16.032,17.954,17.954
"PladumEVm064577",9.754,12.079,11.101,11.101
"PladumEVm064601",14.235,24.753,19.928,19.928
"PladumEVm064612",7.32,10.297,8.699,8.699
"PladumEVm064622",8.931,10.941,8.203,8.931
"PladumEVm064671",12.269,8.004,11.02,11.02
"PladumEVm064704",20.509,10.449,25.958,20.509
"PladumEVm064713",84.157,98.787,69.438,84.157
"PladumEVm064715",22.058,23.821,18.131,22.058
"PladumEVm064746",6.027,5.598,5.916,5.916
"PladumEVm064757",12.805,15.587,12.623,12.805
"PladumEVm064758",5.554,5.325,5.722,5.554
"PladumEVm064760",7.195,9.112,7.735,7.735
"PladumEVm064762",42.194,61.155,44.143,44.143
"PladumEVm064781",14.065,19.073,42.104,19.073
"PladumEVm064799",24.693,27.361,24.035,24.693
"PladumEVm064801",4.922,5.625,5.656,5.625
"PladumEVm064808",75.444,80.679,67.839,75.444
"PladumEVm064818",232.278,312.18,231.864,232.278
"PladumEVm064822",31.036,33.032,35.337,33.032
"PladumEVm064829",14.496,11.422,14.514,14.496
"PladumEVm064830",12.804,12.162,13.252,12.804
"PladumEVm064835",6.69,6.225,6.644,6.644
"PladumEVm064838",4.857,5.603,5.058,5.058
"PladumEVm064871",48.856,38.972,42.36,42.36
"PladumEVm064881",11.712,13.286,14.081,13.286
"PladumEVm064887",6.528,5.844,7.423,6.528
"PladumEVm064893",10.804,6.983,8.959,8.959
"PladumEVm064948",3.898,6.036,5.175,5.175
"PladumEVm065088",1.973,7.264,7.006,7.006
"PladumEVm065130",1285.305,1154.711,1161.814,1161.814
"PladumEVm065149",2506.416,3089.758,2366.125,2506.416
"PladumEVm065154",5.383,4.885,6.154,5.383
"PladumEVm065164",46.923,53.503,41.098,46.923
"PladumEVm065167",4378.885,5670.3,3849.97,4378.885
"PladumEVm065174",26.915,24.04,28.269,26.915
"PladumEVm065178",11.125,14.69,13.044,13.044
"PladumEVm065198",10.942,8.944,6.009,8.944
"PladumEVm065218",7.128,6.048,7.967,7.128
"PladumEVm065219",10.32,17.748,10.313,10.32
"PladumEVm065222",20.717,19.864,22.953,20.717
"PladumEVm065252",39.883,38.734,128.998,39.883
"PladumEVm065255",2.645,11.343,7.513,7.513
"PladumEVm065256",10.913,17.021,12.947,12.947
"PladumEVm065257",28.059,35.281,25.236,28.059
"PladumEVm065267",20.939,16.761,17.056,17.056
"PladumEVm065282",44.473,50.189,34.718,44.473
"PladumEVm065289",6.562,6.931,7.588,6.931
"PladumEVm065294",6.528,6.652,6.101,6.528
"PladumEVm065301",12.051,12.102,9.011,12.051
"PladumEVm065310",45.517,93.113,63.13,63.13
"PladumEVm065319",137.373,166.28,153.244,153.244
"PladumEVm065337",7.532,7.067,8.279,7.532
"PladumEVm065339",6.136,7.328,4.631,6.136
"PladumEVm065341",13.179,9.204,9.569,9.569
"PladumEVm065352",99.659,116.189,93.448,99.659
"PladumEVm065357",5.095,5.673,8.178,5.673
"PladumEVm065365",34.2,21.935,20.462,21.935
"PladumEVm065374",24.297,22.331,24.407,24.297
"PladumEVm065387",129.091,202.567,70.919,129.091
"PladumEVm065388",5.213,6.275,5.275,5.275
"PladumEVm065393",12.943,12.97,12.358,12.943
"PladumEVm065414",5.72,5.333,5.843,5.72
"PladumEVm065466",15.963,10.034,16.106,15.963
"PladumEVm065544",29.927,35.559,29.361,29.927
"PladumEVm065545",13.894,16.841,14.126,14.126
"PladumEVm065549",10.194,10.551,10.024,10.194
"PladumEVm065602",23.137,25.676,62.261,25.676
"PladumEVm065608",7.11,8.25,6.592,7.11
"PladumEVm065627",9.164,9.74,10.801,9.74
"PladumEVm065642",7.328,10.81,25.8,10.81
"PladumEVm065645",20.596,45.533,24.062,24.062
"PladumEVm065652",62.287,80.315,63.122,63.122
"PladumEVm065666",71.458,70.696,75.287,71.458
"PladumEVm065668",8.873,8.387,9.498,8.873
"PladumEVm065685",6.745,6.052,3.853,6.052
"PladumEVm065706",255.771,293.729,135.852,255.771
"PladumEVm065717",7.425,7.863,7.941,7.863
"PladumEVm065722",6.491,5.343,6.718,6.491
"PladumEVm065744",28.318,34.236,30.039,30.039
"PladumEVm065762",30.149,34.984,28.897,30.149
"PladumEVm065769",7.789,6.33,6.491,6.491
"PladumEVm065780",9.835,13.485,13.549,13.485
"PladumEVm065794",24.302,25.396,37.295,25.396
"PladumEVm065809",7.844,6.785,8.554,7.844
"PladumEVm065810",10.368,12.417,11.778,11.778
"PladumEVm065817",8.046,8.952,8.492,8.492
"PladumEVm065819",390.37,374.271,382.503,382.503
"PladumEVm065825",104.477,90.167,102.508,102.508
"PladumEVm065831",8.631,8.877,10.499,8.877
"PladumEVm065832",13.889,12.813,19.934,13.889
"PladumEVm065881",5.464,3.057,8.916,5.464
"PladumEVm065956",4155.47,5738.232,3415.247,4155.47
"PladumEVm065976",13.651,19.505,43.263,19.505
"PladumEVm065981",52.88,40.886,56.576,52.88
"PladumEVm066023",15.594,8.912,14.101,14.101
"PladumEVm066045",37.147,30.269,33.86,33.86
"PladumEVm066081",2614.84,2905.25,1952.267,2614.84
"PladumEVm066109",5.723,5.801,4.783,5.723
"PladumEVm066127",14.974,19.646,15.32,15.32
"PladumEVm066158",9.48,14.191,4.639,9.48
"PladumEVm066162",11.655,13.013,9.916,11.655
"PladumEVm066164",24.044,19.855,28.589,24.044
"PladumEVm066170",8.339,4.098,7.689,7.689
"PladumEVm066173",33.015,33.713,24.12,33.015
"PladumEVm066175",13.294,14.563,42.302,14.563
"PladumEVm066180",14.835,27.468,15.103,15.103
"PladumEVm066184",25.57,18.695,23.1,23.1
"PladumEVm066186",5.347,5.594,6.397,5.594
"PladumEVm066193",46.872,47.031,44.707,46.872
"PladumEVm066204",120.426,125.164,101.221,120.426
"PladumEVm066214",7.681,5.015,8.732,7.681
"PladumEVm066223",5.562,6.925,4.854,5.562
"PladumEVm066225",8.427,9.951,8.649,8.649
"PladumEVm066232",25.486,26.679,23.656,25.486
"PladumEVm066239",8.312,7.531,8.685,8.312
"PladumEVm066245",7.984,9.857,8.972,8.972
"PladumEVm066259",4.489,9.189,5.11,5.11
"PladumEVm066260",34.636,29.084,31.989,31.989
"PladumEVm066271",6.524,6.124,6.015,6.124
"PladumEVm066295",15.047,20.015,14.767,15.047
"PladumEVm066297",4.696,5.278,5.25,5.25
"PladumEVm066303",119.285,98.963,111.149,111.149
"PladumEVm066304",6.03,6.291,5.05,6.03
"PladumEVm066309",24.843,16.115,22.608,22.608
"PladumEVm066462",130.5,34.632,200.211,130.5
"PladumEVm066534",23.196,35.241,31.809,31.809
"PladumEVm066573",8.874,11.472,9.437,9.437
"PladumEVm066574",9.674,12.684,28.605,12.684
"PladumEVm066579",6.911,7.29,6.862,6.911
"PladumEVm066590",6.794,5.123,6.015,6.015
"PladumEVm066616",4.519,11.875,6.488,6.488
"PladumEVm066632",38.396,46.516,31.939,38.396
"PladumEVm066659",7.643,7.864,6.468,7.643
"PladumEVm066661",7.239,4.391,6.339,6.339
"PladumEVm066671",6.002,6.726,7.357,6.726
"PladumEVm066676",5.222,8.825,6.397,6.397
"PladumEVm066679",9.379,6.417,6.765,6.765
"PladumEVm066682",6.571,6.967,7.687,6.967
"PladumEVm066701",135.283,167.737,138.452,138.452
"PladumEVm066706",74.19,57.453,59.382,59.382
"PladumEVm066717",25.126,30.169,29.868,29.868
"PladumEVm066719",37.59,38.257,36.851,37.59
"PladumEVm066752",338.624,342.805,327.507,338.624
"PladumEVm066753",79.149,117.429,92.066,92.066
"PladumEVm066755",5.825,4.089,5.17,5.17
"PladumEVm066768",51.967,51.847,48.033,51.847
"PladumEVm066771",13.139,5.419,6.502,6.502
"PladumEVm066774",6.319,5.137,4.652,5.137
"PladumEVm066782",8.152,8.367,7.847,8.152
"PladumEVm066789",5.301,10.935,10.199,10.199
"PladumEVm066922",5.574,5.246,4.376,5.246
"PladumEVm066933",8.223,6.113,8.534,8.223
"PladumEVm066941",28.906,27.707,24.375,27.707
"PladumEVm067011",5.079,4.533,6.096,5.079
"PladumEVm067026",29.916,32.837,27.444,29.916
"PladumEVm067056",7.554,7.766,17.657,7.766
"PladumEVm067079",39.165,39.12,34.154,39.12
"PladumEVm067098",168.47,131.672,169.076,168.47
"PladumEVm067099",23.127,15.946,43.846,23.127
"PladumEVm067109",11.763,8.554,13.017,11.763
"PladumEVm067115",7.69,6.446,4.11,6.446
"PladumEVm067127",11.319,9.694,10.785,10.785
"PladumEVm067143",36.873,43.157,24.792,36.873
"PladumEVm067147",35.077,51.294,43.787,43.787
"PladumEVm067181",28.574,39.861,25.985,28.574
"PladumEVm067186",5.715,3.924,6.653,5.715
"PladumEVm067201",6.676,5.952,5.922,5.952
"PladumEVm067203",10.345,13.837,10.502,10.502
"PladumEVm067231",14.816,22.579,17.932,17.932
"PladumEVm067232",8.366,7.888,9.668,8.366
"PladumEVm067233",28.54,27.521,29.343,28.54
"PladumEVm067237",9.72,8.947,12.918,9.72
"PladumEVm067260",3.778,5.08,5.762,5.08
"PladumEVm067264",26.835,24.959,20.958,24.959
"PladumEVm067265",4.537,5.789,5.71,5.71
"PladumEVm067266",139.397,169.986,215.963,169.986
"PladumEVm067275",7.038,4.896,6.973,6.973
"PladumEVm067341",29.878,16.022,20.73,20.73
"PladumEVm067353",89.246,57.581,64.244,64.244
"PladumEVm067421",28.906,23.195,20.936,23.195
"PladumEVm067431",22.206,23.169,63.117,23.169
"PladumEVm067552",11.704,10.518,11.151,11.151
"PladumEVm067563",15.518,14.827,47.113,15.518
"PladumEVm067565",8.934,9.727,8.696,8.934
"PladumEVm067572",8,8.59,6.695,8
"PladumEVm067573",11.63,5.912,10.795,10.795
"PladumEVm067575",18.433,21.488,55.503,21.488
"PladumEVm067579",6.449,5.941,6.893,6.449
"PladumEVm067595",55.263,68.847,51.636,55.263
"PladumEVm067608",9.674,9.313,8.105,9.313
"PladumEVm067610",15.224,18.066,16.748,16.748
"PladumEVm067630",7.025,8.168,7.452,7.452
"PladumEVm067634",40.345,41.242,30.543,40.345
"PladumEVm067645",5.812,3.162,7.868,5.812
"PladumEVm067694",7.389,7.977,6.32,7.389
"PladumEVm067696",44.209,38.244,40.183,40.183
"PladumEVm067709",5.433,5.826,5.831,5.826
"PladumEVm067728",68.109,92.114,70.274,70.274
"PladumEVm067729",8.53,8.915,7.224,8.53
"PladumEVm067734",8.714,5.065,5.202,5.202
"PladumEVm067735",10.11,6.255,7.329,7.329
"PladumEVm067742",23.904,47.562,33.701,33.701
"PladumEVm067749",7.206,5.723,5.826,5.826
"PladumEVm067765",6.243,6.79,8.037,6.79
"PladumEVm067774",7.341,5.642,8.171,7.341
"PladumEVm067784",134.133,128.295,125.191,128.295
"PladumEVm067790",181.747,99.38,106.559,106.559
"PladumEVm067792",53.269,43.05,55.818,53.269
"PladumEVm067868",21.171,16.813,21.013,21.013
"PladumEVm067930",4.306,5.702,6.731,5.702
"PladumEVm067970",37.979,13.762,29.501,29.501
"PladumEVm068119",9.823,13.696,9.28,9.823
"PladumEVm068121",7.451,7.186,5.987,7.186
"PladumEVm068133",26.366,25.593,23.959,25.593
"PladumEVm068135",8.588,6.962,7.153,7.153
"PladumEVm068164",74.713,181.541,227.656,181.541
"PladumEVm068169",7.354,9.673,9.669,9.669
"PladumEVm068171",70.086,94.639,73.582,73.582
"PladumEVm068177",10.246,16.19,9.497,10.246
"PladumEVm068187",19.068,23.88,15.647,19.068
"PladumEVm068190",31.816,19.84,22.076,22.076
"PladumEVm068191",12.141,6.979,6.851,6.979
"PladumEVm068235",6.908,7.11,4.815,6.908
"PladumEVm068240",14.152,17.833,14.452,14.452
"PladumEVm068249",7.808,5.459,6.019,6.019
"PladumEVm068250",18.668,18.369,14.794,18.369
"PladumEVm068272",5.4,7.646,8.005,7.646
"PladumEVm068278",13.812,17.764,16.505,16.505
"PladumEVm068288",22.968,27.281,23.896,23.896
"PladumEVm068446",11.914,17.657,10.525,11.914
"PladumEVm068478",33.747,28.926,38.689,33.747
"PladumEVm068488",67.102,69.994,71.537,69.994
"PladumEVm068503",1903.832,2441.254,1710.202,1903.832
"PladumEVm068510",1619.426,1832.217,1411.198,1619.426
"PladumEVm068514",30.801,24.725,24.227,24.725
"PladumEVm068553",5.83,7.913,3.203,5.83
"PladumEVm068555",12.975,13.404,10.885,12.975
"PladumEVm068586",18.134,20.956,19.425,19.425
"PladumEVm068599",61.443,100.878,47.625,61.443
"PladumEVm068611",10.829,15.548,12.312,12.312
"PladumEVm068624",18.069,19.185,22.889,19.185
"PladumEVm068630",46.829,49.276,47.445,47.445
"PladumEVm068634",27.968,31.538,25.438,27.968
"PladumEVm068640",17.454,21.335,15.853,17.454
"PladumEVm068642",7.48,11.042,5.748,7.48
"PladumEVm068649",4.316,6.241,10.414,6.241
"PladumEVm068653",8.978,8.181,8.551,8.551
"PladumEVm068677",47.927,57.803,34.248,47.927
"PladumEVm068681",7.526,5.425,6.82,6.82
"PladumEVm068689",8.138,8.647,7.159,8.138
"PladumEVm068702",128.259,180.362,169.625,169.625
"PladumEVm068704",7.031,4.288,5.915,5.915
"PladumEVm068707",6.827,8.45,5.922,6.827
"PladumEVm068719",27.327,22.561,17.647,22.561
"PladumEVm068721",54.974,61.816,61.146,61.146
"PladumEVm068746",335.313,418.716,339.586,339.586
"PladumEVm068756",56.619,46.671,50.925,50.925
"PladumEVm068769",6.387,6.753,6.814,6.753
"PladumEVm068770",8.276,10.964,9.88,9.88
"PladumEVm068775",10.916,13.169,16.039,13.169
"PladumEVm068779",13.919,16.216,13.85,13.919
"PladumEVm068781",23.902,16.295,27.789,23.902
"PladumEVm068788",20.072,18.329,15.65,18.329
"PladumEVm068790",7.301,3.839,5.358,5.358
"PladumEVm068791",17.38,26.587,19.809,19.809
"PladumEVm068823",8.254,10.407,7.936,8.254
"PladumEVm068862",14.662,12.041,10.412,12.041
"PladumEVm068879",321.308,184.816,219.153,219.153
"PladumEVm068933",7.173,6.234,4.986,6.234
"PladumEVm069020",10.285,6.656,12.97,10.285
"PladumEVm069058",5.135,6.653,4.835,5.135
"PladumEVm069065",6.793,5.644,5.04,5.644
"PladumEVm069072",2497.634,3092.322,2252.219,2497.634
"PladumEVm069077",24.635,15.042,16.121,16.121
"PladumEVm069113",6.53,8.417,10.577,8.417
"PladumEVm069131",4.471,12.278,7.068,7.068
"PladumEVm069137",9.838,6.599,8.591,8.591
"PladumEVm069138",5.859,9.571,5.484,5.859
"PladumEVm069142",20.535,28.886,19.556,20.535
"PladumEVm069155",7.295,6.338,6.157,6.338
"PladumEVm069165",5.256,5.914,7.983,5.914
"PladumEVm069186",69.764,77.016,59.146,69.764
"PladumEVm069188",8.079,11.151,16.395,11.151
"PladumEVm069236",295.968,655.105,375.571,375.571
"PladumEVm069304",11.809,5.518,9.596,9.596
"PladumEVm069313",12.506,9.379,12.792,12.506
"PladumEVm069317",10.434,7.366,10.245,10.245
"PladumEVm069334",7.494,5.072,5.963,5.963
"PladumEVm069341",14.484,7.456,3.976,7.456
"PladumEVm069348",9.412,8.904,9.097,9.097
"PladumEVm069351",18.877,14.252,13.834,14.252
"PladumEVm069358",7.729,6.668,8.257,7.729
"PladumEVm069363",16.077,11.424,46.236,16.077
"PladumEVm069367",186.107,141.727,135.514,141.727
"PladumEVm069442",19.789,23.149,23.02,23.02
"PladumEVm069581",11.451,19.297,10.47,11.451
"PladumEVm069643",7.171,9.596,8.856,8.856
"PladumEVm069656",7.203,8.331,8.319,8.319
"PladumEVm069715",142.602,142.437,128.064,142.437
"PladumEVm069722",32.142,16.041,23.201,23.201
"PladumEVm069742",4.798,9.974,5.579,5.579
"PladumEVm069749",12.791,13.324,12.212,12.791
"PladumEVm069755",17.767,17.509,16.499,17.509
"PladumEVm069774",56.382,67.29,51.517,56.382
"PladumEVm069775",111.485,121.312,108.774,111.485
"PladumEVm069776",17.952,13.556,15.821,15.821
"PladumEVm069798",83.461,99.965,82.801,83.461
"PladumEVm069804",55.326,71.366,58.206,58.206
"PladumEVm069831",5.17,7.03,8.01,7.03
"PladumEVm069834",7.829,10.783,12.631,10.783
"PladumEVm069872",6.164,6.126,6.105,6.126
"PladumEVm069873",6.835,1.381,5.264,5.264
"PladumEVm069875",7.405,6.512,7.899,7.405
"PladumEVm069900",10.534,9.216,8.176,9.216
"PladumEVm069942",10.77,11.881,14.138,11.881
"PladumEVm069979",14.162,7.943,8.829,8.829
"PladumEVm069988",5.753,7.913,12.07,7.913
"PladumEVm070140",34.233,43.671,36.604,36.604
"PladumEVm070175",128.514,102.785,99.453,102.785
"PladumEVm070176",54.257,65.675,47.129,54.257
"PladumEVm070211",8.402,9.754,5.676,8.402
"PladumEVm070245",56.865,66.796,54.779,56.865
