"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm014980",21.452,23.256,22.809,22.809
"PladumEVm014981",53.51,57.664,60.791,57.664
"PladumEVm014997",12.517,14.952,14.524,14.524
"PladumEVm015005",26.436,29.262,30.608,29.262
"PladumEVm015013",17.076,15.602,12.275,15.602
"PladumEVm015020",13.987,20.074,11.246,13.987
"PladumEVm015027",11.704,9.883,10.042,10.042
"PladumEVm015053",30.39,30.699,27.257,30.39
"PladumEVm015054",11.797,12.41,11.819,11.819
"PladumEVm015056",20.814,24.621,21.444,21.444
"PladumEVm015057",11.759,8.167,11.301,11.301
"PladumEVm015059",13.803,13.784,21.506,13.803
"PladumEVm015064",14.513,13.006,39.219,14.513
"PladumEVm015069",9.884,12.735,12.377,12.377
"PladumEVm015077",135.125,163.641,127.638,135.125
"PladumEVm015080",45.468,43.828,39.628,43.828
"PladumEVm015087",20.341,22.056,19.831,20.341
"PladumEVm015112",18.455,19.331,15.507,18.455
"PladumEVm015150",21.847,19.682,21.708,21.708
"PladumEVm015171",13.175,11.216,9.685,11.216
"PladumEVm015182",53.551,62.834,52.507,53.551
"PladumEVm015186",15.718,16.646,11.602,15.718
"PladumEVm015197",9.477,12.896,11.061,11.061
"PladumEVm015198",14.86,13.111,14.278,14.278
"PladumEVm015212",60.888,79.34,75.35,75.35
"PladumEVm015238",41.384,43.608,40.784,41.384
"PladumEVm015244",17.503,17.77,13.638,17.503
"PladumEVm015250",12.94,19.684,19.348,19.348
"PladumEVm015251",8.897,10.88,10.009,10.009
"PladumEVm015258",48.536,47.461,49.9,48.536
"PladumEVm015268",44.084,37.346,121.707,44.084
"PladumEVm015272",26.851,27.326,28.736,27.326
"PladumEVm015287",10.087,13.085,15.324,13.085
"PladumEVm015306",23.749,24.745,18.461,23.749
"PladumEVm015321",50.221,47.84,50.289,50.221
"PladumEVm015332",83.017,90.44,72.055,83.017
"PladumEVm015333",13.916,11.044,11.284,11.284
"PladumEVm015337",12.432,15.007,12.511,12.511
"PladumEVm015340",38.74,38.783,31.858,38.74
"PladumEVm015348",13.026,12.217,10.759,12.217
"PladumEVm015365",19.097,16.363,18.891,18.891
"PladumEVm015380",58.464,76.305,55.817,58.464
"PladumEVm015383",13.097,13.239,12.184,13.097
"PladumEVm015395",12.908,11.436,12.176,12.176
"PladumEVm015414",31.842,32.548,23.058,31.842
"PladumEVm015428",21.161,24.627,21.716,21.716
"PladumEVm015431",11.232,13.887,13.824,13.824
"PladumEVm015432",29.338,27.924,19.64,27.924
"PladumEVm015433",65.147,53.896,188.105,65.147
"PladumEVm015434",96.333,80.373,89.89,89.89
"PladumEVm015435",24.956,30.94,24.792,24.956
"PladumEVm015439",8.685,16.373,14.923,14.923
"PladumEVm015453",26.947,22.722,25.912,25.912
"PladumEVm015454",20.746,20.26,21.739,20.746
"PladumEVm015463",11.244,12.815,7.888,11.244
"PladumEVm015470",84.559,92.921,78.357,84.559
"PladumEVm015473",21.123,24.143,21.07,21.123
"PladumEVm015482",25.301,47.113,31.03,31.03
"PladumEVm015483",16.67,13.446,17.012,16.67
"PladumEVm015492",19.731,16.761,20.385,19.731
"PladumEVm015496",66.354,82.94,69.379,69.379
"PladumEVm015500",24.849,23.983,25.501,24.849
"PladumEVm015501",21.217,19.195,21.386,21.217
"PladumEVm015514",9.613,10.736,26.185,10.736
"PladumEVm015519",41.439,50.311,34.834,41.439
"PladumEVm015526",34.521,27.633,105.347,34.521
"PladumEVm015541",10.239,10.213,9.39,10.213
"PladumEVm015558",94.603,116.27,122.775,116.27
"PladumEVm015560",27.804,27.523,32.13,27.804
"PladumEVm015569",37.209,60.792,42.823,42.823
"PladumEVm015615",29.286,37.849,33.006,33.006
"PladumEVm015618",11.946,9.774,12.696,11.946
"PladumEVm015630",35.599,38.162,25.065,35.599
"PladumEVm015631",29.668,49.23,19.493,29.668
"PladumEVm015635",9.798,12.585,10.941,10.941
"PladumEVm015637",33.101,41.061,35.485,35.485
"PladumEVm015645",18.731,20.629,15.592,18.731
"PladumEVm015656",11.216,11.17,11.045,11.17
"PladumEVm015671",10.675,12.373,10.05,10.675
"PladumEVm015672",14.742,13.499,12.508,13.499
"PladumEVm015674",9.154,17.126,11.526,11.526
"PladumEVm015685",28.096,39.597,30.561,30.561
"PladumEVm015695",105.114,134.215,117.259,117.259
"PladumEVm015697",16.72,17.446,18.206,17.446
"PladumEVm015702",19.92,41.457,37.069,37.069
"PladumEVm015713",13.35,12.502,13.826,13.35
"PladumEVm015714",10.369,10.261,9.763,10.261
"PladumEVm015716",17.03,13.357,16.396,16.396
"PladumEVm015717",19.91,23.059,23.005,23.005
"PladumEVm015721",34.397,36.126,29.035,34.397
"PladumEVm015739",565.688,487.586,639.411,565.688
"PladumEVm015741",10.991,13.183,9.52,10.991
"PladumEVm015746",23.879,27.244,24.825,24.825
"PladumEVm015760",78.931,92.282,63.049,78.931
"PladumEVm015783",105.258,139.194,104.995,105.258
"PladumEVm015786",17.264,20.142,18.924,18.924
"PladumEVm015802",9.432,20.967,13.112,13.112
"PladumEVm015807",12.145,14.77,12.049,12.145
"PladumEVm015808",10.451,11.405,9.542,10.451
"PladumEVm015818",26.133,27.346,21.366,26.133
"PladumEVm015842",12.535,12.511,16.116,12.535
"PladumEVm015862",10.479,12.562,11.6,11.6
"PladumEVm015876",12.327,8.271,12.884,12.327
"PladumEVm015877",11.047,15.406,12.714,12.714
"PladumEVm015878",13.257,10.816,13.261,13.257
"PladumEVm015893",46.478,48.916,39.986,46.478
"PladumEVm015896",22.597,26.831,25.924,25.924
"PladumEVm015918",18.981,25.242,24.965,24.965
"PladumEVm015926",20.736,16.644,19.214,19.214
"PladumEVm015931",13.413,12.05,9.68,12.05
"PladumEVm015947",9.675,11.26,10.005,10.005
"PladumEVm015952",28.699,28.54,25.082,28.54
"PladumEVm015956",14.087,10.949,11.716,11.716
"PladumEVm015963",25.268,29.904,15.903,25.268
"PladumEVm015965",12.597,13.41,39.685,13.41
"PladumEVm015967",13.627,12.795,40.072,13.627
"PladumEVm015982",9.329,13.83,12.199,12.199
"PladumEVm015986",14.211,17.618,14.288,14.288
"PladumEVm015992",10.795,8.159,10.441,10.441
"PladumEVm015995",25.906,26.748,71.772,26.748
"PladumEVm016011",11.638,11.133,9.319,11.133
"PladumEVm016052",26.361,32.262,38.048,32.262
"PladumEVm016055",16.388,15.418,48.541,16.388
"PladumEVm016057",500.808,614.805,485.519,500.808
"PladumEVm016061",25.334,25.328,27.472,25.334
"PladumEVm016070",45.459,37.076,45.716,45.459
"PladumEVm016073",57.735,70.1,250.042,70.1
"PladumEVm016075",27.044,24.146,24.359,24.359
"PladumEVm016102",21.574,19.528,19.424,19.528
"PladumEVm016116",24.013,22.091,77.111,24.013
"PladumEVm016118",10.359,9.311,11.417,10.359
"PladumEVm016122",71.98,84.685,73.222,73.222
"PladumEVm016148",12.586,9.678,12.208,12.208
"PladumEVm016150",159.262,178.938,160.578,160.578
"PladumEVm016179",29.191,37.016,34.104,34.104
"PladumEVm016186",19.144,21.541,21.56,21.541
"PladumEVm016199",13.33,14.769,9.544,13.33
"PladumEVm016211",108.667,108.698,96.138,108.667
"PladumEVm016217",20.997,20.49,19.016,20.49
"PladumEVm016244",43.394,42.619,38.506,42.619
"PladumEVm016249",188.354,201.986,150.702,188.354
"PladumEVm016279",18.88,24.27,56.848,24.27
"PladumEVm016280",15.453,15.079,15.325,15.325
"PladumEVm016300",21.108,20.733,19.216,20.733
"PladumEVm016301",12.549,17.453,15.243,15.243
"PladumEVm016302",13.383,13.46,12.785,13.383
"PladumEVm016305",30.848,36.434,56.32,36.434
"PladumEVm016308",1534.244,1774.754,1399.216,1534.244
"PladumEVm016318",8.251,10.313,11.955,10.313
"PladumEVm016331",6.783,10.127,10.76,10.127
"PladumEVm016348",10.065,11.368,7.964,10.065
"PladumEVm016350",24.317,24.83,19.763,24.317
"PladumEVm016351",21.652,18.573,21.882,21.652
"PladumEVm016357",10.694,8.687,10.395,10.395
"PladumEVm016360",14.635,16.384,14.41,14.635
"PladumEVm016364",12.325,14.05,10.531,12.325
"PladumEVm016373",11.036,9.018,11.235,11.036
"PladumEVm016393",16.945,22.853,19.155,19.155
"PladumEVm016404",37.284,48.469,34.426,37.284
"PladumEVm016410",10.027,13.591,8.557,10.027
"PladumEVm016413",10.225,13.192,9.587,10.225
"PladumEVm016414",12.91,19.836,14.794,14.794
"PladumEVm016447",60.54,65.551,64.463,64.463
"PladumEVm016481",11.193,10.402,11.723,11.193
"PladumEVm016488",10.203,10.797,11.008,10.797
"PladumEVm016490",16.717,19.217,51.958,19.217
"PladumEVm016498",14.338,14.155,15.824,14.338
"PladumEVm016510",27.929,29.823,31.365,29.823
"PladumEVm016517",6.675,11.094,10.405,10.405
"PladumEVm016523",17.749,21.883,34.066,21.883
"PladumEVm016528",11.354,10.106,11.682,11.354
"PladumEVm016530",33.651,28.341,33.717,33.651
"PladumEVm016532",220.352,204.483,246.683,220.352
"PladumEVm016545",13.952,12.62,12.932,12.932
"PladumEVm016547",16.982,20.124,30.577,20.124
"PladumEVm016552",10.531,9.323,10.446,10.446
"PladumEVm016570",12.018,17.529,15.884,15.884
"PladumEVm016586",38.996,38.449,31.933,38.449
"PladumEVm016588",28.148,57.795,36.781,36.781
"PladumEVm016600",10.587,8.538,11.076,10.587
"PladumEVm016606",10.436,12.382,12.046,12.046
"PladumEVm016607",10.551,8.588,11.401,10.551
"PladumEVm016620",35.068,39.078,30.703,35.068
"PladumEVm016622",33.319,36.773,30.673,33.319
"PladumEVm016638",13.635,11.024,12.29,12.29
"PladumEVm016645",26.166,30.287,24.272,26.166
"PladumEVm016655",35.475,26.149,33.44,33.44
"PladumEVm016657",15.835,9.829,15.94,15.835
"PladumEVm016675",16.281,14.183,14.256,14.256
"PladumEVm016682",15.612,19.282,14.899,15.612
"PladumEVm016687",14.816,10.799,22.408,14.816
"PladumEVm016701",17.305,15.917,20.864,17.305
"PladumEVm016704",11.888,13.651,11.117,11.888
"PladumEVm016716",16.382,31.578,26.34,26.34
"PladumEVm016720",25.404,24.407,25.885,25.404
"PladumEVm016726",14.047,15.064,13.536,14.047
"PladumEVm016750",10.275,10.48,10.915,10.48
"PladumEVm016762",11.565,9.234,10.167,10.167
"PladumEVm016778",73.465,76.726,71.882,73.465
"PladumEVm016782",23.752,24.483,25.813,24.483
"PladumEVm016793",8.223,13.052,11.293,11.293
"PladumEVm016801",36.64,47.433,45.006,45.006
"PladumEVm016818",55.16,64.826,56.754,56.754
"PladumEVm016839",24.704,25.905,26.702,25.905
"PladumEVm016852",11.204,10.711,11.011,11.011
"PladumEVm016854",28.091,44.124,35.168,35.168
"PladumEVm016876",20.479,23.211,23.524,23.211
"PladumEVm016893",25.261,27.475,24.877,25.261
"PladumEVm016894",216.326,257.91,209.784,216.326
"PladumEVm016897",42.688,40.774,36.214,40.774
"PladumEVm016898",18.211,22.318,19.338,19.338
"PladumEVm016911",14.671,13.118,13.375,13.375
"PladumEVm016923",14.444,14.69,12.622,14.444
"PladumEVm016968",65.927,91.229,75.648,75.648
"PladumEVm016969",8.837,15.092,14.554,14.554
"PladumEVm016970",14.406,17.814,15.923,15.923
"PladumEVm016984",102.794,127.824,91.208,102.794
"PladumEVm016999",14.426,15.007,13.788,14.426
"PladumEVm017003",237.57,325.726,270.716,270.716
"PladumEVm017011",11.36,12.418,12.49,12.418
"PladumEVm017037",14.168,18.07,15.075,15.075
"PladumEVm017048",12.844,17.059,15.314,15.314
"PladumEVm017095",9.286,10.039,10.921,10.039
"PladumEVm017096",12.84,11.728,11.418,11.728
"PladumEVm017101",10.374,12.037,10.598,10.598
"PladumEVm017125",11.25,11.273,9.471,11.25
"PladumEVm017127",13.341,12.181,16.373,13.341
"PladumEVm017158",74.779,108.365,79.207,79.207
"PladumEVm017165",12.257,17.617,13.904,13.904
"PladumEVm017175",67.642,68.925,72.787,68.925
"PladumEVm017191",192.597,220.018,206.858,206.858
"PladumEVm017192",9.136,11.888,13.393,11.888
"PladumEVm017194",18.681,14.611,14.747,14.747
"PladumEVm017204",10.673,8.926,10.104,10.104
"PladumEVm017229",83.157,93.226,80.12,83.157
"PladumEVm017232",16.65,14.374,14.106,14.374
"PladumEVm017258",11.615,15.129,4.44,11.615
"PladumEVm017297",31.483,31.593,32.442,31.593
"PladumEVm017336",62.959,67.565,57.656,62.959
"PladumEVm017373",10.442,14.348,10.514,10.514
"PladumEVm017394",13.582,16.291,12.307,13.582
"PladumEVm017411",26.74,26.212,73.717,26.74
"PladumEVm017431",20.342,22.449,18.901,20.342
"PladumEVm017446",9.095,10.26,10.828,10.26
"PladumEVm017465",71.315,81.955,62.296,71.315
"PladumEVm017467",16.627,16.464,13.711,16.464
"PladumEVm017483",16.08,17.035,17.691,17.035
"PladumEVm017495",10.971,12.442,9.012,10.971
"PladumEVm017533",51.999,55.189,40.755,51.999
"PladumEVm017540",22.572,22.982,20.589,22.572
"PladumEVm017542",19.34,21.126,18.942,19.34
"PladumEVm017557",22.237,22.633,24.303,22.633
"PladumEVm017566",23.509,20.977,22.908,22.908
"PladumEVm017578",36.498,43.622,34.949,36.498
"PladumEVm017615",11.668,12.958,11.41,11.668
"PladumEVm017627",31.522,26.402,27.143,27.143
"PladumEVm017630",14.945,12.084,15.166,14.945
"PladumEVm017634",18.384,22.552,18.006,18.384
"PladumEVm017648",112.938,111.645,99.298,111.645
"PladumEVm017649",13.001,21.313,19.099,19.099
"PladumEVm017664",22.68,24.835,26.966,24.835
"PladumEVm017665",84.919,99.071,83.849,84.919
"PladumEVm017683",25.339,23.584,22.616,23.584
"PladumEVm017690",18.581,15.506,18.764,18.581
"PladumEVm017708",19.813,19.203,14.481,19.203
"PladumEVm017724",16.234,14.13,15.183,15.183
"PladumEVm017733",16.831,14.212,17.596,16.831
"PladumEVm017739",12.29,17.856,15.256,15.256
"PladumEVm017748",12.745,13.871,11.797,12.745
"PladumEVm017765",16.775,16.694,20.05,16.775
"PladumEVm017769",15.914,14.113,13.467,14.113
"PladumEVm017782",256.595,336.227,224.135,256.595
"PladumEVm017784",5847.764,6940.871,5586.5,5847.764
"PladumEVm017787",10.83,15.541,13.58,13.58
"PladumEVm017788",23.741,34.09,28.846,28.846
"PladumEVm017789",91.44,104.25,97.517,97.517
"PladumEVm017790",15.679,15.251,15.646,15.646
"PladumEVm017802",14.568,14.927,14.575,14.575
"PladumEVm017810",17.378,15.016,15.538,15.538
"PladumEVm017835",13.881,13.887,14.352,13.887
"PladumEVm017854",34.247,41.501,46.152,41.501
"PladumEVm017910",18.776,17.932,16.74,17.932
"PladumEVm017922",21.844,16.966,15.49,16.966
"PladumEVm017958",24.661,24.749,21.891,24.661
"PladumEVm017961",119.475,128.031,118.624,119.475
"PladumEVm017966",12.049,10.649,9.589,10.649
"PladumEVm017975",8.004,13.083,12.868,12.868
"PladumEVm017983",43.334,41.627,40.72,41.627
"PladumEVm017995",27.643,26.771,28.428,27.643
"PladumEVm017996",25.314,32.113,34.622,32.113
"PladumEVm018018",8.785,12.416,12.341,12.341
"PladumEVm018029",13.441,11.328,8.955,11.328
"PladumEVm018038",27.769,23.431,79.341,27.769
"PladumEVm018046",13.809,17.011,14.923,14.923
"PladumEVm018076",11.279,11.22,10.558,11.22
"PladumEVm018081",9.301,10.462,10.363,10.363
"PladumEVm018095",10.073,10.306,26.086,10.306
"PladumEVm018097",10.64,13.554,10.482,10.64
"PladumEVm018099",22.859,19.698,23.75,22.859
"PladumEVm018138",14.11,15.002,14.289,14.289
"PladumEVm018140",13.437,11.925,10.71,11.925
"PladumEVm018145",16.287,18.877,17.944,17.944
"PladumEVm018147",12.362,9.986,33.26,12.362
"PladumEVm018153",19.363,21.052,17.898,19.363
"PladumEVm018162",13.377,15.991,16.265,15.991
"PladumEVm018174",12.348,13.451,10.146,12.348
"PladumEVm018182",23.319,25.414,21.231,23.319
"PladumEVm018184",72.613,89.167,75.144,75.144
"PladumEVm018193",41.479,40.87,41.761,41.479
"PladumEVm018198",10.23,11.424,12.438,11.424
"PladumEVm018201",9.03,11.49,10.865,10.865
"PladumEVm018202",16.091,18.345,17.483,17.483
"PladumEVm018212",11.287,9.776,11.193,11.193
"PladumEVm018213",44.282,50.789,54.576,50.789
"PladumEVm018222",46.065,45.163,45.753,45.753
"PladumEVm018223",10.451,8.173,10.938,10.451
"PladumEVm018225",15.276,13.077,14.312,14.312
"PladumEVm018228",17.618,17.315,18.237,17.618
"PladumEVm018249",18.406,23.643,16.79,18.406
"PladumEVm018259",13.156,15.542,14.669,14.669
"PladumEVm018263",17.431,17.426,18.786,17.431
"PladumEVm018275",14.708,21.06,16.961,16.961
"PladumEVm018280",217.568,155.016,220.357,217.568
"PladumEVm018287",9.254,12.487,10.92,10.92
"PladumEVm018295",18.749,15.087,33.098,18.749
"PladumEVm018307",25.238,24.493,26.614,25.238
"PladumEVm018309",732.777,858.861,662.251,732.777
"PladumEVm018321",28.332,37.715,33.435,33.435
"PladumEVm018329",36.358,46.337,45.321,45.321
"PladumEVm018341",665.795,591.928,589.413,591.928
"PladumEVm018362",16.544,17.075,15.101,16.544
"PladumEVm018363",20.877,23.132,20.625,20.877
"PladumEVm018364",11.923,14.18,18.243,14.18
"PladumEVm018375",21.701,23.405,23.217,23.217
"PladumEVm018379",20.809,29.169,19.805,20.809
"PladumEVm018384",16.205,17.047,22.369,17.047
"PladumEVm018386",16.575,22.46,17.366,17.366
"PladumEVm018410",21.664,31.194,27.847,27.847
"PladumEVm018426",10.669,11.116,11.266,11.116
"PladumEVm018442",14.626,15.286,14.862,14.862
"PladumEVm018446",10.93,9.761,12.287,10.93
"PladumEVm018481",49.462,47.498,46.304,47.498
"PladumEVm018482",13.694,13.988,11.12,13.694
"PladumEVm018484",15.167,17.675,16.115,16.115
"PladumEVm018485",27.314,34.736,28.654,28.654
"PladumEVm018504",14.027,15.186,14.265,14.265
"PladumEVm018508",10.385,8.543,10.012,10.012
"PladumEVm018515",11.333,8.979,12.02,11.333
"PladumEVm018537",13.224,24.937,14.179,14.179
"PladumEVm018541",16.447,17.083,21.169,17.083
"PladumEVm018542",169.259,204.876,165.328,169.259
"PladumEVm018543",61.988,72.748,60.546,61.988
"PladumEVm018552",56.445,71.208,65.953,65.953
"PladumEVm018570",11.135,13.515,13.716,13.515
"PladumEVm018582",307.461,298.699,315.277,307.461
"PladumEVm018587",18.911,21.691,17.571,18.911
"PladumEVm018606",12.58,12.096,10.002,12.096
"PladumEVm018611",80.934,96.003,78.146,80.934
"PladumEVm018620",231.001,225.66,241.121,231.001
"PladumEVm018627",56.801,70.896,57.907,57.907
"PladumEVm018631",11.463,12.826,9.043,11.463
"PladumEVm018648",11.187,11.732,9.733,11.187
"PladumEVm018652",13.975,14.26,14.408,14.26
"PladumEVm018674",14.739,12.671,9.726,12.671
"PladumEVm018685",102.176,124.559,113.868,113.868
"PladumEVm018689",2142.382,2490.518,2126.078,2142.382
"PladumEVm018696",12.485,12.933,12.705,12.705
"PladumEVm018709",15.377,16.477,15.385,15.385
"PladumEVm018715",40.988,39.096,49.218,40.988
"PladumEVm018734",33.2,32.598,24.274,32.598
"PladumEVm018735",20.67,19.596,22.527,20.67
"PladumEVm018736",143.122,166.798,146.731,146.731
"PladumEVm018743",96.978,117.763,100.881,100.881
"PladumEVm018761",63.256,66.313,81.663,66.313
"PladumEVm018777",8.355,11.088,11.12,11.088
"PladumEVm018798",12.369,13.251,12.565,12.565
"PladumEVm018812",14.907,17.106,15.416,15.416
"PladumEVm018816",13.968,13.44,14.181,13.968
"PladumEVm018851",22.75,29.759,33.885,29.759
"PladumEVm018858",13.254,13.566,11.916,13.254
"PladumEVm018870",46.576,53.376,46.438,46.576
"PladumEVm018872",29.629,42.325,32.015,32.015
"PladumEVm018877",11.393,12.704,16.892,12.704
"PladumEVm018882",21.666,28.241,27.648,27.648
"PladumEVm018883",11.378,11.268,12.266,11.378
"PladumEVm018889",12.222,11.151,12.973,12.222
"PladumEVm018895",17.059,13.079,16.349,16.349
"PladumEVm018896",45.768,43.702,47.216,45.768
"PladumEVm018918",28.428,25.164,95.583,28.428
"PladumEVm018924",13.394,12.435,14.496,13.394
"PladumEVm018955",18.809,18.181,19.211,18.809
"PladumEVm018957",77.418,46.692,79.488,77.418
"PladumEVm019007",22.49,23.996,18.908,22.49
"PladumEVm019076",14.568,20.576,16.816,16.816
"PladumEVm019087",9.006,12.541,11.383,11.383
"PladumEVm019117",3688.672,4545.819,3332.836,3688.672
"PladumEVm019121",11.926,18.509,12.622,12.622
"PladumEVm019131",41.099,42.131,42.723,42.131
"PladumEVm019133",43.598,74.472,58.564,58.564
"PladumEVm019144",11.096,11.142,8.768,11.096
"PladumEVm019145",133.239,141.548,125.038,133.239
"PladumEVm019162",10.701,10.194,10.186,10.194
"PladumEVm019164",25.132,22.727,22.148,22.727
"PladumEVm019165",29.338,29.007,31.634,29.338
"PladumEVm019176",108.548,120.857,294.157,120.857
"PladumEVm019193",11.019,12.344,9.482,11.019
"PladumEVm019203",18.001,13.025,17.22,17.22
"PladumEVm019226",16.487,24.519,23.211,23.211
"PladumEVm019231",15.308,15.651,13.758,15.308
"PladumEVm019239",15.229,13.942,15.111,15.111
"PladumEVm019248",67.214,78.715,84.204,78.715
"PladumEVm019269",16.397,15.357,19.296,16.397
"PladumEVm019282",11.901,14.313,9.057,11.901
"PladumEVm019294",51.553,55.877,47.056,51.553
"PladumEVm019302",13.246,14.644,11.037,13.246
"PladumEVm019344",60.071,46.386,61.04,60.071
"PladumEVm019375",12.01,11.823,11.001,11.823
"PladumEVm019380",91.707,90.46,79.939,90.46
"PladumEVm019383",83.492,93.896,77.581,83.492
"PladumEVm019401",13.893,12.001,15.011,13.893
"PladumEVm019405",41.659,35.151,115.267,41.659
"PladumEVm019426",36.698,35.563,39.208,36.698
"PladumEVm019440",68.511,69.148,61.349,68.511
"PladumEVm019441",20.25,19.048,19.3,19.3
"PladumEVm019444",24.739,25.961,24.252,24.739
"PladumEVm019445",21.206,39.336,29.401,29.401
"PladumEVm019446",12.751,13.193,11.704,12.751
"PladumEVm019453",15.775,14.432,13.118,14.432
"PladumEVm019506",40.041,43.515,42.216,42.216
"PladumEVm019508",162.613,187.496,158.237,162.613
"PladumEVm019522",37.992,46.921,42.579,42.579
"PladumEVm019541",20.651,23.304,21.508,21.508
"PladumEVm019568",10.993,10.462,10.447,10.462
"PladumEVm019571",15.103,15.158,13.982,15.103
"PladumEVm019577",10.408,11.363,10.133,10.408
"PladumEVm019578",29.266,34.712,29.562,29.562
"PladumEVm019582",12.426,11.524,35.122,12.426
"PladumEVm019584",28.443,26.202,24.494,26.202
"PladumEVm019589",31.693,29.6,33.563,31.693
"PladumEVm019597",14.388,14.849,50.364,14.849
"PladumEVm019598",30.634,32.285,29.838,30.634
"PladumEVm019608",1035.998,1154.628,853.189,1035.998
"PladumEVm019618",39.057,42.271,44.256,42.271
"PladumEVm019619",19.421,26.878,20.533,20.533
"PladumEVm019626",30.769,36.807,37.451,36.807
"PladumEVm019632",11.233,12.986,11.139,11.233
"PladumEVm019634",18.022,19.561,15.878,18.022
"PladumEVm019641",10.27,11.351,11.886,11.351
"PladumEVm019662",57.126,64.023,56.693,57.126
"PladumEVm019683",28.764,24.499,80.39,28.764
"PladumEVm019685",14.347,14,13.369,14
"PladumEVm019686",61.147,75.801,72.623,72.623
"PladumEVm019689",14.601,17.657,17.325,17.325
"PladumEVm019697",31.44,38.039,31.914,31.914
"PladumEVm019701",15.788,14.1,18.286,15.788
"PladumEVm019707",25.217,18.961,23.329,23.329
"PladumEVm019714",18.296,11.478,14.735,14.735
"PladumEVm019715",28.493,33.658,38.208,33.658
"PladumEVm019717",36.677,40.54,27.462,36.677
"PladumEVm019745",20.581,28.954,19.247,20.581
"PladumEVm019756",12.886,14.181,13.056,13.056
"PladumEVm019757",11.567,13.84,14.175,13.84
"PladumEVm019763",30.81,29.116,26.79,29.116
"PladumEVm019770",12.442,10.646,12.018,12.018
"PladumEVm019772",20.125,19.012,18.754,19.012
"PladumEVm019781",10.765,10.888,11.315,10.888
"PladumEVm019808",18.224,19.393,15.914,18.224
"PladumEVm019816",13.774,20.754,15.968,15.968
"PladumEVm019819",13.34,16.555,14.218,14.218
"PladumEVm019826",86.085,100.212,82.258,86.085
"PladumEVm019832",30.233,30.733,34.918,30.733
"PladumEVm019833",131.087,171.019,139.378,139.378
"PladumEVm019839",72.789,73.934,69.812,72.789
"PladumEVm019840",21.788,18.807,24.53,21.788
"PladumEVm019845",12.039,11.21,11.851,11.851
"PladumEVm019847",23.19,24.471,25.909,24.471
"PladumEVm019852",50.935,51.536,50.3,50.935
"PladumEVm019878",11.327,16.147,16.733,16.147
"PladumEVm019893",40.551,44.939,46.099,44.939
"PladumEVm019898",27.35,22.952,70.95,27.35
"PladumEVm019900",9.874,11.727,10.504,10.504
"PladumEVm019915",13.143,12.741,12.588,12.741
"PladumEVm019921",19.266,16.036,18.253,18.253
"PladumEVm019936",17.281,18.357,15.665,17.281
"PladumEVm019948",10.825,12.395,10.254,10.825
"PladumEVm019954",13.608,17.883,12.572,13.608
"PladumEVm019980",38.76,34.2,113.11,38.76
"PladumEVm019999",10.717,15.489,11.864,11.864
"PladumEVm020002",10.439,12.205,10.344,10.439
"PladumEVm020066",12.034,20.437,11.207,12.034
"PladumEVm020069",85.002,87.196,80.993,85.002
"PladumEVm020072",15.054,14.575,14.737,14.737
"PladumEVm020079",13.895,14.514,43.51,14.514
"PladumEVm020105",11.086,12.172,10.385,11.086
"PladumEVm020119",11.273,10.404,11.911,11.273
"PladumEVm020153",22.432,27.672,24.056,24.056
"PladumEVm020157",10.724,12.435,12.53,12.435
"PladumEVm020159",31.206,32.605,28.461,31.206
"PladumEVm020168",17.326,22.861,18.328,18.328
"PladumEVm020175",15.241,14.938,12.676,14.938
"PladumEVm020184",12.028,22.137,18.659,18.659
"PladumEVm020186",34.929,58.568,56.938,56.938
"PladumEVm020226",7.938,11.378,10.982,10.982
"PladumEVm020228",59.473,73.612,55.173,59.473
"PladumEVm020244",168.934,184.802,144.142,168.934
"PladumEVm020245",22.096,17.755,60.601,22.096
"PladumEVm020248",12.388,12.166,12.426,12.388
"PladumEVm020259",19.466,18.031,18.706,18.706
"PladumEVm020264",14.085,17.804,14.995,14.995
"PladumEVm020265",29.05,28.45,28.702,28.702
"PladumEVm020274",37.648,34.301,34.156,34.301
"PladumEVm020275",10.073,10.792,11.482,10.792
"PladumEVm020294",72.562,102.962,98.709,98.709
"PladumEVm020305",21.01,22.526,24.071,22.526
"PladumEVm020342",19.571,13.9,15.715,15.715
"PladumEVm020367",16.893,14.062,12.946,14.062
"PladumEVm020377",52.295,51.757,63.671,52.295
"PladumEVm020385",25.027,34.814,26.623,26.623
"PladumEVm020394",26.146,37.431,31.136,31.136
"PladumEVm020431",17.583,18.58,12.943,17.583
"PladumEVm020432",1375.664,1494.87,1301.428,1375.664
"PladumEVm020435",1758.434,2086.329,1590.27,1758.434
"PladumEVm020447",31.438,26.055,25.431,26.055
"PladumEVm020458",23.448,23.884,22.293,23.448
"PladumEVm020461",11.624,13.982,11.605,11.624
"PladumEVm020465",19.175,17.905,17.468,17.905
"PladumEVm020475",102.892,117.284,106.196,106.196
"PladumEVm020496",9.298,25.36,15.265,15.265
"PladumEVm020500",12.232,14.114,12.741,12.741
"PladumEVm020514",8.826,12.458,11.747,11.747
"PladumEVm020528",17.271,19.825,17.452,17.452
"PladumEVm020529",33.734,28.108,37.985,33.734
"PladumEVm020535",15.251,15.356,14.74,15.251
"PladumEVm020575",29.455,26.654,30.872,29.455
"PladumEVm020592",30.841,40.76,35.492,35.492
