""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm051697"	5.89213553910171	4.27628988203858	287.817125759308	1.48658912211341e-64	5.19399373375204e-60
"PladumEVm022248"	4.47563137546974	4.68642743818982	280.584550999123	5.60031963753909e-63	9.78347839079892e-59
"PladumEVm016437"	3.57826396218624	3.18213039686846	245.021286283465	3.16145582208167e-55	3.68193683225705e-51
"PladumEVm005722"	3.22479830021333	3.40469682401621	236.32175113775	2.49317807210072e-53	2.17772871652818e-49
"PladumEVm013553"	5.43195896372003	5.04975316666997	227.799952364081	1.79947622224821e-51	1.2574379945826e-47
"PladumEVm017982"	6.42780499073187	5.11473988422588	198.608118638962	4.20316795366204e-45	2.44757475221663e-41
"PladumEVm040283"	3.13192757834859	4.96132909642437	198.049227591721	5.5660140035208e-45	2.77815661812876e-41
"PladumEVm018416"	3.02784349599546	3.66263905188616	197.397943841633	7.72106075187507e-45	3.37207677012204e-41
"PladumEVm026805"	-3.26184151375915	4.2499069659854	196.135899445114	1.45581230255565e-44	5.65162511544352e-41
"PladumEVm028923"	3.72341399077126	4.21334752300027	191.878035758342	1.23710549473272e-43	4.32232288804666e-40
"PladumEVm053942"	-3.88566538449664	4.61449980505082	170.040832253314	7.24850298981685e-39	2.30232223601101e-35
"PladumEVm016416"	2.82581210243747	4.27073625857279	169.5180928029	9.42802402170814e-39	2.74504776078717e-35
"PladumEVm033225"	2.78086044910452	5.60786694936856	165.595538532809	6.77980620196761e-38	1.82215114531189e-34
"PladumEVm041312"	2.76916362599403	5.34958937738362	150.08152191785	1.66395283535804e-34	4.15263200818391e-31
"PladumEVm025421"	2.70542752632225	4.33348435254734	149.463734591977	2.27078461459582e-34	5.28926290995755e-31
"PladumEVm064304"	-2.41755203247397	4.65389987956535	144.510612979496	2.74760510191949e-33	5.99991091599782e-30
"PladumEVm012772"	4.29353011651855	2.81142303103529	141.39329882304	1.31990261091639e-32	2.7127104307534e-29
"PladumEVm060572"	2.78134115801265	3.42591801484747	138.030340022499	7.17718198805726e-32	1.39313089711518e-28
"PladumEVm045566"	3.42562691321891	9.30301197974312	135.302008930279	2.83581204041214e-31	5.21475983578735e-28
"PladumEVm004084"	2.09321866035075	4.92479620045993	133.128965236373	8.4725314000581e-31	1.48010887293315e-27
"PladumEVm044059"	3.55779950787975	4.37834917627479	132.184301788403	1.36354069895913e-30	2.26860707052063e-27
"PladumEVm047370"	-2.57070846909633	6.3300446917035	127.957828846801	1.14653411796183e-29	1.82085252488492e-26
"PladumEVm024667"	4.33986797564136	3.77432289931637	126.075526369427	2.96000893687148e-29	4.49651096718924e-26
"PladumEVm027508"	1.90340579272049	4.83738295586808	124.843388300957	5.5074214139948e-29	8.01765819931518e-26
"PladumEVm011122"	4.0659918528348	2.98066702438653	123.993146192867	8.45350904870757e-29	1.18142861061117e-25
"PladumEVm015436"	2.37155219588511	4.72630121811875	123.329819193541	1.1809277364803e-28	1.58693977634173e-25
"PladumEVm005430"	4.58259026454561	2.99193545583951	122.713914934994	1.61077684956548e-28	2.08440490173957e-25
"PladumEVm006492"	2.25445805641991	2.87774977579265	119.665221586213	7.48905473274288e-28	9.34500297526084e-25
"PladumEVm039687"	2.36648692663562	2.28452542352104	119.425705675151	8.45016713093904e-28	1.01807030823407e-24
"PladumEVm045311"	-3.17642133262856	3.58404685765436	117.666807406432	2.05104377205408e-27	2.38871394505992e-24
"PladumEVm030309"	-2.29118771614669	3.94962461282064	113.301844101024	1.85304840972962e-26	2.08850510927559e-23
"PladumEVm070357"	2.3501118175639	4.74353589454455	110.657909483653	7.0315227849204e-26	7.67732420569793e-23
"PladumEVm016424"	3.12309961646414	2.30347290578142	110.412860164754	7.95672286772003e-26	8.42424061440212e-23
"PladumEVm037147"	1.87149833159799	3.94983896819168	110.203431057638	8.84333953175283e-26	9.08757176176213e-23
"PladumEVm020024"	2.51523277259515	3.57657308607016	108.63277214694	1.95318391331341e-25	1.94977979277877e-22
"PladumEVm020447"	-1.93245896466766	4.23255561735949	106.545620198812	5.59886700010981e-25	5.43385594768991e-22
"PladumEVm015907"	2.74350786031197	1.47158389218053	105.442369817769	9.76983846555999e-25	9.22563205805948e-22
"PladumEVm064753"	2.14104258185153	2.68035501886594	104.25776453949	1.77635520995115e-24	1.63326512317061e-21
"PladumEVm018936"	4.2533737311585	0.788697568069775	103.876074587224	2.15374635174861e-24	1.9294806098396e-21
"PladumEVm015749"	1.82329797149509	2.61868731693996	102.026682839221	5.47789123503492e-24	4.78480104652213e-21
"PladumEVm048242"	4.29568313409861	0.484464797697848	101.125465158956	8.63377572096069e-24	7.35745097352794e-21
"PladumEVm022636"	3.38469729828982	1.51632139058914	99.4808417912391	1.98070150584363e-23	1.64770785506358e-20
"PladumEVm031671"	2.89363715127201	1.37637126851316	99.1643935234783	2.32387876756309e-23	1.88823256418341e-20
"PladumEVm005823"	-2.23543533001202	3.071123022156	98.167016414479	3.84542055967118e-23	3.05352611214435e-20
"PladumEVm000424"	-1.73194779314823	4.84687871495436	96.7541789566343	7.8491750233243e-23	6.09427391422061e-20
"PladumEVm032615"	2.52686025087363	3.43073478810257	96.4251761394553	9.26810904650409e-23	7.03953178208275e-20
"PladumEVm040119"	1.65619687504298	4.80182250051571	94.1177613722438	2.97299567416287e-22	2.21007437999099e-19
"PladumEVm070914"	4.02161158657548	2.54112273159591	93.5829568375674	3.895273474184e-22	2.83535333155239e-19
"PladumEVm015569"	2.53504852313131	7.01626133065841	92.8538773606896	5.63014117478692e-22	4.01452045930368e-19
"PladumEVm015182"	1.92980485096124	6.89704089097462	90.8174677587399	1.57556293334533e-21	1.10097186656305e-18
"PladumEVm096958"	8.90322613845032	-0.288553010512164	88.3328701827395	5.53165678547806e-21	3.78961875348663e-18
"PladumEVm092610"	3.16869880543672	1.21235075584232	88.2213135706641	5.85258805067884e-21	3.93237642120516e-18
"PladumEVm021059"	3.23967076872766	0.731234248504957	87.5427216786647	8.24789071033538e-21	5.4372274250643e-18
"PladumEVm092515"	3.13854970023168	1.48599677500152	87.1387658042537	1.01168040717367e-20	6.54575958263717e-18
"PladumEVm038564"	2.40812170431896	4.15673272656897	85.9776541399456	1.81980444332008e-20	1.15603904445746e-17
"PladumEVm040446"	-2.87347551199076	1.30671536385986	85.9350127028485	1.85947156911193e-20	1.1601442348786e-17
"PladumEVm020236"	2.11054098005804	2.39070411433733	85.6975125154967	2.09676502755284e-20	1.28524339118717e-17
"PladumEVm015580"	3.85523397321664	5.68046181620853	85.3310575708482	2.5236806517367e-20	1.52025652225911e-17
"PladumEVm028943"	2.44159184679556	2.74524717672066	84.4585374414048	3.92357354615163e-20	2.32348705303376e-17
"PladumEVm098962"	-1.83788168443283	3.35757420152536	84.231093939967	4.4019282304953e-20	2.56331617408792e-17
"PladumEVm010603"	2.37803302058316	2.03093023675434	83.4233906932824	6.62336382557512e-20	3.79366735576671e-17
"PladumEVm021990"	-2.24565498503866	6.52732409394301	83.3065456206507	7.02665537087598e-20	3.9597469677909e-17
"PladumEVm005535"	1.67952347930262	4.12843172122179	83.2447974727415	7.24960681282129e-20	4.02053987989148e-17
"PladumEVm019309"	1.96125078879052	3.75135549620092	83.1297370816186	7.68410029593104e-20	4.19491844124273e-17
"PladumEVm070260"	-1.58720176480445	3.08078636222466	83.0543772910921	7.98269723446338e-20	4.29088397961409e-17
"PladumEVm032627"	2.57275203467744	3.51673009326251	82.7096256189016	9.50373201233555e-20	5.03107413301503e-17
"PladumEVm030894"	-2.59782164097645	4.53518794112172	82.6613882785459	9.73851131499251e-20	5.07841562439587e-17
"PladumEVm027005"	2.60896333790475	1.96017617869838	81.2557144998487	1.98321296600333e-19	1.01899232087045e-16
"PladumEVm027848"	2.00051182259116	3.1836281672419	80.7646923066148	2.54260560354799e-19	1.28747966930961e-16
"PladumEVm030230"	2.05990192684654	4.35274184338943	79.9622457381258	3.8163259106064e-19	1.90483729986681e-16
"PladumEVm097343"	-2.45430518829714	3.39129920427296	79.6251827730486	4.52619592255579e-19	2.22733463856587e-16
"PladumEVm024482"	2.08990120324493	3.16067695204977	79.1554505081538	5.74101556563789e-19	2.78590753955309e-16
"PladumEVm046877"	2.92939946113614	4.9657295048376	78.9968716951135	6.22083620035203e-19	2.97739446580958e-16
"PladumEVm000512"	1.67712734199256	5.03521812011255	78.275445500029	8.96290779317603e-19	4.2318248025105e-16
"PladumEVm103572"	8.88637484667849	-0.391123407138087	78.1919211167975	9.35001419754515e-19	4.3557352806404e-16
"PladumEVm020011"	2.51072032326331	3.61351187298349	77.9502088305297	1.05670926074427e-18	4.85794274488738e-16
"PladumEVm068229"	4.03483429509932	0.896234946751831	77.4893861192102	1.33437606297694e-18	6.054774709656e-16
"PladumEVm057844"	-2.07745033383405	1.83646313755515	76.9873912554641	1.72052889101209e-18	7.70686652859891e-16
"PladumEVm019194"	2.54460116753341	3.77486540606978	76.3256438255917	2.40539923649879e-18	1.06382587245609e-15
"PladumEVm041437"	-3.42255529087966	8.11606693491341	76.1805319211187	2.58881410957209e-18	1.12681726564902e-15
"PladumEVm036675"	2.65921302371695	1.8172788601993	76.1626752569537	2.61233001853431e-18	1.12681726564902e-15
"PladumEVm076855"	-2.21804755996831	1.81988581336567	76.0902193877852	2.70996203099095e-18	1.1546751634243e-15
"PladumEVm037423"	2.13944597961346	2.6754821204053	76.0650356981181	2.74474422485521e-18	1.15540504183393e-15
"PladumEVm009286"	1.81468761842422	4.88252320497455	75.9370366924055	2.9285536135267e-18	1.21810398455963e-15
"PladumEVm015807"	1.71956900025005	4.84868729276414	74.7899266382092	5.23561645890776e-18	2.1520847465621e-15
"PladumEVm100167"	2.67619237400721	2.64723172830431	74.7010188168598	5.47678527208011e-18	2.22503954210706e-15
"PladumEVm061919"	-1.68439562406473	6.18850165102868	74.5589195694061	5.88552528155086e-18	2.36361342312765e-15
"PladumEVm033648"	-3.13910538327542	3.91701577458825	74.5235990601017	5.99177203327255e-18	2.37893776216488e-15
"PladumEVm101891"	-8.46406948883767	-0.693688788173063	74.3199105566635	6.64301152304889e-18	2.58334190892981e-15
"PladumEVm009778"	1.9449474332498	8.1914588511842	74.3165062911458	6.65447699715741e-18	2.58334190892981e-15
"PladumEVm042103"	-1.67335754643761	5.16221056011649	72.5972919864532	1.58997095346654e-17	6.10461485089751e-15
"PladumEVm045284"	-2.00167932644914	2.28644468154515	71.9906423796643	2.16220279421461e-17	8.12600186921256e-15
"PladumEVm017747"	-2.11817683958249	1.86643061950921	71.9899473236843	2.16296452055516e-17	8.12600186921256e-15
"PladumEVm085757"	-3.39227167804966	2.42268366379949	71.3963225507196	2.92216277086938e-17	1.08614303246176e-14
"PladumEVm112722"	-1.93791930198306	3.85977618249505	70.8671565217903	3.82106339006161e-17	1.40530667142487e-14
"PladumEVm030571"	1.78943844902908	6.64653135908978	70.6298496823732	4.30946999402411e-17	1.56842262626259e-14
"PladumEVm020573"	1.51508060301079	3.16967838265246	70.4948848709651	4.6146144365905e-17	1.66216509072202e-14
"PladumEVm028870"	1.74079994090116	2.39924055070949	70.325462336104	5.02844466765712e-17	1.79274314533951e-14
"PladumEVm070047"	2.16419077816776	3.00203146690512	69.8742048520022	6.32096738129628e-17	2.23079070035465e-14
"PladumEVm096304"	-3.75730323333124	0.812662392504938	69.8219790135662	6.49056137381535e-17	2.26773723839734e-14
"PladumEVm020735"	-1.53684147516505	3.17797693589131	69.7074761798356	6.87848951320417e-17	2.37948064457268e-14
"PladumEVm025081"	-1.83294915446907	2.63372256229842	69.0928103456292	9.39371786289711e-17	3.21771674913492e-14
"PladumEVm024181"	1.57045220639119	6.60217972558428	68.689837034029	1.15233244153268e-16	3.90886826938937e-14
"PladumEVm020736"	3.70751380437044	4.0189635480282	68.2188576640194	1.46319738217202e-16	4.91563974381809e-14
"PladumEVm109730"	2.88054235515614	2.90705523359216	67.7323265229581	1.8726790302475e-16	6.23138406074451e-14
"PladumEVm025552"	-2.83083048596004	0.732181164395842	66.587896837127	3.34634454349559e-16	1.10299935853955e-13
"PladumEVm084404"	2.15885784051508	4.71424683916467	66.3341451445693	3.8060804093238e-16	1.24280975160153e-13
"PladumEVm010409"	2.5895162972931	5.14812600026066	66.1765565934047	4.12287183555654e-16	1.33378721354176e-13
"PladumEVm032554"	2.01605037746653	3.28722380917268	66.0949396303127	4.29717617424711e-16	1.37742237020202e-13
"PladumEVm059792"	1.37364384232457	4.82538353408743	65.4306851720074	6.01943069111671e-16	1.91193535379024e-13
"PladumEVm048313"	8.55243210038446	-0.572578165197149	65.4079790385522	6.08918565733358e-16	1.91666718632052e-13
"PladumEVm014093"	1.5504285783558	4.22273128113415	65.0781211410048	7.1986901175043e-16	2.24566994656681e-13
"PladumEVm057675"	9.92647210198669	0.178512267937263	65.0587021587652	7.26997987285257e-16	2.24639711772246e-13
"PladumEVm014612"	1.3817505453426	3.64340855115159	65.0426047500304	7.32961079081716e-16	2.24639711772246e-13
"PladumEVm006282"	1.85701958817281	2.85343991434353	64.782245727246	8.36494608355679e-16	2.54141609750775e-13
"PladumEVm032132"	2.42907845982642	4.31134496403656	64.0138745830633	1.2354606412036e-15	3.72118615025971e-13
"PladumEVm031026"	-1.59335796115342	5.23167224033191	63.8228560239936	1.3612507435083e-15	4.06502048952448e-13
"PladumEVm018777"	1.57680850486402	4.30523829254336	62.8344361955438	2.24833268305404e-15	6.65716064518857e-13
"PladumEVm016215"	-2.10935504361392	1.35790206980402	62.2652130469826	3.00181052632803e-15	8.81346705709035e-13
"PladumEVm016300"	-1.34335966156314	3.85285751801238	61.8059983402094	3.79017994590815e-15	1.10354247608404e-12
"PladumEVm024752"	1.82434859190341	3.79548576942719	61.0486822657684	5.56807756761205e-15	1.60779390194048e-12
"PladumEVm022594"	1.89382752261754	3.99687808416261	60.8755329217283	6.07998053031809e-15	1.74121671925233e-12
"PladumEVm042765"	1.93108285361427	5.55255901919843	60.7730718194619	6.40480607165749e-15	1.81932942550928e-12
"PladumEVm003651"	-1.46114556932081	6.07173824606116	60.753489117409	6.46883631677081e-15	1.8226989683198e-12
"PladumEVm068653"	1.70626421476329	4.20286487058162	60.6737038603184	6.73640146169047e-15	1.88290504536003e-12
"PladumEVm006523"	1.50763424243783	3.85037203676237	60.2788024654846	8.23292631244917e-15	2.28293819389414e-12
"PladumEVm091242"	4.10770198184655	6.26151200842663	60.2610855331813	8.30736481261697e-15	2.2854410959687e-12
"PladumEVm020342"	-2.01879381430815	3.4929423610511	59.9301213014302	9.82856937724664e-15	2.68281551149703e-12
"PladumEVm021968"	5.44886941739918	0.0414197901468073	59.8457481321155	1.02590744540146e-14	2.77861862285905e-12
"PladumEVm045829"	3.58314931117241	7.38974480992952	59.6379016360679	1.14018033497856e-14	3.06436620952429e-12
"PladumEVm025503"	5.39010530166536	3.03245974368108	59.5278951404209	1.20572875355161e-14	3.21579823819388e-12
"PladumEVm044055"	-1.76501183178636	2.99849814455896	59.4411730880648	1.26005007344245e-14	3.33521890272772e-12
"PladumEVm015717"	1.25428250471868	5.12987774643381	59.1049945290732	1.49479355252728e-14	3.9268114234399e-12
"PladumEVm000115"	-1.82288787336459	3.33658284562533	59.0608386430944	1.52871579144882e-14	3.98595530130078e-12
"PladumEVm058140"	4.27914607844196	8.74517115441528	58.9128358442938	1.64813550207346e-14	4.26549676347739e-12
"PladumEVm095151"	-1.40173264469439	5.30018907266061	58.7890510917984	1.75515236938441e-14	4.50906387014132e-12
"PladumEVm002131"	1.42479143425641	4.67700917180261	58.5160934566356	2.01634825138998e-14	5.10556767600502e-12
"PladumEVm043365"	2.14544220994675	4.5788680323976	58.5158800391173	2.01656698614355e-14	5.10556767600502e-12
"PladumEVm075919"	-2.73311210925092	3.52489510760038	58.4861150271662	2.04730730957515e-14	5.14610576181626e-12
"PladumEVm014013"	1.23130191580099	4.63576973694413	58.446980581601	2.08843867749541e-14	5.2119970680723e-12
"PladumEVm054322"	-2.05074025760571	1.91340294662043	58.2897559837681	2.26218971385903e-14	5.60557775975323e-12
"PladumEVm000154"	1.29160075286007	8.16188661006494	58.1670897163943	2.4077345504657e-14	5.92421390554374e-12
"PladumEVm039694"	1.59146027329717	4.24108532352468	57.3404114989008	3.66545938876324e-14	8.95576822265727e-12
"PladumEVm091096"	3.28332098721257	0.934485637377082	57.0771353015007	4.19049385624585e-14	1.01674767252343e-11
"PladumEVm019426"	1.33511320168391	5.86775646668777	57.0209561411015	4.31192582389132e-14	1.03899569904096e-11
"PladumEVm015186"	1.55298933194105	4.7185274913243	56.6989916167852	5.07895888885981e-14	1.21543660697173e-11
"PladumEVm070140"	-2.65472939959945	4.74582947024805	56.4808369660477	5.6748739426752e-14	1.34880558287843e-11
"PladumEVm045849"	3.05485996162597	3.76372524896223	56.3811880674248	5.96988040572016e-14	1.40933548307741e-11
"PladumEVm054074"	1.42713138258244	5.10671298211883	56.3193839232638	6.16050914661107e-14	1.44457737633184e-11
"PladumEVm003055"	1.35070729960094	3.74468666511476	56.2970320497199	6.23094089670398e-14	1.44627176151331e-11
"PladumEVm074708"	-1.57715005382399	3.92827828829536	56.2908623582842	6.25052336897194e-14	1.44627176151331e-11
"PladumEVm035366"	1.94264916774324	2.1556748288197	56.1768917431709	6.62354464315243e-14	1.52250017294146e-11
"PladumEVm020457"	1.62313840206678	2.90679407129192	56.1362159097784	6.76200113874162e-14	1.54416704435617e-11
"PladumEVm053711"	3.29305215816925	2.05248524658546	56.0283764971386	7.1432541954261e-14	1.62063739177917e-11
"PladumEVm139000"	1.47968291963303	3.64199515855125	56.013797107048	7.19642218267651e-14	1.62216641703571e-11
"PladumEVm046196"	-1.91581623682459	3.50061133514762	55.877219161551	7.71412767899216e-14	1.72771735241222e-11
"PladumEVm083190"	-2.27652763127228	2.61961029484385	55.8211992358776	7.93710316142312e-14	1.76502930193183e-11
"PladumEVm034553"	1.41173282333791	3.07888509780005	55.8101697753015	7.98175762629809e-14	1.76502930193183e-11
"PladumEVm034664"	1.85683789967889	1.76436619414145	55.7872140995635	8.07550489142412e-14	1.77452871321678e-11
"PladumEVm029776"	1.79644876331387	4.27890854538444	55.6975356283507	8.45241722101938e-14	1.84574378303247e-11
"PladumEVm010528"	3.74391015906021	0.937430034672335	55.4471124245614	9.60076296704339e-14	2.08348482798465e-11
"PladumEVm045587"	1.53812424557063	4.9168413391303	55.2739933317227	1.04846649602079e-13	2.26125746323891e-11
"PladumEVm135999"	3.5204765898387	1.83264301180482	55.156819908366	1.11286863055609e-13	2.38543049588953e-11
"PladumEVm044330"	3.45592593380495	4.58177390130654	54.7696574490089	1.35516937357793e-13	2.88708919167312e-11
"PladumEVm026885"	1.31517871980687	4.29597484279698	54.7177151801611	1.39146348625382e-13	2.94644501492256e-11
"PladumEVm126989"	-1.72888663826894	2.52037772800273	54.6308772329222	1.45432586878706e-13	3.06100551382837e-11
"PladumEVm101729"	2.17278927345627	4.87786758745928	54.2872272216334	1.73224134013252e-13	3.62411857382575e-11
"PladumEVm022066"	2.1209319038052	1.67065399603882	54.0828910271656	1.92207601214271e-13	3.99734605882464e-11
"PladumEVm092573"	3.25850855204506	1.86759982935204	53.866140848757	2.14624655394179e-13	4.437142505809e-11
"PladumEVm091749"	8.05972555657585	-1.02474155451149	53.8228503165792	2.19406081844171e-13	4.50931123150206e-11
"PladumEVm051987"	2.15772727648764	3.82308243580446	53.6474779975107	2.39891443246835e-13	4.90150124888957e-11
"PladumEVm014907"	1.79511468370345	3.83569001410155	53.432357106534	2.67651848256731e-13	5.43112219893605e-11
"PladumEVm106507"	2.00841171288095	3.18183067977563	53.4230616719399	2.68921302961143e-13	5.43112219893605e-11
"PladumEVm021837"	-1.96477226502083	0.955396194765272	53.3463408782389	2.79631607180886e-13	5.61497053062814e-11
"PladumEVm025751"	1.79613866311108	7.98153087168909	53.1223453642008	3.1340684602449e-13	6.25721245328551e-11
"PladumEVm029086"	1.93778461203262	4.49799525530187	53.0872676118789	3.19053855020846e-13	6.33376286396212e-11
"PladumEVm059175"	-1.90835840176347	5.43106095420888	52.8172162768387	3.66078297547894e-13	7.2262201344779e-11
"PladumEVm016305"	-1.91013706181709	4.65660187617829	52.7636190646368	3.76205620831725e-13	7.38440909339306e-11
"PladumEVm064440"	-1.8933421330041	1.44600953320459	52.4371805805739	4.4423335640247e-13	8.67098840186922e-11
"PladumEVm029028"	-1.83829056146826	2.01579097377149	52.3535332155026	4.6356379178578e-13	8.99803073400187e-11
"PladumEVm075631"	-4.93801921584676	0.273440691125906	52.2473955910722	4.8930791329986e-13	9.44526474186951e-11
"PladumEVm033969"	1.76299650569689	4.43160864607283	52.0856177413671	5.31326681525591e-13	1.02000125966058e-10
"PladumEVm033397"	-1.54104619170497	4.38156545131906	51.868465751646	5.93459154411373e-13	1.13305297245787e-10
"PladumEVm005214"	-1.53295122302849	3.56341880786819	51.7801794266309	6.20752997141118e-13	1.17872222647356e-10
"PladumEVm153456"	-1.63493429118757	3.63752431544571	51.7587347310057	6.27570110880131e-13	1.17965960160614e-10
"PladumEVm025233"	1.5234476817149	7.9576508844816	51.7573923411546	6.27999329971502e-13	1.17965960160614e-10
"PladumEVm096432"	-2.78277113355235	1.61786745039129	51.5719951965939	6.90190989923411e-13	1.28954989288417e-10
"PladumEVm017644"	-2.05526245596577	2.86886867288187	51.4214962232338	7.45181027706047e-13	1.38488723016072e-10
"PladumEVm026877"	2.37534411266572	3.87232524041299	51.1876623911634	8.39445655276875e-13	1.55181966929729e-10
"PladumEVm073293"	-2.20183658859717	2.6117047091776	51.0644010437564	8.93847133962525e-13	1.64369079018509e-10
"PladumEVm074405"	-2.70914641977314	1.61870319291848	51.041609012676	9.04286297467939e-13	1.65418109671373e-10
"PladumEVm100394"	-1.4935126884003	6.36401270146234	50.9740353955523	9.35958806871972e-13	1.70320128923437e-10
"PladumEVm001742"	-1.52291724527253	2.90363833733217	50.9223692346332	9.60922154557831e-13	1.7395678320257e-10
"PladumEVm011071"	1.60201841305732	2.90526714760085	50.8075354923351	1.01881811526774e-12	1.83487041903813e-10
"PladumEVm086471"	-2.35549873948814	4.04674747730067	50.7519084958696	1.04810603707418e-12	1.87715583537062e-10
"PladumEVm042566"	2.73138090138298	1.24595218673532	50.7426858899488	1.0530425705734e-12	1.87715583537062e-10
"PladumEVm003471"	-1.64603850311092	3.22747862975989	50.6782761517448	1.08817362812263e-12	1.92993392857749e-10
"PladumEVm002666"	-1.59768173868257	2.55284854856069	50.2758110695173	1.33586048921114e-12	2.35725402184586e-10
"PladumEVm016588"	1.93455290177922	6.68482693955214	49.8314971017192	1.6753283768755e-12	2.94123409203982e-10
"PladumEVm043990"	-1.37685308332156	4.67311567254575	49.8217875329522	1.68363953864726e-12	2.94123409203982e-10
"PladumEVm077181"	1.64826546967222	4.85707134009839	49.6817391885204	1.80821085679353e-12	3.1431382649507e-10
"PladumEVm014080"	2.30902229878297	8.2415870900073	49.6297701271409	1.85674783662043e-12	3.21153032988522e-10
"PladumEVm008993"	-1.36492773624047	3.09642335018244	49.5996020920892	1.8855194393205e-12	3.24522973844429e-10
"PladumEVm086987"	2.48607071371255	3.11514946452816	49.3282743180536	2.16519152922009e-12	3.70831504114807e-10
"PladumEVm065722"	1.5537294456275	3.55802892627388	49.2258223007714	2.28127827153045e-12	3.88807714775621e-10
"PladumEVm057733"	-2.57343595082623	2.00244099431184	49.0077911018723	2.54947819157734e-12	4.32408827842333e-10
"PladumEVm010362"	1.44012666674527	4.85116510876654	48.7058081817883	2.97384417851818e-12	5.01947544701675e-10
"PladumEVm044049"	-1.50934421474523	1.6625546319196	48.0385847597174	4.17913614326449e-12	7.0199441206499e-10
"PladumEVm014633"	1.52797647753436	3.10751440551058	47.9614506645621	4.34682044870483e-12	7.2666774955645e-10
"PladumEVm023167"	1.21335889036001	8.2977962279441	47.837157941468	4.63130735887891e-12	7.7053927529462e-10
"PladumEVm028668"	3.39133516377784	2.24517998205713	47.8042613702781	4.70967244874881e-12	7.79863723634287e-10
"PladumEVm010674"	1.23855317667049	3.44068367426581	47.7816293329148	4.76435490529486e-12	7.85197151113665e-10
"PladumEVm043994"	1.97799222028534	1.74916798934512	47.7388368429179	4.86949060381406e-12	7.98756489233143e-10
"PladumEVm038679"	4.71107483177658	1.8726322945231	47.6685671085305	5.04719508231656e-12	8.240371447713e-10
"PladumEVm128809"	-2.43885683978964	2.13614937368464	47.6368428679591	5.12953470248209e-12	8.33585176604753e-10
"PladumEVm012078"	-1.54675444809726	3.64089434939273	47.4825563118193	5.54955802622447e-12	8.97666703140078e-10
"PladumEVm071382"	-1.34365194485767	5.10792351364709	47.4280081799373	5.70615310334111e-12	9.18743240910761e-10
"PladumEVm039764"	-2.30624603279353	3.18215202571252	47.2457443085945	6.26217975776801e-12	1.00364357136081e-09
"PladumEVm058924"	2.32779445949268	6.35359140171621	47.1972123992499	6.41916724443196e-12	1.02410632124753e-09
"PladumEVm091150"	-2.21609902135398	3.31420049722842	47.0330156382559	6.98009226676475e-12	1.10853383503861e-09
"PladumEVm015232"	2.11757469249552	2.27716328307633	46.9251865555667	7.37488245344179e-12	1.16310093551942e-09
"PladumEVm037606"	1.31274878441699	3.72259785822313	46.9211034208848	7.39026324981569e-12	1.16310093551942e-09
"PladumEVm043764"	2.79864267150975	1.0949892549179	46.7865008839845	7.91567840629794e-12	1.2402057750567e-09
"PladumEVm069367"	-1.35217000736672	6.69666700271291	46.7109930984638	8.22662250293012e-12	1.28316948049052e-09
"PladumEVm018760"	-2.52993917486011	0.863545931951183	46.5917669643928	8.74267985531809e-12	1.3576021842887e-09
"PladumEVm065079"	2.66065839171356	3.15506312130265	46.4477407791668	9.40947836179998e-12	1.45468037381827e-09
"PladumEVm005759"	1.37869687185344	3.57315221945432	46.3454001702067	9.91399714950256e-12	1.52592575509458e-09
"PladumEVm002400"	-1.65560534444674	3.27014222876333	46.2967457538358	1.01632619890878e-11	1.55743074840675e-09
"PladumEVm161877"	1.62359483877777	3.38780834968621	46.2777489813629	1.02622796944784e-11	1.56573707530734e-09
"PladumEVm024693"	1.29738330193263	5.3744968308619	46.261079877752	1.03499597749103e-11	1.57224888945909e-09
"PladumEVm101984"	-1.31439547130999	4.81039986758732	46.2157434838074	1.05922421244717e-11	1.60208808479184e-09
"PladumEVm002101"	1.41465658854799	1.76985518825766	46.1362156932293	1.103103973066e-11	1.66126507392039e-09
"PladumEVm016353"	2.36521530612575	3.18395153169085	46.0753803947865	1.13789430659179e-11	1.70359800141196e-09
"PladumEVm148088"	-2.16949766934819	1.49834615675289	46.0700997630919	1.14096548936832e-11	1.70359800141196e-09
"PladumEVm033233"	1.11965889394017	6.75854732741271	45.9849693491453	1.19163749263155e-11	1.77168605766186e-09
"PladumEVm005568"	-1.41431198511313	3.86036424766854	45.9120211327945	1.23684653259005e-11	1.83110936449847e-09
"PladumEVm070927"	-1.74774837434147	1.82077822348702	45.8866833595908	1.25294781862965e-11	1.84711999304224e-09
"PladumEVm054058"	-1.2671103207465	3.3600184606456	45.8752747039236	1.26026596019736e-11	1.85010220098049e-09
"PladumEVm024997"	1.659113138578	4.55861153316989	45.8649566545607	1.26692136063338e-11	1.85209060331254e-09
"PladumEVm124671"	-2.16798395287996	3.25176382588812	45.8239484694742	1.29372222389166e-11	1.88339003252295e-09
"PladumEVm001215"	-1.63392252439148	4.51687213506246	45.7062251972472	1.37385467575429e-11	1.99174724133523e-09
"PladumEVm032052"	1.40811287939944	4.18013818102943	45.6849095192489	1.38888637066985e-11	2.0052190456543e-09
"PladumEVm142171"	3.13790120791024	1.55391768887978	45.5098868383106	1.51870290380174e-11	2.18361978419461e-09
"PladumEVm019313"	-1.68308011763732	1.40603819914466	45.4449402748067	1.56990567104581e-11	2.24798910822417e-09
