""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm141797"	-1.88006442724064	2.74943430851591	33.3864084278771	7.5550115131988e-09	1.59014787505815e-06
"PladumEVm097482"	-2.36266150337921	0.403584530599059	33.3485255597293	7.70362040723866e-09	1.61171732579947e-06
"PladumEVm010362"	-1.18144752427532	4.85116510876654	33.1026443790668	8.74197480076382e-09	1.80443155826719e-06
"PladumEVm006492"	-1.20738502699853	2.87774977579265	33.0969313227107	8.76769880177218e-09	1.80443155826719e-06
"PladumEVm003265"	1.31606119435861	1.54986961967086	33.0942753456463	8.7796835886952e-09	1.80443155826719e-06
"PladumEVm106202"	2.20794761743746	1.8040237006564	33.0758473315165	8.86329094234205e-09	1.81096211833035e-06
"PladumEVm087904"	-1.33746200306712	1.68238065168624	33.0028885849345	9.20220499292876e-09	1.85847306501698e-06
"PladumEVm046529"	1.2267040016	4.25312128495659	32.9791686532778	9.31516310801509e-09	1.8704740450054e-06
"PladumEVm013800"	1.57876746437703	1.57523877760155	32.9549868389209	9.43175049286451e-09	1.88306245982968e-06
"PladumEVm001052"	1.31228902844709	3.94578521461457	32.8884897553812	9.75994244022051e-09	1.937514937039e-06
"PladumEVm002408"	1.18412421816804	3.27847651990893	32.7500726381819	1.0480238709984e-08	2.06875175304029e-06
"PladumEVm002872"	1.48981276316772	1.80962906407484	32.7092014182715	1.07029358982609e-08	2.10084200758055e-06
"PladumEVm036990"	-1.11931857915264	6.69553525367392	32.6395972417181	1.10931556203578e-08	2.15339434830146e-06
"PladumEVm014067"	-1.15167753754808	4.40172042094053	32.6394607523401	1.10939346487954e-08	2.15339434830146e-06
"PladumEVm041931"	-1.38888296896882	4.37580574971757	32.3996574876945	1.25508594790069e-08	2.40942021613748e-06
"PladumEVm034391"	-1.16417061746518	3.38640047983954	32.3856473381883	1.26416740272592e-08	2.41359261660333e-06
"PladumEVm021083"	-1.0483135579888	3.54861668409972	32.2569099525373	1.35075861714356e-08	2.55103542293939e-06
"PladumEVm034157"	-1.50307708303247	2.74310824706876	32.226675689144	1.37194163908083e-08	2.57711123267984e-06
"PladumEVm007506"	2.12914779181349	1.5013094108973	32.1374938075929	1.43638334347738e-08	2.68373249399766e-06
"PladumEVm083213"	-1.13303868148444	5.37540761190663	32.007641124198	1.53567342159329e-08	2.85398370622596e-06
"PladumEVm071875"	-3.96358618704048	2.98938322341227	31.943037069146	1.58760430603103e-08	2.93488396023377e-06
"PladumEVm057844"	1.27371480722925	1.83646313755515	31.9263975348812	1.60126224841051e-08	2.94455272090605e-06
"PladumEVm037005"	-1.35613514328529	3.31307182389334	31.8769232683091	1.64257052238158e-08	3.00470007756492e-06
"PladumEVm027919"	1.70921492245133	1.73206340309881	31.8560413030668	1.66032458581159e-08	3.02027405404562e-06
"PladumEVm042735"	2.70890634730935	0.426766425057995	31.846648329999	1.66837314299437e-08	3.02027405404562e-06
"PladumEVm002861"	1.51470540131747	2.57011455009805	31.8124113607742	1.69804203524798e-08	3.05813869430563e-06
"PladumEVm026904"	-1.0923152940719	5.5567781845291	31.7583340948755	1.74598437752005e-08	3.12835631621401e-06
"PladumEVm129302"	-1.84080860519325	5.31020107701341	31.7403920063816	1.7621886865025e-08	3.1412811488628e-06
"PladumEVm059147"	4.68297698853758	0.127271995485054	31.6470153559131	1.84898546400509e-08	3.27927427039968e-06
"PladumEVm007914"	-1.28042744010484	4.02100756157098	31.5746489864418	1.91918741102659e-08	3.38659035120495e-06
"PladumEVm115173"	2.0902011945835	1.68308516484284	31.5089761207734	1.98520443557458e-08	3.48548029017791e-06
"PladumEVm074547"	1.41356724113722	2.69352574369719	31.3953229397956	2.10487334401587e-08	3.65881441624728e-06
"PladumEVm067734"	1.97624910064227	2.11774169072599	31.2555178452926	2.26203635215355e-08	3.91253901524223e-06
"PladumEVm008429"	-1.06500125607203	3.44668987119284	31.2225325441081	2.30079948810642e-08	3.95998193669705e-06
"PladumEVm045063"	-1.62664531127718	3.676264381093	31.0331134993068	2.53663634668721e-08	4.34448712337766e-06
"PladumEVm000564"	1.1734503239652	3.17366109653179	30.8591005844263	2.77457940112408e-08	4.72883071687191e-06
"PladumEVm002416"	1.62749415950655	2.70671055627089	30.8314942490285	2.81433120092574e-08	4.77329698199731e-06
