""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm129748"	-1.67285997944608	4.89556418495572	13.5207048432361	0.000235945782320236	0.00495117699008211
"PladumEVm009495"	1.43223733002204	1.28266074768529	13.517173624799	0.000236390171065803	0.00495752472200966
"PladumEVm004434"	-1.24916575197108	3.97991092188623	13.4985891345365	0.000238742888372881	0.00500386189373732
"PladumEVm116089"	-1.60924350796347	1.83246298397795	13.4948357656088	0.000239220905575815	0.00501087483208237
"PladumEVm062923"	-1.31457977421994	1.80843988054621	13.4932491170194	0.000239423266059007	0.00501210874346054
"PladumEVm092656"	1.07801967664772	2.81266683131454	13.4844828605134	0.000240544424244308	0.00503256385549215
"PladumEVm110383"	-1.60855233973612	3.30624074084627	13.48273085893	0.000240769129643639	0.00503425052101682
"PladumEVm110268"	3.63700648470546	0.776545581996829	13.4763282578031	0.000241592104767499	0.00504843693090409
"PladumEVm054722"	1.31769321537527	2.04530428498765	13.4662935272342	0.000242887652417745	0.00507247560539365
"PladumEVm015042"	-1.50900887129993	1.19689888886762	13.4523995834271	0.000244693015943801	0.00510103179239885
"PladumEVm011452"	1.59492572117962	1.40460214542903	13.4489144736676	0.00024514798491397	0.00510746895939725
"PladumEVm013335"	-1.16494488086276	2.99280703672287	13.4408718356275	0.000246201179940143	0.00512635460424832
"PladumEVm067013"	1.9614289825734	2.95056318404581	13.4333178642831	0.000247194535976551	0.00514397253870443
"PladumEVm123067"	1.59470973866788	2.71373619920536	13.4319841139354	0.000247370344794701	0.00514456695046552
"PladumEVm039897"	1.02572007106418	4.5849820146292	13.4229792024438	0.000248560632816057	0.00516624625220714
"PladumEVm132899"	-2.41118296519528	0.325860627631121	13.4151494395778	0.000249600277859711	0.00518477057558885
"PladumEVm067342"	1.60088143848213	1.32371997953601	13.3994261600546	0.000251701289625941	0.00522530680822386
"PladumEVm032826"	-1.48480984115113	0.912688527737178	13.3925362964543	0.00025262755048336	0.00524142160708914
"PladumEVm075816"	3.35336688592184	1.43457636639542	13.3851122824517	0.000253629467294895	0.00525908602837766
"PladumEVm062106"	1.20647525279193	7.13211508383274	13.3775017686811	0.000254660710687304	0.00527733723054787
"PladumEVm018204"	-1.61309460551398	1.41415288546687	13.3627123304684	0.000256676817782277	0.00531596404060165
