""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm026167"	0.395879091758141	2.63045390812619	1.58847193579622	0.207544587469488	0.554881345055456
"PladumEVm030634"	0.403592946678017	2.55948727772836	1.58840311916204	0.207554431967994	0.554881345055456
"PladumEVm007676"	-0.311323557324461	3.84531337377407	1.58818579959984	0.20758552403664	0.554922006451123
"PladumEVm134091"	0.935854358598664	0.465648864690116	1.58790786932704	0.207625295748001	0.554985862454243
"PladumEVm115802"	0.940583964033729	0.596770030758941	1.58774403227679	0.207648744984911	0.555006081779973
"PladumEVm002235"	-0.502923890358006	3.75648932844436	1.58755021436874	0.20767648928577	0.555032276489156
"PladumEVm044223"	0.534427246721097	1.12733339197341	1.5874536278384	0.207690316918607	0.555032276489156
"PladumEVm022840"	-0.452701024640063	0.767801198003638	1.58722519220257	0.207723024817637	0.555071585791202
"PladumEVm090226"	-0.478583689275865	2.10983607950705	1.58712899738876	0.207736800017338	0.555071585791202
"PladumEVm061692"	0.298875947255926	10.3758173985306	1.58698928870831	0.207756808372465	0.555082597516674
"PladumEVm032059"	-0.458052264744142	2.84603182002594	1.58686062422886	0.207775237049644	0.555089387312855
"PladumEVm013612"	-0.538852223135437	0.758328232535994	1.58670686124495	0.207797263133161	0.555105786115873
"PladumEVm163698"	-0.787420901576833	1.70085278116172	1.5859763061863	0.207901950668174	0.555313244971463
"PladumEVm001085"	0.352831466242707	2.50594779035606	1.58581237685211	0.207925450082349	0.555313244971463
"PladumEVm087595"	-0.682399055416922	1.89895673413437	1.58571706803931	0.207939114128352	0.555313244971463
"PladumEVm124663"	-0.785469553574965	0.5314635240665	1.58563449473845	0.207950953193059	0.555313244971463
"PladumEVm020496"	0.533831046246838	4.222091274961	1.58561051228908	0.207954391860288	0.555313244971463
"PladumEVm064850"	-0.70826581106322	1.93288957033541	1.58531741519204	0.207996422332679	0.555383033999348
"PladumEVm090868"	0.818688892423766	1.37307807994089	1.58486506875515	0.208061309067386	0.55548395197677
"PladumEVm076196"	-1.06208311772848	-0.301930269641054	1.58483227236724	0.208066014468645	0.55548395197677
"PladumEVm022811"	-0.686686290409026	0.0541192476550083	1.58393897659466	0.208194226843152	0.555703342866956
"PladumEVm039217"	0.299918490163602	4.02663587457567	1.58380508855019	0.208213451490302	0.555703342866956
"PladumEVm011995"	-1.31847248511982	-0.216621765226444	1.58368763450375	0.208230318149956	0.555703342866956
"PladumEVm109159"	-1.29609775429574	0.552132965678862	1.58359185206905	0.208244073914742	0.555703342866956
"PladumEVm030244"	-0.374835727664343	3.68218782412108	1.58338012876933	0.208274484305021	0.555703342866956
"PladumEVm019397"	0.546139856233841	0.415213689611869	1.58337929165556	0.208274604552362	0.555703342866956
"PladumEVm104183"	1.3520215116856	1.27304178157324	1.58336790368766	0.208276240386971	0.555703342866956
"PladumEVm036289"	-0.321821375974421	4.61456081662679	1.58329674244642	0.208286462749911	0.555703342866956
"PladumEVm090536"	1.19976676820647	0.726150071400093	1.58326282165445	0.208291335704676	0.555703342866956
"PladumEVm026346"	0.592084798336108	2.55032414299649	1.58251889202463	0.208398240223578	0.555918117660251
"PladumEVm123136"	-0.872089299548417	0.649140126130831	1.58248118313392	0.2084036608121	0.555918117660251
"PladumEVm096365"	-3.74606247110826	-0.319771151481926	1.58224383642776	0.208437782824006	0.555964089723936
"PladumEVm051014"	0.463517061067346	3.29550988503025	1.58208786295063	0.208460209859384	0.555964089723936
"PladumEVm052018"	0.493567672921013	1.1923094662842	1.58182212655641	0.20849842600475	0.555964089723936
"PladumEVm041692"	1.04384983282757	-0.425526134832612	1.58182116702612	0.208498564011966	0.555964089723936
"PladumEVm010730"	-0.42141713625731	1.49629027870462	1.58178928783112	0.208503149190683	0.555964089723936
"PladumEVm079460"	-0.816672958462088	1.10395626755606	1.5816973765813	0.208516369436517	0.555964089723936
"PladumEVm085853"	-0.350983477511426	6.80614024836741	1.58150114205776	0.208544598556505	0.555991665126702
"PladumEVm041931"	-0.427772686491652	4.37580574971757	1.58133238190369	0.208568878994904	0.555991665126702
"PladumEVm025902"	-0.402246853089884	4.46813864156426	1.5811709116997	0.208592113719676	0.555991665126702
"PladumEVm001006"	-0.396231678833554	2.77600228328027	1.581168526704	0.208592456931135	0.555991665126702
"PladumEVm055659"	0.608265367243638	0.510203589671551	1.58098146610594	0.208619377862225	0.555991665126702
"PladumEVm070364"	-0.376675984851791	4.08226024478904	1.58066109468615	0.208665493844869	0.555991665126702
"PladumEVm018578"	0.459721561936815	2.29426436585076	1.58061077863964	0.208672737702685	0.555991665126702
"PladumEVm112136"	-1.03560987348362	0.0740972737354529	1.58059432863444	0.208675106027591	0.555991665126702
"PladumEVm082317"	1.01264200082121	0.872250889959494	1.58057154885119	0.208678385709953	0.555991665126702
"PladumEVm018307"	-0.327198694549829	4.45383225056771	1.58051974857075	0.208685843798379	0.555991665126702
"PladumEVm116742"	0.94101372300299	1.69936030161911	1.5801763283398	0.208735296651924	0.556081016372214
"PladumEVm116090"	-0.560452797819833	1.04081372420175	1.57980148995964	0.208789289578594	0.556171019266825
"PladumEVm043116"	-1.08460612308057	0.787786037009864	1.57972077911048	0.208800917591315	0.556171019266825
"PladumEVm031396"	0.352556220862978	4.11762550435857	1.57912957749097	0.208886115383012	0.556355540887867
"PladumEVm014183"	0.544059923207078	0.743653901600049	1.57882507876159	0.208930012604754	0.556388700741877
"PladumEVm033999"	0.435366828657436	3.21700575063016	1.57878707297107	0.20893549237132	0.556388700741877
"PladumEVm005826"	-0.377076082486118	3.07392004936772	1.57871184711867	0.208946339117724	0.556388700741877
"PladumEVm106082"	-0.396220748828374	3.49022650005761	1.57818213733706	0.209022736354819	0.556526986600981
"PladumEVm085181"	0.904025464346858	1.05393549900963	1.57813089801032	0.209030128085082	0.556526986600981
"PladumEVm049915"	0.73939083779931	0.178159580128815	1.57703189239625	0.209188743963415	0.556906851976361
"PladumEVm079944"	-0.842275029469072	0.846843933615239	1.57681025517964	0.20922074939701	0.556949620051971
"PladumEVm055279"	0.896054050655272	1.6142987711249	1.57654752967344	0.209258695676944	0.556969527786297
"PladumEVm012098"	0.348727268165775	3.82868666596995	1.57653773695524	0.209260110227846	0.556969527786297
"PladumEVm076805"	-0.729399587415006	0.00921630822776482	1.57609390224897	0.209324233707353	0.557097760626234
"PladumEVm138704"	-0.356382371498434	4.23242247224037	1.57575506485352	0.209373203249948	0.557140242546812
"PladumEVm013526"	-0.610752843653663	0.713834282708162	1.57573649215522	0.209375887810137	0.557140242546812
"PladumEVm121899"	-0.589788972284788	0.741413355724995	1.5756524632343	0.209388034141853	0.557140242546812
"PladumEVm019322"	0.528201801448289	0.89842289426588	1.57543374988778	0.20941965294078	0.557181941372063
"PladumEVm028391"	2.14850806283888	-0.38455817773553	1.5750509152861	0.209475011915512	0.557286792150771
"PladumEVm105085"	-1.23556354358798	0.965814944512687	1.57493424590128	0.209491886085678	0.557289249881797
"PladumEVm013146"	-0.313273868268345	4.31273676699904	1.57472144161573	0.20952266862002	0.557303939710609
"PladumEVm047669"	0.343906000228429	4.95836824518743	1.57467553560145	0.209529309712314	0.557303939710609
"PladumEVm002106"	-0.61852720520064	1.94399205098032	1.57426056779847	0.209589353233122	0.557416512113312
"PladumEVm071761"	0.773770221892121	0.847054397554388	1.57405395767249	0.209619256160346	0.557416512113312
"PladumEVm112093"	-0.419850486205511	2.84768578643715	1.57405230425129	0.209619495482321	0.557416512113312
"PladumEVm087959"	0.554926712957616	0.911930767472151	1.5737217868274	0.209667342229369	0.557462779971527
"PladumEVm076595"	-0.456013260554157	1.47128890801367	1.5737116809462	0.209668805392422	0.557462779971527
"PladumEVm017221"	0.607439504272775	0.0334212375468367	1.57358923488801	0.209686534500335	0.557467495731791
"PladumEVm097332"	-0.669992906559141	0.75574947455426	1.57239187440593	0.209859995319309	0.557886203793757
"PladumEVm041624"	0.504531960447003	3.58931735027123	1.57180457772114	0.209945138719457	0.558039833952206
"PladumEVm001486"	-0.347171087404967	3.71607597779675	1.57177226565257	0.209949824352416	0.558039833952206
"PladumEVm015500"	-0.290659349184373	4.72795066837728	1.57166278093154	0.209965701855683	0.558039833952206
"PladumEVm038738"	-0.676278939752219	0.677382243325346	1.57121780228165	0.210030247416288	0.558168921767529
"PladumEVm024297"	0.334603186075131	4.17336612126851	1.5706472322641	0.210113044795625	0.558346491642404
"PladumEVm010659"	-0.591264023490023	1.74554490770581	1.57048686249683	0.210136323565311	0.558365884025279
"PladumEVm097558"	-0.592063627928775	0.389094382087332	1.57015447160562	0.21018458210856	0.558451643672319
"PladumEVm047431"	0.761904529778566	0.635769806578885	1.56937955931007	0.210297139611866	0.558667561687774
"PladumEVm010613"	-0.418344697664918	1.03950947440066	1.56932494321767	0.210305075398117	0.558667561687774
"PladumEVm037678"	0.555001869200249	1.61677646743887	1.56926478674049	0.210313816619803	0.558667561687774
"PladumEVm039762"	0.381647045810715	2.19820390597449	1.56909713758413	0.210338179667018	0.558686471390541
"PladumEVm144533"	-0.529563359253706	2.68808577127394	1.56894458698284	0.210360351473514	0.558686471390541
"PladumEVm073361"	1.0996535872696	0.357432175406424	1.56887889769195	0.210369899651955	0.558686471390541
"PladumEVm008939"	-0.463718907521181	2.24346546770435	1.56877572888983	0.210384896650887	0.558686471390541
"PladumEVm046716"	0.421373538608139	3.13506706234477	1.56805949136753	0.210489046520696	0.55892056516086
"PladumEVm012408"	-0.516546095009267	3.4588547780956	1.56770013738772	0.210541324087613	0.559016895075393
"PladumEVm008736"	-0.579206673780658	0.597950915612997	1.56745578998	0.210576879686492	0.559041789576432
"PladumEVm072978"	0.992999350851804	-0.394743381735664	1.56737526480289	0.210588598664117	0.559041789576432
"PladumEVm015383"	0.352462623999324	4.05033100039262	1.56702096785166	0.210640169335515	0.559041789576432
"PladumEVm110271"	0.321952044754558	3.34824657639306	1.56698252000819	0.210645766617749	0.559041789576432
"PladumEVm056198"	0.629202080676985	7.86505120355308	1.56696052127724	0.210648969298135	0.559041789576432
"PladumEVm022269"	0.737642635775233	0.0440741611189052	1.56690950127122	0.210656397256567	0.559041789576432
"PladumEVm001802"	-0.312633974558832	2.89573464998438	1.56686618681846	0.210662703613821	0.559041789576432
"PladumEVm090889"	-0.570699109980351	1.4203769050907	1.56672939257136	0.210682621608284	0.559052184732426
"PladumEVm030666"	0.343525104772878	3.17585477078395	1.56651969505924	0.21071315905232	0.559090755173832
"PladumEVm041721"	-1.13251023117434	3.35658180648125	1.56627051040812	0.210749453677982	0.559093211940608
"PladumEVm084799"	0.667021984161151	0.29860038943332	1.56621503579885	0.210757534759375	0.559093211940608
