"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm006533",9.628,6.851,8.363,8.363
"PladumEVm006540",10.276,8.182,9.267,9.267
"PladumEVm006542",35.409,23.97,27.797,27.797
"PladumEVm006546",9.506,6.516,8.733,8.733
"PladumEVm006549",24.686,18.457,20.025,20.025
"PladumEVm006553",28.868,24.012,37.587,28.868
"PladumEVm006556",7.291,6.364,7.594,7.291
"PladumEVm006566",5.709,5.096,8.112,5.709
"PladumEVm006569",11.316,10.959,15.639,11.316
"PladumEVm006576",17.081,15.796,21.164,17.081
"PladumEVm006580",6.788,6.208,7.149,6.788
"PladumEVm006589",10.651,8.083,12.08,10.651
"PladumEVm006601",9.744,7.935,7.534,7.935
"PladumEVm006602",102.699,94.67,104.091,102.699
"PladumEVm006603",14.795,13.591,19.203,14.795
"PladumEVm006611",7.667,8.098,8.765,8.098
"PladumEVm006614",9.34,8.51,8.424,8.51
"PladumEVm006628",29.333,28.323,36.505,29.333
"PladumEVm006651",9.276,8.769,10.047,9.276
"PladumEVm006653",12.041,4.036,5.76,5.76
"PladumEVm006656",21.306,16.169,18.274,18.274
"PladumEVm006661",47.733,40.679,45.105,45.105
"PladumEVm006668",6.072,4.233,5.338,5.338
"PladumEVm006669",6.693,5.241,5.516,5.516
"PladumEVm006676",14.052,10.702,14.377,14.052
"PladumEVm006679",5.86,5.024,5.434,5.434
"PladumEVm006680",3.733,6.4,6.336,6.336
"PladumEVm006686",5.951,6.009,3.925,5.951
"PladumEVm006690",7.668,5.898,6.778,6.778
"PladumEVm006693",41.895,42.317,57.204,42.317
"PladumEVm006695",8.666,7.801,7.635,7.801
"PladumEVm006713",30.565,54.093,48.653,48.653
"PladumEVm006716",7.971,7.204,7.291,7.291
"PladumEVm006718",115.122,75.6,124.56,115.122
"PladumEVm006723",8.86,6.982,10.004,8.86
"PladumEVm006725",10.428,7.343,8.085,8.085
"PladumEVm006726",5.37,4.467,6.13,5.37
"PladumEVm006727",8.783,4.079,5.955,5.955
"PladumEVm006732",5.746,3.621,6.743,5.746
"PladumEVm006737",7.995,6.012,7.2,7.2
"PladumEVm006738",5.066,4.603,5.54,5.066
"PladumEVm006739",10.985,9.849,13.358,10.985
"PladumEVm006740",12.427,11.416,17.978,12.427
"PladumEVm006744",10.049,8.896,9.862,9.862
"PladumEVm006764",34.218,38.44,34.625,34.625
"PladumEVm006765",12.55,7.813,16.186,12.55
"PladumEVm006770",2.845,5.941,6.337,5.941
"PladumEVm006774",20.702,13.778,15.182,15.182
"PladumEVm006776",7.037,5.081,5.923,5.923
"PladumEVm006778",171.942,174.286,181.824,174.286
"PladumEVm006795",17.965,15.063,18.933,17.965
"PladumEVm006799",9.479,11.631,13.056,11.631
"PladumEVm006802",5.2,3.671,5.711,5.2
"PladumEVm006804",86.041,53.755,68.661,68.661
"PladumEVm006807",36.475,92.081,67.617,67.617
"PladumEVm006812",5.853,5.382,5.058,5.382
"PladumEVm006815",5.883,4.963,5.675,5.675
"PladumEVm006817",9.748,7.95,9.861,9.748
"PladumEVm006823",7.404,7.275,7.868,7.404
"PladumEVm006827",23.591,22.211,27.732,23.591
"PladumEVm006832",30.337,29.703,37.288,30.337
"PladumEVm006835",27.397,32.257,32.105,32.105
"PladumEVm006837",14.607,9.92,13.412,13.412
"PladumEVm006844",7.249,5.297,6.154,6.154
"PladumEVm006848",9.882,7.539,7.035,7.539
"PladumEVm006849",15.324,14.493,18.644,15.324
"PladumEVm006853",9.076,6.159,9.793,9.076
"PladumEVm006858",5.946,5.278,6.935,5.946
"PladumEVm006860",21.741,25.864,28.844,25.864
"PladumEVm006864",65.083,65.594,63.896,65.083
"PladumEVm006873",3.431,6.333,5.639,5.639
"PladumEVm006874",10.886,11.992,13.208,11.992
"PladumEVm006878",8.458,8.27,10.724,8.458
"PladumEVm006890",7.066,8.505,12.486,8.505
"PladumEVm006892",5.743,2.83,6.962,5.743
"PladumEVm006894",3.639,6.079,5.768,5.768
"PladumEVm006896",9.999,8.039,8.95,8.95
"PladumEVm006897",8.833,5.45,6.541,6.541
"PladumEVm006906",131.1,115.641,164.689,131.1
"PladumEVm006908",39.664,22.059,39.446,39.446
"PladumEVm006911",68.89,57.492,66.736,66.736
"PladumEVm006914",7.139,7.379,7.558,7.379
"PladumEVm006915",22.891,18.811,21.781,21.781
"PladumEVm006920",11.518,9.637,9.512,9.637
"PladumEVm006930",8.817,6.464,6.941,6.941
"PladumEVm006931",10.848,10.091,11.779,10.848
"PladumEVm006932",19.456,14.777,21.461,19.456
"PladumEVm006935",13.789,16.162,18.645,16.162
"PladumEVm006939",10.347,7.326,14.061,10.347
"PladumEVm006940",46.466,39.823,45.014,45.014
"PladumEVm006941",7.583,7.64,7.35,7.583
"PladumEVm006945",7.181,4.43,6.535,6.535
"PladumEVm006947",8.586,6.43,8.966,8.586
"PladumEVm006948",5.617,6.993,5.074,5.617
"PladumEVm006949",10.181,13.01,11.783,11.783
"PladumEVm006950",12.724,11.74,14.899,12.724
"PladumEVm006951",36.458,43.523,42.433,42.433
"PladumEVm006954",42.825,27.817,34.387,34.387
"PladumEVm006978",6.836,9.076,8.898,8.898
"PladumEVm006981",8.982,9.384,10.899,9.384
"PladumEVm006986",10.158,8.111,10.853,10.158
"PladumEVm006988",9.265,11.089,10.223,10.223
"PladumEVm006995",9.87,10.327,12.353,10.327
"PladumEVm007009",22.751,32.151,23.397,23.397
"PladumEVm007015",5.643,3.904,5.416,5.416
"PladumEVm007016",13.672,8.403,13.669,13.669
"PladumEVm007023",11.478,10.822,12.791,11.478
"PladumEVm007024",9.112,6.496,7.385,7.385
"PladumEVm007026",11.033,8.271,11.34,11.033
"PladumEVm007036",24.768,20.8,25.266,24.768
"PladumEVm007041",11.378,8.128,8.742,8.742
"PladumEVm007043",5.99,5.931,9.63,5.99
"PladumEVm007045",8.516,7.623,9.513,8.516
"PladumEVm007046",6.893,7.389,7.236,7.236
"PladumEVm007049",8.315,5.51,5.79,5.79
"PladumEVm007060",9.592,8.094,13.18,9.592
"PladumEVm007063",5.189,5.784,5.728,5.728
"PladumEVm007073",5.129,5.565,5.221,5.221
"PladumEVm007074",29.729,28.099,30.472,29.729
"PladumEVm007076",15.964,14.506,14.861,14.861
"PladumEVm007082",18.377,13.464,20.221,18.377
"PladumEVm007083",6.164,4.254,6.374,6.164
"PladumEVm007088",6.326,4.747,9.014,6.326
"PladumEVm007089",10.829,10.341,13.652,10.829
"PladumEVm007091",10.529,6.547,8.73,8.73
"PladumEVm007096",26.637,18.046,25.359,25.359
"PladumEVm007105",23.281,16.309,23.337,23.281
"PladumEVm007118",5.415,5.921,6.569,5.921
"PladumEVm007120",7.11,5.671,8.02,7.11
"PladumEVm007122",9.049,3.964,5.705,5.705
"PladumEVm007129",8.715,4.797,6.216,6.216
"PladumEVm007138",9.725,6.703,11.292,9.725
"PladumEVm007141",16.61,15.875,19.601,16.61
"PladumEVm007146",14.173,11.428,14.389,14.173
"PladumEVm007166",71.356,61.376,88.445,71.356
"PladumEVm007174",13.93,12.665,18.192,13.93
"PladumEVm007191",7.573,5.336,8.053,7.573
"PladumEVm007201",38.209,27.575,35.13,35.13
"PladumEVm007202",25.411,22.61,35.789,25.411
"PladumEVm007206",23.133,21.1,22.329,22.329
"PladumEVm007211",20.531,14.458,17.514,17.514
"PladumEVm007214",9.399,8.465,8.844,8.844
"PladumEVm007227",12.033,13.144,11.277,12.033
"PladumEVm007240",15.075,12.326,15.536,15.075
"PladumEVm007242",9.612,7.676,10.055,9.612
"PladumEVm007244",17.924,16.418,21.725,17.924
"PladumEVm007245",8.331,7.096,8.439,8.331
"PladumEVm007250",6.206,4.306,6.864,6.206
"PladumEVm007255",13.492,12.712,12.498,12.712
"PladumEVm007256",40.383,21.575,28.274,28.274
"PladumEVm007264",7.5,5.18,8.209,7.5
"PladumEVm007269",8.013,7.339,9.222,8.013
"PladumEVm007272",10.731,9.285,12.383,10.731
"PladumEVm007281",9.768,8.259,9.237,9.237
"PladumEVm007290",13.849,12.369,15.411,13.849
"PladumEVm007293",5.16,4.904,5.765,5.16
"PladumEVm007294",6.589,3.051,5.232,5.232
"PladumEVm007301",25.093,21.776,30.605,25.093
"PladumEVm007307",16.578,13.563,15.184,15.184
"PladumEVm007311",5.844,5.273,4.959,5.273
"PladumEVm007312",5.35,5.935,7.337,5.935
"PladumEVm007318",53.853,31.087,44.895,44.895
"PladumEVm007320",23.717,23.129,27.23,23.717
"PladumEVm007326",6.276,5.448,7.491,6.276
"PladumEVm007344",5.559,5.587,4.956,5.559
"PladumEVm007345",20.885,18.893,23.227,20.885
"PladumEVm007354",14.918,14.522,16.466,14.918
"PladumEVm007355",16.135,16.53,15.86,16.135
"PladumEVm007356",6.122,5.8,6.768,6.122
"PladumEVm007366",9.316,9.926,11.245,9.926
"PladumEVm007375",6.093,5.323,4.411,5.323
"PladumEVm007376",13.257,16.564,15.1,15.1
"PladumEVm007385",478.381,523.746,669.381,523.746
"PladumEVm007393",8.222,6.387,7.854,7.854
"PladumEVm007395",14.405,12.479,17.478,14.405
"PladumEVm007401",16.431,17.045,26.412,17.045
"PladumEVm007408",12.344,10.376,12.54,12.344
"PladumEVm007424",9.684,8.82,12.463,9.684
"PladumEVm007427",14.28,7.78,5.552,7.78
"PladumEVm007428",10.296,11.844,12.823,11.844
"PladumEVm007429",12.767,9.407,12.085,12.085
"PladumEVm007435",7.493,7.865,9.959,7.865
"PladumEVm007439",11.827,8.782,10.735,10.735
"PladumEVm007445",6.784,8.322,9.683,8.322
"PladumEVm007448",21.279,21.172,20.31,21.172
"PladumEVm007450",7.711,6.413,4.754,6.413
"PladumEVm007456",10.816,7.049,11.043,10.816
"PladumEVm007458",10.776,8.036,8.66,8.66
"PladumEVm007461",13.45,12.33,11.27,12.33
"PladumEVm007463",7.723,5.347,7.716,7.716
"PladumEVm007471",6.07,5.097,5.309,5.309
"PladumEVm007474",8.292,6.888,7.093,7.093
"PladumEVm007475",27.73,30.901,40.127,30.901
"PladumEVm007484",20.098,11.695,10.346,11.695
"PladumEVm007488",7.378,5.232,8.398,7.378
"PladumEVm007490",20.979,18.055,22.88,20.979
"PladumEVm007501",14.088,16.063,15.374,15.374
"PladumEVm007502",12.821,7.882,8.895,8.895
"PladumEVm007507",6.633,5.668,4.17,5.668
"PladumEVm007510",9.415,12.576,14.345,12.576
"PladumEVm007514",24.634,21.127,25.736,24.634
"PladumEVm007519",19.482,15.937,16.759,16.759
"PladumEVm007522",7.032,5.767,6.997,6.997
"PladumEVm007529",8.634,7.879,7.459,7.879
"PladumEVm007538",5.937,5.315,7.056,5.937
"PladumEVm007560",18.853,15.028,16.26,16.26
"PladumEVm007561",6.315,5.894,5.659,5.894
"PladumEVm007562",11.474,17.193,20.297,17.193
"PladumEVm007564",8.403,5.147,5.739,5.739
"PladumEVm007567",61.704,56.183,64.531,61.704
"PladumEVm007572",55.111,36.847,48.338,48.338
"PladumEVm007579",6.008,6.806,8.731,6.806
"PladumEVm007580",7.636,7.077,3.535,7.077
"PladumEVm007585",16.638,11.511,12.717,12.717
"PladumEVm007587",30.277,22.487,29.352,29.352
"PladumEVm007590",14.323,6.45,7.559,7.559
"PladumEVm007592",9.649,6.847,9.612,9.612
"PladumEVm007600",6.285,4.724,6.63,6.285
"PladumEVm007608",9.975,11.244,11.445,11.244
"PladumEVm007609",8.092,8.05,7.612,8.05
"PladumEVm007613",11.2,5.517,11.055,11.055
"PladumEVm007615",49.603,41.632,51.683,49.603
"PladumEVm007627",50.745,46.067,51.941,50.745
"PladumEVm007630",6.13,5.427,5.779,5.779
"PladumEVm007634",16.642,16.129,16.624,16.624
"PladumEVm007637",9.431,6.739,5.542,6.739
"PladumEVm007638",7.003,6.701,8.05,7.003
"PladumEVm007640",15.749,16.671,19.212,16.671
"PladumEVm007641",13.112,9.38,13.49,13.112
"PladumEVm007643",13.133,9.05,10.893,10.893
"PladumEVm007648",14.557,12.318,15.855,14.557
"PladumEVm007656",15.931,11.083,14.105,14.105
"PladumEVm007657",5.591,4.797,5.337,5.337
"PladumEVm007669",5.543,4.996,5.757,5.543
"PladumEVm007676",15.348,11.632,14.949,14.949
"PladumEVm007677",14.236,12.375,14.848,14.236
"PladumEVm007680",36.348,33.631,36.545,36.348
"PladumEVm007681",9.682,4.955,7.985,7.985
"PladumEVm007682",7.62,5.906,7.514,7.514
"PladumEVm007692",5.749,5.117,6.145,5.749
"PladumEVm007697",9.651,15.104,18.177,15.104
"PladumEVm007709",15.156,8.525,8.437,8.525
"PladumEVm007712",31.995,25.85,33.084,31.995
"PladumEVm007719",2.763,7.869,8.641,7.869
"PladumEVm007724",7.057,5.513,6.286,6.286
"PladumEVm007732",6.863,4.958,5.795,5.795
"PladumEVm007736",16.356,16.024,16.441,16.356
"PladumEVm007739",22.911,29.952,24.911,24.911
"PladumEVm007740",10.083,10.077,11.14,10.083
"PladumEVm007742",5.146,5.687,6.352,5.687
"PladumEVm007744",21.898,15.318,18.057,18.057
"PladumEVm007753",25.601,24.805,25.214,25.214
"PladumEVm007758",75.624,67.224,121.119,75.624
"PladumEVm007760",9.902,9.538,9.791,9.791
"PladumEVm007761",6.962,6.354,10.804,6.962
"PladumEVm007767",17.696,17.57,19.295,17.696
"PladumEVm007768",6.513,5.872,6.324,6.324
"PladumEVm007770",10.842,7.475,13.579,10.842
"PladumEVm007771",6.44,5.708,6.319,6.319
"PladumEVm007773",8.495,5.363,8.202,8.202
"PladumEVm007774",10.896,9.651,7.171,9.651
"PladumEVm007776",5.927,6.091,13.265,6.091
"PladumEVm007778",17.925,14.579,17.823,17.823
"PladumEVm007789",11.87,12.459,12.01,12.01
"PladumEVm007793",13.741,9.401,13.745,13.741
"PladumEVm007794",41.006,51.026,44.457,44.457
"PladumEVm007802",6.452,6.607,5.333,6.452
"PladumEVm007804",24.589,26.83,28.521,26.83
"PladumEVm007808",11.52,9.293,8.653,9.293
"PladumEVm007810",11.395,9.818,13.802,11.395
"PladumEVm007812",32.584,25.197,33.335,32.584
"PladumEVm007813",0.723,7.02,22.268,7.02
"PladumEVm007820",10.564,8.059,9.552,9.552
"PladumEVm007821",71.051,60.508,82.013,71.051
"PladumEVm007830",20.048,16.721,21.184,20.048
"PladumEVm007845",7.108,6.563,7.297,7.108
"PladumEVm007848",6.545,5.223,6.009,6.009
"PladumEVm007859",19.017,14.951,18.177,18.177
"PladumEVm007862",18.95,13.042,17.997,17.997
"PladumEVm007866",33.278,26.781,29.714,29.714
"PladumEVm007868",6.916,7.307,5.092,6.916
"PladumEVm007874",5.414,5.026,4.748,5.026
"PladumEVm007892",3.5,7.549,5.74,5.74
"PladumEVm007894",9.454,6.875,9.403,9.403
"PladumEVm007896",5.572,4.504,5.269,5.269
"PladumEVm007897",8.774,6.584,7.552,7.552
"PladumEVm007900",7.839,6.913,5.762,6.913
"PladumEVm007901",9.078,7.341,9.317,9.078
"PladumEVm007908",5.882,5.26,8.022,5.882
"PladumEVm007914",30.245,25.766,22.303,25.766
"PladumEVm007916",29.851,25.144,24.595,25.144
"PladumEVm007932",7.373,10.682,8.827,8.827
"PladumEVm007936",4.27,5.313,5.686,5.313
"PladumEVm007938",5.761,5.844,5.677,5.761
"PladumEVm007940",5.41,3.949,5.766,5.41
"PladumEVm007942",6.906,9.463,9.758,9.463
"PladumEVm007943",8.002,4.844,7.64,7.64
"PladumEVm007953",16.265,15.052,15.071,15.071
"PladumEVm007954",5.187,6.934,6.388,6.388
"PladumEVm007958",112.434,71.731,105.89,105.89
"PladumEVm007965",10.209,9.208,11.308,10.209
"PladumEVm007969",12.828,12.458,16.993,12.828
"PladumEVm007977",9.473,9.843,11.242,9.843
"PladumEVm007978",18.487,12.839,22.756,18.487
"PladumEVm007994",12.14,11.689,13.568,12.14
"PladumEVm007999",57.503,56.418,82.576,57.503
"PladumEVm008005",6.072,4.481,5.472,5.472
"PladumEVm008009",6.617,8.114,8.513,8.114
"PladumEVm008012",8.229,6.636,8.983,8.229
"PladumEVm008014",6.708,4.08,6.749,6.708
"PladumEVm008017",7.976,9.3,9.995,9.3
"PladumEVm008028",5.1,3.987,5.716,5.1
"PladumEVm008030",58.559,55.102,58.248,58.248
"PladumEVm008036",9.215,8.71,9.162,9.162
"PladumEVm008043",5.153,4.172,5.589,5.153
"PladumEVm008052",0.436,6.515,16.747,6.515
"PladumEVm008055",80.486,142.562,145.853,142.562
"PladumEVm008060",15.996,14.472,15.649,15.649
"PladumEVm008062",10.516,8.294,13.613,10.516
"PladumEVm008066",6.98,4.088,5.791,5.791
"PladumEVm008070",22.768,16.612,21.784,21.784
"PladumEVm008071",9.789,5.739,10.84,9.789
"PladumEVm008072",6.691,7.549,12.787,7.549
"PladumEVm008073",14.82,9.305,10.045,10.045
"PladumEVm008075",50.97,31.214,40.198,40.198
"PladumEVm008088",9.744,9.027,13.537,9.744
"PladumEVm008090",6.154,6.239,7.93,6.239
"PladumEVm008099",7.9,5.709,8.094,7.9
"PladumEVm008114",31.868,19.449,32.982,31.868
"PladumEVm008121",32.35,29.669,35.643,32.35
"PladumEVm008122",25.109,14.213,18.22,18.22
"PladumEVm008125",15.257,10.201,15.498,15.257
"PladumEVm008135",5.423,5.542,4.642,5.423
"PladumEVm008136",17.604,13.283,19.183,17.604
"PladumEVm008139",8.874,7.614,6.477,7.614
"PladumEVm008140",11.776,9.903,12.24,11.776
"PladumEVm008147",5.339,3.174,5.949,5.339
"PladumEVm008151",9.075,5.469,9.852,9.075
"PladumEVm008152",135.284,110.477,145.551,135.284
"PladumEVm008157",7.262,5.898,6.107,6.107
"PladumEVm008163",11.69,8.944,11.554,11.554
"PladumEVm008164",6.836,6.059,7.371,6.836
"PladumEVm008166",10.812,14.12,16.86,14.12
"PladumEVm008174",7.053,6.057,6.446,6.446
"PladumEVm008176",38.773,30.868,38.402,38.402
"PladumEVm008187",23.415,24.514,29.429,24.514
"PladumEVm008188",8.003,7.589,10.595,8.003
"PladumEVm008195",5.061,3.59,5.685,5.061
"PladumEVm008197",12.129,11.118,14.572,12.129
"PladumEVm008212",6.08,11.106,7.795,7.795
"PladumEVm008219",2.344,5.524,7.728,5.524
"PladumEVm008220",20.67,15.824,14.796,15.824
"PladumEVm008227",6.163,3.779,5.256,5.256
"PladumEVm008229",5.022,7.295,5.991,5.991
"PladumEVm008232",14.266,12.841,13.44,13.44
"PladumEVm008233",10.643,8.849,8.386,8.849
"PladumEVm008235",33.315,27.632,38.314,33.315
"PladumEVm008236",5.021,5.175,5.949,5.175
"PladumEVm008242",11.326,11.131,12.229,11.326
"PladumEVm008248",7.929,4.918,8.116,7.929
"PladumEVm008249",0.908,20.662,40.171,20.662
"PladumEVm008251",5.662,6.205,6.058,6.058
"PladumEVm008253",87.033,72.787,92.616,87.033
"PladumEVm008255",16.501,15.554,21.522,16.501
"PladumEVm008257",150.104,232.542,192.249,192.249
"PladumEVm008258",5.632,4.994,6.064,5.632
"PladumEVm008260",6.408,6.779,4.934,6.408
"PladumEVm008261",43.788,35.165,42.352,42.352
"PladumEVm008265",41.15,32.681,40.3,40.3
"PladumEVm008266",11.363,9.385,10.229,10.229
"PladumEVm008267",5.486,3.987,5.273,5.273
"PladumEVm008281",12.416,7.396,11.993,11.993
"PladumEVm008285",7.622,5.284,6.075,6.075
"PladumEVm008296",9.643,16.998,14.17,14.17
"PladumEVm008302",6.414,7.071,4.58,6.414
"PladumEVm008303",15.408,19.942,22.971,19.942
"PladumEVm008317",5.222,5.208,5.71,5.222
"PladumEVm008318",11.48,11.193,10.289,11.193
"PladumEVm008320",16.811,13.104,18.998,16.811
"PladumEVm008329",6.118,5.36,8.324,6.118
"PladumEVm008330",29.462,19.168,25.738,25.738
"PladumEVm008332",9.226,6.079,8.585,8.585
"PladumEVm008342",5.372,6.667,8.764,6.667
"PladumEVm008348",12.648,11.34,13.417,12.648
"PladumEVm008350",9.37,10.075,9.914,9.914
"PladumEVm008355",5.497,3.822,6.132,5.497
"PladumEVm008359",31.387,26.23,30.083,30.083
"PladumEVm008361",5.947,7.639,6.938,6.938
"PladumEVm008366",27.302,31.057,34.326,31.057
"PladumEVm008367",17.956,14.935,14.546,14.935
"PladumEVm008368",13.238,8.922,13.167,13.167
"PladumEVm008371",6.194,9.145,10.341,9.145
"PladumEVm008391",864.153,848.45,861.819,861.819
"PladumEVm008401",16.223,11.581,11.984,11.984
"PladumEVm008405",32.815,35.02,45.763,35.02
"PladumEVm008413",6.674,4.665,6.366,6.366
"PladumEVm008414",7.658,7.237,9.444,7.658
"PladumEVm008417",11.773,9.896,11.33,11.33
"PladumEVm008420",12.295,14.014,10.331,12.295
"PladumEVm008426",19.824,16.42,23.733,19.824
"PladumEVm008429",11.594,13.992,17.825,13.992
"PladumEVm008436",8.859,6.044,9.696,8.859
"PladumEVm008437",9.877,7.993,9.039,9.039
"PladumEVm008448",14.72,15.383,19.598,15.383
"PladumEVm008457",19.943,16.013,17.015,17.015
"PladumEVm008460",5.846,5.285,5.606,5.606
"PladumEVm008471",41.883,44.101,46.049,44.101
"PladumEVm008473",7.956,5.593,9.654,7.956
"PladumEVm008484",5.36,4.455,6.234,5.36
"PladumEVm008491",45.385,36.679,46.879,45.385
"PladumEVm008511",11.196,7.012,10.115,10.115
"PladumEVm008520",5.981,3.86,5.415,5.415
"PladumEVm008526",5.346,5.781,5.536,5.536
"PladumEVm008530",9.17,9.026,10.402,9.17
"PladumEVm008531",60.324,60.423,72.441,60.423
"PladumEVm008543",7.651,6.865,7.747,7.651
"PladumEVm008552",5.263,4.744,6.779,5.263
"PladumEVm008559",6.99,5.023,6.827,6.827
"PladumEVm008563",6.798,6.386,7.346,6.798
"PladumEVm008565",11.936,6.496,10.678,10.678
"PladumEVm008577",12.261,8.661,11.803,11.803
"PladumEVm008580",12.989,8.232,12.553,12.553
"PladumEVm008582",5.122,4.913,5.165,5.122
"PladumEVm008586",10.459,4.924,7.875,7.875
"PladumEVm008587",5.824,5.858,4.986,5.824
"PladumEVm008588",26.124,20.927,30.554,26.124
"PladumEVm008600",5.716,5.427,3.937,5.427
"PladumEVm008610",11.01,9.515,10.313,10.313
"PladumEVm008614",9.732,7.368,9.591,9.591
"PladumEVm008616",25.227,16.317,20.455,20.455
"PladumEVm008620",21.544,13.784,21.017,21.017
"PladumEVm008621",0.708,6.173,11.702,6.173
"PladumEVm008642",10.332,8.406,10.49,10.332
"PladumEVm008646",6.392,4.664,6.66,6.392
"PladumEVm008647",22.581,19.708,28.925,22.581
"PladumEVm008652",30.519,24.14,28.127,28.127
"PladumEVm008660",9.679,10.028,11.982,10.028
"PladumEVm008661",22.68,17.939,26.441,22.68
"PladumEVm008662",17.102,14.692,20.556,17.102
"PladumEVm008663",5.474,2.648,5.26,5.26
"PladumEVm008670",10.879,8.927,9.453,9.453
"PladumEVm008676",6.772,4.06,5.419,5.419
"PladumEVm008677",8.534,7.688,9.69,8.534
"PladumEVm008688",8.639,6.806,9.019,8.639
"PladumEVm008703",11.854,26.988,31.624,26.988
"PladumEVm008713",10.636,10.569,13.22,10.636
"PladumEVm008727",8.583,6.763,8.05,8.05
"PladumEVm008730",20.24,14.813,26.624,20.24
"PladumEVm008733",17.882,18.441,16.086,17.882
"PladumEVm008735",9.205,5.818,6.409,6.409
"PladumEVm008740",24.254,19.465,19.918,19.918
"PladumEVm008746",25.259,19.04,25.291,25.259
"PladumEVm008759",21.597,17.172,20.23,20.23
"PladumEVm008787",37.601,27.858,33.207,33.207
"PladumEVm008790",7.996,5.987,9.842,7.996
"PladumEVm008796",5.479,18.289,18.675,18.289
"PladumEVm008799",8.486,9.134,8.699,8.699
"PladumEVm008816",6.903,9.789,10.615,9.789
"PladumEVm008824",5.907,5.186,5.404,5.404
"PladumEVm008827",5.489,6.565,5.346,5.489
"PladumEVm008833",40.751,30.842,47.581,40.751
"PladumEVm008835",12.377,12.515,13.553,12.515
"PladumEVm008840",174.359,150.253,167.59,167.59
"PladumEVm008855",217.014,194.295,196.921,196.921
"PladumEVm008860",12.309,11.066,13.264,12.309
"PladumEVm008861",6.477,4.09,6.682,6.477
"PladumEVm008868",6.861,5.979,8.387,6.861
"PladumEVm008871",4.58,6.814,6.684,6.684
"PladumEVm008873",7.005,5.999,7.42,7.005
"PladumEVm008882",5.677,6.364,6.747,6.364
"PladumEVm008890",7.823,5.937,8.644,7.823
"PladumEVm008892",13.522,10.445,11.401,11.401
"PladumEVm008896",4.787,5.175,6.034,5.175
"PladumEVm008902",270.778,233.825,261.655,261.655
"PladumEVm008912",12.493,8.945,10.855,10.855
"PladumEVm008913",18.505,12.931,23.719,18.505
"PladumEVm008925",10.681,9.244,10.71,10.681
"PladumEVm008927",17.437,16.656,17.875,17.437
"PladumEVm008933",12.576,11.045,17.706,12.576
"PladumEVm008940",46.951,41.217,45.998,45.998
"PladumEVm008941",53.48,42.654,59.621,53.48
"PladumEVm008950",13.748,11.847,16.416,13.748
"PladumEVm008954",5.797,4.213,6.334,5.797
"PladumEVm008958",9.519,9.915,12.766,9.915
"PladumEVm008963",21.057,14.968,18.31,18.31
"PladumEVm008966",11.885,9.077,10.332,10.332
"PladumEVm008967",7.116,5.588,6.404,6.404
"PladumEVm008981",8.149,13.328,13.323,13.323
"PladumEVm008988",8.528,11.169,12.736,11.169
"PladumEVm008990",31.471,32.709,32.154,32.154
"PladumEVm008993",5.536,5.312,7.875,5.536
"PladumEVm008995",5.675,5.261,5.702,5.675
"PladumEVm008997",8.667,5.267,6.005,6.005
"PladumEVm008998",5.963,6.733,7.255,6.733
"PladumEVm009009",106.571,108.18,115.948,108.18
"PladumEVm009017",7.146,7.964,6.32,7.146
"PladumEVm009018",38.034,31.22,37.139,37.139
"PladumEVm009021",14.749,20.222,29.603,20.222
"PladumEVm009022",12.871,22.042,22.332,22.042
"PladumEVm009026",6.423,5.399,6.392,6.392
"PladumEVm009028",8.166,5.177,7.695,7.695
"PladumEVm009049",6.628,6.789,6.497,6.628
"PladumEVm009050",6.135,3.89,6.231,6.135
"PladumEVm009051",181.457,171.792,166.373,171.792
"PladumEVm009056",22.199,19.441,28.383,22.199
"PladumEVm009057",61.699,39.779,60.53,60.53
"PladumEVm009062",235.699,207.956,276.17,235.699
"PladumEVm009066",355.677,257.42,277.317,277.317
"PladumEVm009068",18.077,10.956,19.725,18.077
"PladumEVm009082",8.736,9.093,9.649,9.093
"PladumEVm009089",6.571,5.182,6.067,6.067
"PladumEVm009092",6.012,6.098,6.985,6.098
"PladumEVm009093",7.773,6.78,9.702,7.773
"PladumEVm009101",5.302,5.198,5.834,5.302
"PladumEVm009107",5.651,2.732,7.662,5.651
"PladumEVm009109",14.352,6.65,11.865,11.865
"PladumEVm009114",8.025,7.253,9.632,8.025
"PladumEVm009115",8.528,6.019,6.287,6.287
"PladumEVm009121",13.292,12.048,15.801,13.292
"PladumEVm009122",8.286,16.28,10.744,10.744
"PladumEVm009123",8.934,6.237,9.249,8.934
"PladumEVm009129",10.644,10.128,12.074,10.644
"PladumEVm009138",43.83,40.249,46.636,43.83
"PladumEVm009139",5.521,3.736,6.067,5.521
"PladumEVm009141",15.07,12.245,16.164,15.07
"PladumEVm009143",15.229,10.307,11.683,11.683
"PladumEVm009144",69.435,54.705,60.967,60.967
"PladumEVm009152",7.262,5.095,7.69,7.262
"PladumEVm009156",25.396,22.288,30.746,25.396
"PladumEVm009157",5.298,3.701,5.037,5.037
"PladumEVm009179",10.84,11.647,11.173,11.173
"PladumEVm009180",5.978,6.396,8.496,6.396
"PladumEVm009192",10.542,7.788,10.045,10.045
"PladumEVm009196",261.897,136.295,172.614,172.614
"PladumEVm009205",11.472,9.712,11.133,11.133
"PladumEVm009208",6.245,7.592,8.053,7.592
